#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 4.984;4.984;282531;5138975;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.416;13;1;
True;Cpd 2: 5.720;5.72;342087;6630334;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.458;19;2;
True;Cpd 3: 6.251;6.251;181385;3374520;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.462;20;3;
True;Cpd 4: 6.908;6.908;388787;7340023;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.524;22;4;
True;Cpd 5: 7.684;7.684;205713;3772550;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.404;24;5;
True;Cpd 6: 8.573;8.573;460641;7755944;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.4;23;6;
True;Cpd 7: 9.297;9.297;77130;3524601;55;D:\g\temp\140C_1ml-min_5C-min_3.D;55;0.264;57;7;
True;Cpd 8: 9.558;9.558;240908;3950481;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.354;28;8;
True;Cpd 9: 10.340;10.34;91245;3739576;55;D:\g\temp\140C_1ml-min_5C-min_3.D;55;0.284;65;9;
True;Cpd 10: 10.616;10.616;794494;13021541;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.309;34;10;
True;Cpd 11: 11.285;11.285;72994;3834921;55;D:\g\temp\140C_1ml-min_5C-min_3.D;55;0.326;75;11;
True;Cpd 12: 11.713;11.713;268651;4319836;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.317;36;12;
True;Cpd 13: 12.408;12.408;84182;4189965;55;D:\g\temp\140C_1ml-min_5C-min_3.D;55;0.293;79;13;
True;Cpd 14: 12.844;12.844;582103;9394261;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.284;37;14;
True;Cpd 15: 13.244;13.244;79715;4105132;55;D:\g\temp\140C_1ml-min_5C-min_3.D;55;0.206;83;15;
True;Cpd 16: 13.448;13.448;165536;9106492;55;D:\g\temp\140C_1ml-min_5C-min_3.D;55;0.284;92;16;
True;Cpd 17: 13.913;13.913;100920;3499471;67;D:\g\temp\140C_1ml-min_5C-min_3.D;67;0.317;41;17;
True;Cpd 18: 13.976;13.976;567201;9907694;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.284;36;18;
True;Cpd 19: 14.383;14.383;93386;3680951;67;D:\g\temp\140C_1ml-min_5C-min_3.D;67;0.301;64;19;
True;Cpd 20: 15.053;15.053;77813;3023563;79;D:\g\temp\140C_1ml-min_5C-min_3.D;79;0.363;38;20;
True;Cpd 21: 15.105;15.105;604297;10623886;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.264;35;21;
True;Cpd 22: 15.475;15.475;100553;3072017;79;D:\g\temp\140C_1ml-min_5C-min_3.D;79;0.239;55;22;
True;Cpd 23: 15.692;15.692;93729;4634449;55;D:\g\temp\140C_1ml-min_5C-min_3.D;55;0.293;88;23;
True;Cpd 24: 16.209;16.209;282309;5108772;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.28;39;24;
True;Cpd 25: 16.617;16.617;95271;3991928;67;D:\g\temp\140C_1ml-min_5C-min_3.D;67;0.293;63;25;
True;Cpd 26: 17.269;17.269;84271;3152389;79;D:\g\temp\140C_1ml-min_5C-min_3.D;79;0.313;39;26;
True;Cpd 27: 17.290;17.29;17098;716488;68;D:\g\temp\140C_1ml-min_5C-min_3.D;68;0.029;29;27;
True;Cpd 28: 17.307;17.307;567193;11336354;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.297;36;28;
True;Cpd 29: 17.679;17.679;101147;3392805;79;D:\g\temp\140C_1ml-min_5C-min_3.D;79;0.243;42;29;
True;Cpd 30: 17.749;17.749;92271;3453987;79;D:\g\temp\140C_1ml-min_5C-min_3.D;79;0.375;56;30;
True;Cpd 31: 17.872;17.872;96822;4802552;55;D:\g\temp\140C_1ml-min_5C-min_3.D;55;0.289;89;31;
True;Cpd 32: 18.359;18.359;259594;5160248;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.276;38;32;
True;Cpd 33: 18.760;18.76;92449;4120844;67;D:\g\temp\140C_1ml-min_5C-min_3.D;67;0.322;49;33;
True;Cpd 34: 18.836;18.836;81205;2732428;79;D:\g\temp\140C_1ml-min_5C-min_3.D;79;0.383;48;34;
True;Cpd 35: 19.411;19.411;489119;10792285;74;D:\g\temp\140C_1ml-min_5C-min_3.D;74;0.289;41;35;
True;Cpd 36: 19.947;19.947;90327;4956466;55;D:\g\temp\140C_1ml-min_5C-min_3.D;55;0.301;91;36;
True;Cpd 37: 20.310;20.31;41557;237765;149;D:\g\temp\140C_1ml-min_5C-min_3.D;149;0.309;8;37;
True;Cpd 38: 21.409;21.409;60324;2134942;79;D:\g\temp\140C_1ml-min_5C-min_3.D;79;0.297;58;38;

