#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.637;5.637;13894;319234;86;D:\g\temp\100C_1ml-min_5C-min_2.D;86;0.899;9;1;
True;Cpd 2: 7.001;7.001;333394;4649668;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.429;15;2;
True;Cpd 3: 9.224;9.224;428350;5588405;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.392;19;3;
True;Cpd 4: 10.568;10.568;240877;3101882;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.313;23;4;
True;Cpd 5: 12.000;12;520121;6442604;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.284;22;5;
True;Cpd 6: 13.464;13.464;270380;3362335;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.276;23;6;
True;Cpd 7: 14.932;14.932;561829;7292194;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.276;27;7;
True;Cpd 8: 15.928;15.928;87853;3374807;55;D:\g\temp\100C_1ml-min_5C-min_2.D;55;0.289;65;8;
True;Cpd 9: 16.375;16.375;283343;3703672;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.276;31;9;
True;Cpd 10: 17.363;17.363;96387;3577103;55;D:\g\temp\100C_1ml-min_5C-min_2.D;55;0.293;70;10;
True;Cpd 11: 17.788;17.788;873284;12340847;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.26;34;11;
True;Cpd 12: 18.569;18.569;74481;3343859;55;D:\g\temp\100C_1ml-min_5C-min_2.D;55;0.297;69;12;
True;Cpd 13: 19.140;19.14;292304;4128023;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.276;33;13;
True;Cpd 14: 19.911;19.911;88719;4079341;55;D:\g\temp\100C_1ml-min_5C-min_2.D;55;0.28;86;14;
True;Cpd 15: 20.462;20.462;603350;9355007;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.251;37;15;
True;Cpd 16: 20.886;20.886;81329;4160531;55;D:\g\temp\100C_1ml-min_5C-min_2.D;55;0.206;88;16;
True;Cpd 17: 21.103;21.103;167705;9076119;55;D:\g\temp\100C_1ml-min_5C-min_2.D;55;0.284;92;17;
True;Cpd 18: 21.622;21.622;103890;3803488;67;D:\g\temp\100C_1ml-min_5C-min_2.D;67;0.28;63;18;
True;Cpd 19: 21.724;21.724;583116;9585640;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.297;39;19;
True;Cpd 20: 22.111;22.111;95766;3712652;67;D:\g\temp\100C_1ml-min_5C-min_2.D;67;0.268;69;20;
True;Cpd 21: 22.820;22.82;79976;3217024;79;D:\g\temp\100C_1ml-min_5C-min_2.D;79;0.231;69;21;
True;Cpd 22: 22.943;22.943;603327;10399740;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.28;38;22;
True;Cpd 23: 23.274;23.274;100800;2838481;79;D:\g\temp\100C_1ml-min_5C-min_2.D;79;0.239;51;23;
True;Cpd 24: 23.540;23.54;92793;4391647;55;D:\g\temp\100C_1ml-min_5C-min_2.D;55;0.276;90;24;
True;Cpd 25: 24.107;24.107;294357;5206301;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.276;39;25;
True;Cpd 26: 24.499;24.499;99157;4151695;67;D:\g\temp\100C_1ml-min_5C-min_2.D;67;0.272;71;26;
True;Cpd 27: 25.166;25.166;82270;3595303;79;D:\g\temp\100C_1ml-min_5C-min_2.D;79;0.289;51;27;
True;Cpd 28: 25.249;25.249;570434;11165258;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.284;39;28;
True;Cpd 29: 25.591;25.591;111944;3728581;79;D:\g\temp\100C_1ml-min_5C-min_2.D;79;0.243;41;29;
True;Cpd 30: 25.654;25.654;100562;3466708;79;D:\g\temp\100C_1ml-min_5C-min_2.D;79;0.322;49;30;
True;Cpd 31: 25.811;25.811;97391;4556138;55;D:\g\temp\100C_1ml-min_5C-min_2.D;55;0.293;87;31;
True;Cpd 32: 26.325;26.325;259734;5144986;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.317;41;32;
True;Cpd 33: 26.717;26.717;99212;4427259;67;D:\g\temp\100C_1ml-min_5C-min_2.D;67;0.371;45;33;
True;Cpd 34: 26.770;26.77;91853;2880193;79;D:\g\temp\100C_1ml-min_5C-min_2.D;79;0.309;47;34;
True;Cpd 35: 27.394;27.394;476420;10483935;74;D:\g\temp\100C_1ml-min_5C-min_2.D;74;0.289;43;35;
True;Cpd 36: 27.931;27.931;89410;4813284;55;D:\g\temp\100C_1ml-min_5C-min_2.D;55;0.293;91;36;
True;Cpd 37: 28.244;28.244;41677;227768;149;D:\g\temp\100C_1ml-min_5C-min_2.D;149;0.272;8;37;
True;Cpd 38: 29.389;29.389;68378;2580933;79;D:\g\temp\100C_1ml-min_5C-min_2.D;79;0.293;70;38;

