#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.365;5.365;6986;201369;86;D:\g\temp\120C_1ml-min_5C-min_1.D;86;0.886;3;1;
True;Cpd 2: 5.724;5.724;25992;386846;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.33;13;2;
True;Cpd 3: 7.075;7.075;112596;1835513;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.359;23;3;
True;Cpd 4: 7.988;7.988;69480;1079071;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.293;21;4;
True;Cpd 5: 9.047;9.047;169967;2637126;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.33;25;5;
True;Cpd 6: 10.215;10.215;96286;1379776;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.243;22;6;
True;Cpd 7: 11.454;11.454;225435;3206977;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.268;30;7;
True;Cpd 8: 12.362;12.362;43086;1128872;55;D:\g\temp\120C_1ml-min_5C-min_1.D;55;0.223;53;8;
True;Cpd 9: 12.737;12.737;117471;1659936;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.256;34;9;
True;Cpd 10: 13.660;13.66;51246;1504618;55;D:\g\temp\120C_1ml-min_5C-min_1.D;55;0.214;61;10;
True;Cpd 11: 14.036;14.036;369021;5395438;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.256;37;11;
True;Cpd 12: 14.784;14.784;41028;1431788;55;D:\g\temp\120C_1ml-min_5C-min_1.D;55;0.239;71;12;
True;Cpd 13: 15.315;15.315;118347;1706914;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.227;34;13;
True;Cpd 14: 16.065;16.065;45136;1572365;55;D:\g\temp\120C_1ml-min_5C-min_1.D;55;0.198;72;14;
True;Cpd 15: 16.584;16.584;246402;3812159;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.235;37;15;
True;Cpd 16: 17.001;17.001;41103;1678578;55;D:\g\temp\120C_1ml-min_5C-min_1.D;55;0.177;79;16;
True;Cpd 17: 17.218;17.218;81585;3652144;55;D:\g\temp\120C_1ml-min_5C-min_1.D;55;0.235;87;17;
True;Cpd 18: 17.720;17.72;49143;1645712;67;D:\g\temp\120C_1ml-min_5C-min_1.D;67;0.243;68;18;
True;Cpd 19: 18.204;18.204;45733;1574084;67;D:\g\temp\120C_1ml-min_5C-min_1.D;67;0.223;67;19;
True;Cpd 20: 18.901;18.901;40477;1359462;79;D:\g\temp\120C_1ml-min_5C-min_1.D;79;0.235;62;20;
True;Cpd 21: 19.017;19.017;237720;4129360;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.256;41;21;
True;Cpd 22: 19.351;19.351;48645;1363419;79;D:\g\temp\120C_1ml-min_5C-min_1.D;79;0.202;59;22;
True;Cpd 23: 19.609;19.609;45229;1808418;55;D:\g\temp\120C_1ml-min_5C-min_1.D;55;0.218;86;23;
True;Cpd 24: 20.168;20.168;115510;1770045;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.235;34;24;
True;Cpd 25: 20.560;20.56;45173;1583027;67;D:\g\temp\120C_1ml-min_5C-min_1.D;67;0.214;61;25;
True;Cpd 26: 21.220;21.22;39783;1391244;79;D:\g\temp\120C_1ml-min_5C-min_1.D;79;0.251;51;26;
True;Cpd 27: 21.306;21.306;220711;4359261;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.26;42;27;
True;Cpd 28: 21.645;21.645;50431;1453256;79;D:\g\temp\120C_1ml-min_5C-min_1.D;79;0.227;41;28;
True;Cpd 29: 21.709;21.709;41800;1345366;79;D:\g\temp\120C_1ml-min_5C-min_1.D;79;0.322;47;29;
True;Cpd 30: 21.865;21.865;45042;1891366;55;D:\g\temp\120C_1ml-min_5C-min_1.D;55;0.239;91;30;
True;Cpd 31: 22.377;22.377;105031;2009618;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.235;41;31;
True;Cpd 32: 22.765;22.765;44650;1723667;67;D:\g\temp\120C_1ml-min_5C-min_1.D;67;0.247;45;32;
True;Cpd 33: 22.826;22.826;16430;385603;77;D:\g\temp\120C_1ml-min_5C-min_1.D;77;0.078;24;33;
True;Cpd 34: 23.446;23.446;192782;4293486;74;D:\g\temp\120C_1ml-min_5C-min_1.D;74;0.264;44;34;
True;Cpd 35: 23.977;23.977;44406;2005374;55;D:\g\temp\120C_1ml-min_5C-min_1.D;55;0.268;99;35;
True;Cpd 36: 25.428;25.428;33348;1132086;79;D:\g\temp\120C_1ml-min_5C-min_1.D;79;0.194;71;36;

