D:\MassHunter\GCMS\1\data\Amal\80C_30PSI\80C_30PSI_3C-min_1.D Tue Jul 23 14:44:55 2024
Start of data points
6,09142	9320
6,09608	8642
6,10073	9542
6,10538	8642
6,11005	8959
6,11470	8843
6,11935	8535
6,12402	8820
6,12867	9043
6,13332	8949
6,13798	8154
6,14263	8929
6,14728	8764
6,15195	8793
6,15660	8675
6,16125	8358
6,16590	8643
6,17057	8631
6,17522	9177
6,17987	8401
6,18453	8046
6,18918	8008
6,19383	8510
6,19850	8654
6,20315	9050
6,20780	9973
6,21247	8646
6,21712	8701
6,22177	8870
6,22643	9425
6,23108	8488
6,23573	9244
6,24040	8857
6,24505	8325
6,24970	8915
6,25437	8228
6,25902	8425
6,26367	7612
6,26832	8191
6,27298	7228
6,27763	8348
6,28228	7289
6,28695	7930
6,29160	8373
6,29625	7723
6,30092	8139
6,30557	7958
6,31022	7053
6,31488	7873
6,31953	7870
6,32418	7607
6,32885	7522
6,33350	6822
6,33815	7050
6,34282	6718
6,34747	8295
6,35212	8049
6,35678	8567
6,36143	7288
6,36608	7630
6,37073	7176
6,37540	6981
6,38005	7022
6,38470	7534
6,38937	7475
6,39402	7544
6,39867	7890
6,40333	7627
6,40798	7103
6,41263	7633
6,41730	7742
6,42195	8896
6,42660	12098
6,43127	14800
6,43592	21346
6,44057	32143
6,44523	45318
6,44988	62356
6,45453	90597
6,45920	116383
6,46385	145926
6,46850	178022
6,47315	204456
6,47782	236260
6,48247	249050
6,48712	268060
6,49178	274159
6,49643	287668
6,50108	281812
6,50575	274824
6,51040	269753
6,51505	257909
6,51972	244180
6,52437	232633
6,52902	212174
6,53368	198691
6,53833	189173
6,54298	179073
6,54765	163113
6,55230	158806
6,55695	147643
6,56162	140021
6,56627	131788
6,57092	124283
6,57557	115359
6,58023	107829
6,58488	99270
6,58953	94375
6,59420	90613
6,59885	83781
6,60350	79561
6,60817	75423
6,61282	70644
6,61747	64560
6,62213	60294
6,62678	57149
6,63143	49957
6,63610	48242
6,64075	42699
6,64540	41798
6,65007	38819
6,65472	36001
6,65937	33009
6,66403	31412
6,66868	28608
6,67333	26359
6,67798	23709
6,68265	22340
6,68730	22185
6,69195	20025
6,69662	18521
6,70127	16907
6,70592	15653
6,71058	16055
6,71523	13304
6,71988	14399
6,72455	12996
6,72920	12243
6,73385	11243
6,73852	11988
6,74317	10536
6,74782	10733
6,75248	9698
6,75713	9710
6,76178	8751
6,76645	9755
6,77110	8895
6,77575	8934
6,78040	8323
6,78507	8160
6,78972	7344
6,79437	8398
6,79903	7385
6,80368	6790
6,80833	7404
6,81300	7553
6,81765	6918
6,82230	7351
6,82697	7077
6,83162	6381
6,83627	6990
6,84093	6880
6,84558	6899
6,85023	6264
6,85490	7166
6,85955	5858
6,86420	6049
6,86887	6769
6,87352	6340
6,87817	5907
6,88282	6445
6,88748	5320
6,89213	5964
6,89678	6348
6,90145	6377
6,90610	6454
6,91075	5755
6,91542	5476
6,92007	6491
6,92472	5856
6,92938	5289
6,93403	5521
6,93868	5433
6,94335	5404
6,94800	5903
6,95265	6378
6,95732	5657
6,96197	5608
6,96662	5625
6,97128	4925
6,97593	5539
6,98058	5319
6,98523	5170
6,98990	5676
6,99455	5301
6,99920	5465
7,00387	5233
7,00852	5334
7,01317	5027
7,01783	5191
7,02248	5089
7,02713	5559
7,03180	5065
7,03645	5537
7,04110	5860
7,04577	4537
7,05042	5732
7,05507	5329
7,05973	5387
7,06438	4790
7,06903	5321
7,07370	5112
7,07835	4612
7,08300	4960
7,08765	5037
7,09232	4889
7,09697	4881
7,10162	4715
7,10628	4802
7,11093	4967
7,11558	5122
7,12025	5186
7,12490	5072
7,12955	5717
7,13422	4702
7,13887	4552
7,14352	5171
7,14818	4702
7,15283	4944
7,15748	4850
7,16215	5373
7,16680	4701
7,17145	4853
7,17612	4632
7,18077	4870
7,18542	5357
7,19008	5995
7,19473	5913
7,19938	5810
7,20403	5658
7,20870	5536
7,21335	7055
7,21800	5446
7,22267	6919
7,22732	6217
7,23197	6287
7,23663	6141
7,24128	6657
7,24593	5311
7,25060	5523
7,25525	5833
7,25990	5484
7,26457	5281
7,26922	4964
7,27387	5450
7,27853	4896
7,28318	4959
7,28783	4360
7,29250	4498
7,29715	4769
7,30180	4355
7,30645	4172
7,31112	4172
7,31577	4411
7,32042	4407
7,32508	4485
7,32973	4761
7,33438	4077
7,33905	4599
7,34370	4278
7,34835	4352
7,35302	4311
7,35767	3787
7,36232	3972
7,36698	3800
7,37163	4030
7,37628	4340
7,38095	4145
7,38560	4632
7,39025	4326
7,39492	3863
7,39957	4111
7,40422	4616
7,40887	3923
7,41353	3675
7,41818	4207
7,42283	4049
7,42750	4761
7,43215	4131
7,43680	4393
7,44147	4164
7,44612	4122
7,45077	3700
7,45543	4359
7,46008	4160
7,46473	3870
7,46940	4399
7,47405	3968
7,47870	3703
7,48337	3980
7,48802	3688
7,49267	4141
7,49733	3519
7,50198	3576
7,50663	4552
7,51128	3899
7,51595	4451
7,52060	4077
7,52525	4291
7,52992	3862
7,53457	4238
7,53922	4178
7,54388	3853
7,54853	3940
7,55318	4179
7,55785	4289
7,56250	3710
7,56715	3549
7,57182	4281
7,57647	3507
7,58112	3788
7,58578	3837
7,59043	3920
7,59508	3543
7,59975	4203
7,60440	4199
7,60905	3895
7,61370	3919
7,61837	4073
7,62302	3742
7,62767	3618
7,63233	3827
7,63698	3752
7,64163	4042
7,64630	3793
7,65095	3405
7,65560	3850
7,66027	3412
7,66492	3915
7,66957	3500
7,67423	3694
7,67888	3365
7,68353	3526
7,68820	3539
7,69285	3873
7,69750	3637
7,70217	3239
7,70682	3323
7,71147	3644
7,71612	3760
7,72078	3814
7,72543	3345
7,73008	4144
7,73475	3758
7,73940	4067
7,74405	3055
7,74872	3877
7,75337	4066
