#"+EI TIC Scan 100C_1ml-min_9C-min_3.d "
#Point;X(Minutes);Y(Counts)
0;5,641;1,52256477332445
1;5,645;1,49010558354428
2;5,649;1,46613419007027
3;5,653;1,40507842093833
4;5,658;1,44478207748761
5;5,662;1,44816393382834
6;5,666;1,416202075863
7;5,670;1,4384991188938
8;5,674;1,39508205146058
9;5,678;1,43374131119875
10;5,682;1,40814530046302
11;5,686;1,39576173827416
12;5,690;1,4045479336692
13;5,695;1,41134480180498
14;5,699;1,36970155117793
15;5,703;1,41333412906424
16;5,707;1,38047707383222
17;5,711;1,36676729347053
18;5,715;1,37762570476063
19;5,719;1,36789457891744
20;5,723;1,31395065473733
21;5,728;1,36066668987548
22;5,732;1,32577057420274
23;5,736;1,32691443737681
24;5,740;1,30340722026329
25;5,744;1,37941609929395
26;5,748;1,30954097931265
27;5,752;1,32277000558669
28;5,756;1,28921668581394
29;5,761;1,24167176431777
30;5,765;1,30277726663119
31;5,769;1,26814639459301
32;5,773;1,21234576497093
33;5,777;1,18505882606483
34;5,781;1,2554478555881
35;5,785;1,1831855428957
36;5,789;1,20878155363143
37;5,794;1,19354662237098
38;5,798;1,18373260789199
39;5,802;1,17133246797598
40;5,806;1,13890643365013
41;5,810;1,1980226087043
42;5,814;1,19691190098455
43;5,818;1,17126615706733
44;5,822;1,18774441786482
45;5,827;1,14220540135506
46;5,831;1,15306381264516
47;5,835;1,14915146903529
48;5,839;1,14872044812912
49;5,843;1,19686216780307
50;5,847;1,14419472861432
51;5,851;1,15894890578712
52;5,855;1,09522412258235
53;5,859;1,13545826640076
54;5,864;1,09621878621197
55;5,868;1,10338036434529
56;5,872;1,08630530537002
57;5,876;1,07664049043548
58;5,880;1,08648766036879
59;5,884;1,05746006011084
60;5,888;1,07350730000216
61;5,892;1,05077923606518
62;5,897;1,04358450247754
63;5,901;1,05852103464911
64;5,905;1,07982341405029
65;5,909;1,0714350841071
66;5,913;1,09106311306507
67;5,917;1,07073881956636
68;5,921;1,11644361334772
69;5,925;1,12556136328597
70;5,930;1,17199557706239
71;5,934;1,16332542575748
72;5,938;1,13093254688596
73;5,942;1,15301407946368
74;5,946;1,15816975261058
75;5,950;1,13792834774767
76;5,954;1,19049632057346
77;5,958;1,1639885348439
78;5,963;1,14603485632913
79;5,967;1,1568601121649
80;5,971;1,15969490350934
81;5,975;1,18713104195989
82;5,979;1,21002488316847
83;5,983;1,2149982013166
84;5,987;1,1996140705117
85;5,991;1,22124800445609
86;5,996;1,25748691602884
87;6,000;1,2037253468475
88;6,004;1,19578461553764
89;6,008;1,24210278522394
