#"+EI TIC Scan 70C_1ml-min_7C-min_Air.d "
#Point;X(Minutes);Y(Counts)
0;0,186;2,08501285630638
1;0,190;2,53016473771559
2;0,194;2,9143385700102
3;0,198;3,41343723443332
4;0,202;3,76536422564545
5;0,206;3,98745525144656
6;0,210;4,35017159926147
7;0,215;5,22641282987852
8;0,219;5,52730252749771
9;0,223;5,80018838944001
10;0,227;5,94323828597129
11;0,231;6,37638852351898
12;0,235;6,79050585110445
13;0,239;6,6855217744976
14;0,243;6,7060094291703
15;0,248;7,21747342363257
16;0,252;7,2368700197724
17;0,256;7,12412730470961
18;0,260;7,20486563614168
19;0,264;7,16558752895851
20;0,268;7,14752444880329
21;0,272;7,19456119444239
22;0,276;7,07781793142576
23;0,281;7,01999182918388
24;0,285;6,68346088615774
25;0,289;6,71085857820526
26;0,293;6,26982847347576
27;0,297;5,98979011670689
28;0,301;6,01100514373484
29;0,305;5,71617688240935
30;0,309;5,48838810649216
31;0,314;5,39285987050348
32;0,318;5,36024934324338
33;0,322;4,96249789365089
34;0,326;5,05451049658923
35;0,330;4,86793948746919
36;0,334;4,64027194027788
37;0,338;4,23742888419868
38;0,342;4,29634604497343
39;0,347;4,10347114210795
40;0,351;3,81979592356286
41;0,355;3,62619364834214
42;0,359;3,57406529621633
43;0,363;3,41537689404731
44;0,367;3,16225131442246
45;0,371;3,1308530744211
46;0,375;2,82062876490962
47;0,379;2,94197871950946
48;0,384;2,74801275811111
49;0,388;2,80098971131804
50;0,392;2,61744942034485
51;0,396;2,63320915470846
52;0,400;2,52907367918272
53;0,404;2,29607206805296
54;0,408;2,52555804613238
55;0,412;2,09458992565042
56;0,417;2,2358213912936
57;0,421;2,14344510217763
58;0,425;2,21375776318453
59;0,429;1,87892402232063
60;0,433;1,93565906602965
61;0,437;2,0476744087372
62;0,441;1,71890210416699
63;0,445;1,74884559945787
64;0,450;1,50032671141623
65;0,454;1,53269478122458
66;0,458;1,57560975018396
67;0,462;1,38540187928771
68;0,466;1,54445396763435
69;0,470;1,52481491404277
70;0,474;1,45122907743727
71;0,478;1,51038869566377
72;0,483;1,27472005256478
73;0,487;1,09966577240277
74;0,491;1,2014979021369
75;0,495;1,34369919758706
76;0,499;1,20258896066976
77;0,503;1,17955550275371
78;0,507;1,17458512499288
79;0,511;1,10390877780835
80;0,516;1,13433718800272
81;0,520;1,00547105239869
82;0,524;0,934309790310673
83;0,528;0,90885175787714
84;0,532;0,856238490847837
85;0,536;0,929703098727462
86;0,540;0,86702784745062
87;0,544;0,872361911389075
88;0,548;0,9281271252911
89;0,553;0,722644434934724
90;0,557;0,795502899184979
91;0,561;0,739131541653584
92;0,565;0,8517530279905
93;0,569;0,666879221032699
94;0,573;0,739980142734702
95;0,577;0,623358108443944
96;0,581;0,675971375473247
97;0,586;0,683608785203307
98;0,590;0,692094796014484
99;0,594;0,590141437554477
100;0,598;0,618387730683112
101;0,602;0,681305439411701
102;0,606;0,58686826195588
103;0,610;0,748344924820006
104;0,614;0,648816140877478
105;0,619;0,508918191218918
106;0,623;0,608689432613194
107;0,627;0,531830420409098
108;0,631;0,479459610831544
109;0,635;0,470731142568618
110;0,639;0,430240748126713
111;0,643;0,545892952610479
112;0,647;0,423573168203645
113;0,652;0,477035036314065
114;0,656;0,47230711600498
115;0,660;0,367565496849872
116;0,664;0,541892404656638
117;0,668;0,469033940406383
118;0,672;0,443090993069354
119;0,676;0,395690561252632
120;0,680;0,412783811600862
121;0,685;0,437393242953277
122;0,689;0,451577003880532
123;0,693;0,363928635073653
124;0,697;0,353139278470869
125;0,701;0,488430536546218
126;0,705;0,416784359554703
127;0,709;0,376657651290419
128;0,713;0,417996646813442
129;0,717;0,43351392372531
130;0,722;0,275189207733908
131;0,726;0,425634056543502
132;0,730;0,351199618856886
133;0,734;0,296889149665348
134;0,738;0,282099245108724
135;0,742;0,356897368972962
136;0,746;0,379688369437268
137;0,750;0,304405330669534
138;0,755;0,387447007893202
139;0,759;0,262338962791267
140;0,763;0,306344990283518
141;0,767;0,241851308118567
142;0,771;0,363686177621905
143;0,775;0,263914936227629
144;0,779;0,252519435995476
145;0,783;0,35713982642471
146;0,788;0,279674670591245
147;0,792;0,240881478311575
148;0,796;0,288645596305918
149;0,800;0,266218282019234
150;0,804;0,246942914605273
151;0,808;0,229243520627674
152;0,812;0,266460739470982
153;0,816;0,346714155999549
154;0,821;0,297737750746466
155;0,825;0,285008734529699
156;0,829;0,232759153678019
157;0,833;0,299313724182827
158;0,837;0,285251191981447
159;0,841;0,154445396763435
160;0,845;0,291676314452767
161;0,849;0,216635733136781
162;0,854;0,158930859620772
163;0,858;0,390235268588304
