#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.205;1120643;7385200;74.09;0.284;;Cpd 1: 5.205;
2;5.559;595219;3884150;74.08;0.281;;Cpd 2: 5.559;
3;6.005;1330557;8808184;74.1;0.336;;Cpd 3: 6.005;
4;6.54;730065;4735735;74.09;0.424;;Cpd 4: 6.540;
5;7.163;1624513;10116405;74.09;0.452;;Cpd 5: 7.163;
6;7.703;816656;4555801;55.1;0.194;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 7.703";
7;7.872;918618;5290721;74.09;0.28;;Cpd 7: 7.872;
8;8.474;953972;4895222;55.1;0.181;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 8.474";
9;8.651;3252565;16657026;74.1;0.375;;Cpd 9: 8.651;
10;9.178;1068993;5052772;55.1;0.281;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 9.178";
11;9.479;1217071;5607802;74.1;0.329;;Cpd 11: 9.479;
12;10.032;1265872;5440509;55.1;0.292;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 10.032";
13;10.344;2862606;11777182;74.1;0.276;C37 H77 N O2;"Cpd 13: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 10.344";
14;10.666;1382055;5458062;55.1;0.173;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 10.666";
15;10.837;2858405;11494058;55.1;0.264;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 10.837";
16;11.223;3655067;16330541;74.09;0.297;;Cpd 16: 11.223;
17;11.586;1311560;4910847;67.1;0.254;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 11.586";
18;12.122;4421047;16214863;74.1;0.249;;Cpd 18: 12.122;
19;12.468;1173638;4114752;79.1;0.151;C19 H34 O2;"Cpd 19: Methyl 8,9-octadecadienoate; C19 H34 O2; 12.468";
20;12.612;1495626;5537489;55.1;0.235;C21 H40 O2;"Cpd 20: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 12.612";
21;13.008;1562755;5636685;74.09;0.247;;Cpd 21: 13.008;
22;13.37;1330258;4885581;67.1;0.243;C15 H26 O2;"Cpd 22: Methyl 12,13-tetradecadienoate; C15 H26 O2; 13.370";
23;13.898;4238973;15907286;74.1;0.251;;Cpd 23: 13.898;
24;14.24;1201790;3606450;79.1;0.093;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 14.240";
25;14.306;1280043;3860296;79.1;0.062;C19 H34 O2;"Cpd 25: Methyl 7,8-octadecadienoate; C19 H34 O2; 14.306";
26;14.372;1601848;6606859;55.1;0.214;;Cpd 26: 14.372;
27;14.751;1378971;5323640;74.08;0.26;;Cpd 27: 14.751;
28;15.11;1231424;3934333;67.1;0.109;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 15.110";
29;15.207;1150004;4673832;79.1;0.227;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 15.207";
30;15.613;2719556;10592927;74.1;0.251;;Cpd 30: 15.613;
31;16.07;1197646;5027373;55.1;0.264;;Cpd 31: 16.070;
32;16.491;80697;277018;149;0.152;;Cpd 32: 16.491;
33;17.34;729841;3178917;79.1;0.296;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 17.340";

