#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.581;81211;570393;84;0.272;;Cpd 1: 6.581;
2;7.747;34829;360905;84;0.403;;Cpd 2: 7.747;
3;8.98;407819;3409265;74.1;0.581;;Cpd 3: 8.980;
4;14.569;575483;5229299;74.1;0.635;;Cpd 4: 14.569;
5;22.331;709121;6490302;74.1;0.598;;Cpd 5: 22.331;
6;26.519;373928;3387260;74.1;0.585;;Cpd 6: 26.519;
7;30.698;819174;7323593;74.1;0.577;;Cpd 7: 30.698;
8;34.771;422473;3690188;74.1;0.589;;Cpd 8: 34.771;
9;38.724;922534;7932925;74.1;0.546;;Cpd 9: 38.724;
10;41.11;407052;3607262;55.1;0.594;C15 H28 O2;"Cpd 10: Methyl myristoleate; C15 H28 O2; 41.110";
11;42.504;474584;3978852;74.1;0.565;C16 H32 O2;"Cpd 11: Methyl 13-methyltetradecanoate; C16 H32 O2; 42.504";
12;44.841;436474;3667927;55.1;0.56;C16 H30 O2;"Cpd 12: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 44.841";
13;46.152;1523627;12998258;74.1;0.569;;Cpd 13: 46.152;
14;47.936;440457;3724417;55.1;0.527;C17 H32 O2;"Cpd 14: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 47.936";
15;49.614;496135;4066829;74.1;0.503;;Cpd 15: 49.614;
16;51.353;462986;3972634;55.1;0.593;C18 H34 O2;"Cpd 16: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 51.353";
17;52.973;1120094;9428224;74.1;0.548;;Cpd 17: 52.973;
18;53.921;504916;4262387;55.1;0.449;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 53.921";
19;54.379;1042642;9190996;55.1;0.548;C19 H36 O2;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 54.379";
20;55.748;434619;3618129;67.1;0.396;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 55.748";
21;56.164;1127865;9499326;74.1;0.544;;Cpd 21: 56.164;
22;56.778;420720;3517632;67.1;0.515;C19 H34 O2;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 56.778";
23;58.443;356910;3163766;79.1;0.573;C19 H34 O2;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 58.443";
24;59.247;1238523;10141362;74.1;0.387;;Cpd 24: 59.247;
25;59.597;310944;2251677;79.1;0.3;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 59.597";
26;60.545;531794;4619746;55.1;0.552;C21 H40 O2;"Cpd 26: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 60.545";
27;62.182;613102;5225017;74.1;0.556;;Cpd 27: 62.182;
28;62.833;448671;3993910;67.1;0.588;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 62.833";
29;64.362;380518;3414068;79.1;0.564;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 64.362";
30;65.059;1334311;11423377;74.1;0.429;;Cpd 30: 65.059;
31;65.467;777640;6711059;79.1;0.495;C19 H34 O2;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 65.467";
32;66.283;575753;5198013;55.1;0.602;;Cpd 32: 66.283;
33;67.775;602697;4853268;74.1;0.396;;Cpd 33: 67.775;
34;68.163;302012;2372713;79.1;0.268;C13 H20 N2;"Cpd 34: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 68.163";
35;68.439;476483;4218729;67.1;0.444;C15 H26 O2;"Cpd 35: Methyl 12,13-tetradecadienoate; C15 H26 O2; 68.439";
36;70.463;1261194;11069915;74.1;0.497;;Cpd 36: 70.463;
37;71.638;561526;5456777;55.1;0.639;;Cpd 37: 71.638;
38;74.713;272697;2647847;79.1;0.658;C13 H18 O;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 74.713";

