#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.024;29087;297004;83.99;0.387;;Cpd 1: 7.024;
2;8.104;301071;2919177;74.09;0.532;;Cpd 2: 8.104;
3;13.714;373979;4274161;74.09;0.651;;Cpd 3: 13.714;
4;23.957;384750;5320722;74.09;0.89;;Cpd 4: 23.957;
5;30.577;182623;2559462;74.08;0.8;;Cpd 5: 30.577;
6;37.762;392077;5841951;74.09;0.898;;Cpd 6: 37.762;
7;45.177;192552;2885653;74.08;0.936;;Cpd 7: 45.177;
8;52.609;414476;6149201;74.09;0.973;;Cpd 8: 52.609;
9;56.991;176113;2750278;55.1;1.043;;Cpd 9: 56.991;
10;59.938;198340;2908883;74.08;0.889;C16 H32 O2;"Cpd 10: Methyl 13-methyltetradecanoate; C16 H32 O2; 59.938";
11;64.241;181934;2779220;55.1;1.035;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 64.241";
12;67.056;677172;10110686;74.1;0.973;;Cpd 12: 67.056;
13;70.3;184092;2757555;55.1;1.039;;Cpd 13: 70.300;
14;73.92;211208;3106489;74.07;0.968;;Cpd 14: 73.920;
15;77.093;195033;2889928;55.1;0.894;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 77.093";
16;80.556;503199;7438252;74.09;1.005;;Cpd 16: 80.556;
17;82.3;201161;2560220;55.1;0.475;;Cpd 17: 82.300;
18;83.083;466698;7066112;55.1;0.955;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 83.083";
19;85.902;182629;2682645;67.09;0.857;C19 H34 O2;"Cpd 19: Methyl 11,12-octadecadienoate; C19 H34 O2; 85.902";
20;86.916;511250;7284101;74.09;0.724;;Cpd 20: 86.916;
21;87.683;180610;2597815;67.1;0.647;C19 H34 O2;"Cpd 21: Methyl 11,12-octadecadienoate; C19 H34 O2; 87.683";
22;90.844;146344;2070978;79.09;0.605;C13 H20 N2;"Cpd 22: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 90.844";
23;93.087;743630;11591323;74.09;1.042;;Cpd 23: 93.087;
24;95.399;239721;3552441;55.1;0.91;;Cpd 24: 95.399;
25;98.948;266672;3387602;74.08;0.505;;Cpd 25: 98.948;
26;99.777;195133;2953501;67.09;0.783;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 99.777";
27;102.646;166430;2590463;79.09;1.092;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 102.646";
28;104.707;873054;16671443;74.09;1.401;;Cpd 28: 104.707;
29;106.883;269051;4129710;55.1;0.894;;Cpd 29: 106.883;
30;110.148;353619;6835036;74.07;0.984;;Cpd 30: 110.148;
31;111.013;224428;3464967;67.1;0.882;C15 H26 O2;"Cpd 31: Methyl 12,13-tetradecadienoate; C15 H26 O2; 111.013";
32;115.543;656659;10587210;74.09;1.043;;Cpd 32: 115.543;
33;117.637;267256;3993946;55.1;0.723;;Cpd 33: 117.637;
34;122.967;117491;1882558;79.08;1.074;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 122.967";

