#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.822;41490;276541;84;0.212;;Cpd 1: 6.822;
2;8.244;21142;275281;84;0.47;;Cpd 2: 8.244;
3;9.831;236206;2488921;74.1;0.589;;Cpd 3: 9.831;
4;17.836;292691;3792559;74.1;0.783;;Cpd 4: 17.836;
5;30.91;319194;4911976;74.1;1.01;;Cpd 5: 30.910;
6;38.614;157326;2374997;74.1;0.923;;Cpd 6: 38.614;
7;46.541;356792;5522325;74.1;0.935;;Cpd 7: 46.541;
8;54.447;175287;2693452;74.1;0.922;;Cpd 8: 54.447;
9;62.18;397886;6069742;74.1;0.987;;Cpd 9: 62.180;
10;66.648;169149;2545993;55.1;0.851;;Cpd 10: 66.648;
11;69.669;195330;2879494;74.09;0.947;;Cpd 11: 69.669;
12;74.043;178526;2732667;55.1;0.985;C16 H30 O2;"Cpd 12: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 74.043";
13;76.912;691263;10420752;74.1;0.969;;Cpd 13: 76.912;
14;80.185;186410;2798235;55.1;0.942;C17 H32 O2;"Cpd 14: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 80.185";
15;83.816;217599;3113525;74.1;0.781;;Cpd 15: 83.816;
16;87.011;198545;2874841;55.1;0.723;C18 H34 O2;"Cpd 16: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 87.011";
17;90.514;525729;7705350;74.1;0.939;;Cpd 17: 90.514;
18;92.241;202438;2454188;55.1;0.43;;Cpd 18: 92.241;
19;93.024;481438;7311431;55.1;0.972;C19 H36 O2;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 93.024";
20;95.86;186676;2755764;67.1;0.912;C19 H34 O2;"Cpd 20: Methyl 11,12-octadecadienoate; C19 H34 O2; 95.860";
21;96.895;533895;7590532;74.1;0.75;;Cpd 21: 96.895;
22;97.633;186695;2722778;67.1;0.69;C19 H34 O2;"Cpd 22: Methyl 11,12-octadecadienoate; C19 H34 O2; 97.633";
23;100.803;153282;2381877;79.09;1.005;C13 H20 N2;"Cpd 23: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 100.803";
24;103.07;767428;12024896;74.1;1.026;;Cpd 24: 103.070;
25;105.366;248790;3744943;55.1;0.968;;Cpd 25: 105.366;
26;108.939;283015;4101732;74.09;0.783;;Cpd 26: 108.939;
27;109.768;199677;3051328;67.1;0.894;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 109.768";
28;112.637;164643;2589206;79.09;1.03;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 112.637";
29;114.714;878713;17045068;74.1;1.333;;Cpd 29: 114.714;
30;116.895;270238;4314599;55.1;1.014;;Cpd 30: 116.895;
31;120.151;345320;6920067;74.09;1.012;;Cpd 31: 120.151;
32;121.009;215738;3110519;67.1;0.604;C15 H26 O2;"Cpd 32: Methyl 12,13-tetradecadienoate; C15 H26 O2; 121.009";
33;125.539;632692;10403279;74.1;1.026;;Cpd 33: 125.539;
34;127.616;249618;3787651;55.1;0.699;;Cpd 34: 127.616;
35;132.954;108877;1819578;79.09;1.022;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 132.954";

