#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.603;20441;293546;83.99;0.569;C D Cl3;"Cpd 1: Methane-d, trichloro-; C D Cl3; 6.603";
2;9.171;567568;3577158;91.1;0.389;C8 H10;"Cpd 2: 1-Cycloocten-5-yne, (Z)-; C8 H10; 9.171";
3;13.359;162114;846648;74.1;0.284;;Cpd 3: 13.359;
4;18.021;709477;3549142;74.1;0.345;;Cpd 4: 18.021;
5;20.3;412999;2000094;74.09;0.326;C11 H22 O2;"Cpd 5: Methyl 8-methyl-nonanoate; C11 H22 O2; 20.301";
6;22.502;931556;4314926;74.1;0.313;;Cpd 6: 22.502;
7;24.6;488461;2255026;74.09;0.342;;Cpd 7: 24.600;
8;26.613;1083721;4775362;74.1;0.305;;Cpd 8: 26.613;
9;27.885;490394;2193569;55.1;0.305;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 27.885";
10;28.52;550718;2390584;74.09;0.309;C16 H32 O2;"Cpd 10: Methyl 13-methyltetradecanoate; C16 H32 O2; 28.520";
11;29.76;513419;2289419;55.1;0.304;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 29.760";
12;30.362;1716323;7581265;74.1;0.293;;Cpd 12: 30.362;
13;31.319;518740;2321398;55.1;0.309;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 31.319";
14;32.089;608689;2570524;74.1;0.288;;Cpd 14: 32.089;
15;33.033;566955;2476299;55.1;0.284;C18 H34 O2;"Cpd 15: Methyl 8-heptadecenoate; C18 H34 O2; 33.033";
16;33.778;1279186;5697525;74.1;0.305;C19 H38 O2;"Cpd 16: Methyl stearate; C19 H38 O2; 33.778";
17;34.286;590592;2537897;55.1;0.234;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 34.286";
18;34.546;1173848;5078233;55.1;0.3;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 34.546";
19;35.21;547197;2360045;67.1;0.309;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 35.210";
20;35.795;511439;2269833;67.1;0.309;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 35.795";
21;36.669;442346;1905164;79.1;0.218;C20 H34 O2;"Cpd 21: 9,12,15-Octadecatrienoic acid, ethyl ester, (Z,Z,Z)-; C20 H34 O2; 36.669";
22;36.912;1412786;6175037;74.1;0.276;C21 H42 O2;"Cpd 22: Methyl 18-methylnonadecanoate; C21 H42 O2; 36.912";
23;37.246;421974;1837536;79.1;0.258;C12 H20;"Cpd 23: Cyclododecyne; C12 H20; 37.246";
24;37.621;645373;2860039;55.1;0.317;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 37.621";
25;38.367;753244;3301608;74.1;0.293;;Cpd 25: 38.367;
26;38.812;544572;2439591;67.1;0.28;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 38.812";
27;39.628;476665;2083412;79.1;0.177;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 39.628";
28;39.814;1511949;7132154;74.1;0.301;C23 H46 O2;"Cpd 28: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 39.814";
29;40.173;507942;1756503;79.1;0.1;C19 H34 O2;"Cpd 29: Methyl 8,9-octadecadienoate; C19 H34 O2; 40.173";
30;40.222;524385;2239960;79.1;0.198;C22 H34 O2;"Cpd 30: Heneicosapentaenoic Acid methyl ester; C22 H34 O2; 40.222";
31;40.482;690613;3159775;55.1;0.317;C23 H44 O2;"Cpd 31: Methyl 11-docosenoate; C23 H44 O2; 40.482";
32;41.154;777648;3599781;74.1;0.317;;Cpd 32: 41.154;
33;41.599;977376;4486198;67.1;0.321;C19 H34 O2;"Cpd 33: Methyl 9,10-octadecadienoate; C19 H34 O2; 41.599";
34;42.51;1492322;7505811;74.1;0.317;C25 H50 O2;"Cpd 34: Tetracosanoic acid, methyl ester; C25 H50 O2; 42.510";
35;43.144;729567;3469512;55.1;0.305;;Cpd 35: 43.144;
36;44.884;358977;1730313;79.1;0.338;C15 H22;"Cpd 36: 1,8-Cyclopentadecadiyne; C15 H22; 44.884";

