#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.527;790770;3996291;74.1;0.223;;Cpd 1: 5.527;
2;6.652;1595492;6510325;74.1;0.289;;Cpd 2: 6.652;
3;8.136;2582154;8158349;74.1;0.214;;Cpd 3: 8.136;
4;8.936;1529857;4325925;74.1;0.182;;Cpd 4: 8.936;
5;9.74;3549932;9437632;74.1;0.19;;Cpd 5: 9.740;
6;10.527;1986364;5015160;74.1;0.181;;Cpd 6: 10.527;
7;11.298;4310800;10648166;74.1;0.183;;Cpd 7: 11.298;
8;11.834;2009042;5082612;55.1;0.185;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 11.834";
9;12.036;2314404;5593238;74.1;0.181;C16 H32 O2;"Cpd 9: Methyl 13-methyltetradecanoate; C16 H32 O2; 12.036";
10;12.563;2123700;5292671;55.1;0.185;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 12.563";
11;12.752;7274089;17633478;74.1;0.185;;Cpd 11: 12.752;
12;13.169;2211507;5436960;55.1;0.167;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 13.169";
13;13.429;2533886;6048826;74.1;0.177;;Cpd 13: 13.429;
14;13.841;2412444;5873554;55.1;0.177;C18 H34 O2;"Cpd 14: Methyl 8-heptadecenoate; C18 H34 O2; 13.841";
15;14.093;5533981;13363115;74.1;0.181;C19 H38 O2;"Cpd 15: Methyl stearate; C19 H38 O2; 14.093";
16;14.315;2517342;6124224;55.1;0.122;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 14.315";
17;14.439;5099248;12610973;55.1;0.177;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 14.439";
18;14.715;5978488;18758295;74.1;0.201;;Cpd 18: 14.715;
19;14.958;2207071;5460789;67.1;0.177;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 14.958";
20;15.325;7874010;19414467;74.1;0.185;;Cpd 20: 15.325;
21;15.556;1886946;4485250;79.1;0.099;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 15.556";
22;15.646;2740824;6934903;55.1;0.165;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 15.646";
23;15.898;3004419;7291096;74.1;0.172;;Cpd 23: 15.898;
24;16.141;2313397;5793201;67.1;0.176;C19 H34 O2;"Cpd 24: Methyl 10,11-octadecadienoate; C19 H34 O2; 16.141";
25;16.475;6275467;20542186;74.1;0.239;;Cpd 25: 16.475;
26;16.718;1889074;4329762;79.1;0.074;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.718";
27;16.788;3886388;12779671;55.1;0.194;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.788";
28;17.04;2603124;7343685;74.1;0.179;;Cpd 28: 17.040;
29;17.304;2014355;5559803;67.1;0.107;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 17.304";
30;17.407;1473680;4694951;79.1;0.191;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 17.407";
31;17.637;4653922;14673118;74.1;0.214;;Cpd 31: 17.637;
32;17.984;2019570;6724805;55.1;0.204;;Cpd 32: 17.984;
33;18.474;87685;285260;149;0.154;;Cpd 33: 18.474;
34;19.064;908484;3843035;79.1;0.264;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 19.064";

