#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.731;999185;7931542;74.09;0.357;;Cpd 1: 5.731;
2;7.425;1136690;10085483;74.1;0.478;;Cpd 2: 7.425;
3;8.802;574916;5524839;74.08;0.688;;Cpd 3: 8.802;
4;10.661;1185280;11701271;74.09;0.658;;Cpd 4: 10.661;
5;13.072;588431;5889457;74.08;0.523;;Cpd 5: 13.072;
6;16.122;1205277;12981804;74.09;0.738;;Cpd 6: 16.122;
7;18.505;531671;5915611;55.1;0.741;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 18.505";
8;19.808;569176;6461977;74.09;0.745;C16 H32 O2;"Cpd 8: Methyl 13-methyltetradecanoate; C16 H32 O2; 19.808";
9;22.565;523305;6100918;55.1;0.773;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 22.565";
10;24.082;1738511;20549448;74.1;0.771;;Cpd 10: 24.082;
11;26.497;499222;6181216;55.1;0.783;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 26.497";
12;28.785;539089;6597602;74.09;0.816;;Cpd 12: 28.785;
13;31.386;489720;6416152;55.1;0.849;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 31.386";
14;33.884;1088895;14416888;74.09;0.844;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 33.884";
15;35.413;491051;6298271;55.1;0.667;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 35.413";
16;36.131;1012469;13486559;55.1;0.893;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 36.131";
17;38.431;429874;5587953;67.1;0.666;C19 H34 O2;"Cpd 17: Methyl 11,12-octadecadienoate; C19 H34 O2; 38.431";
18;39.168;1016503;13544852;74.09;0.874;;Cpd 18: 39.168;
19;40.096;414335;5607075;67.1;0.798;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 40.096";
20;42.886;358332;4981936;79.1;0.886;C19 H34 O2;"Cpd 20: Methyl 7,8-octadecadienoate; C19 H34 O2; 42.886";
21;44.576;830876;8137072;74.09;0.342;;Cpd 21: 44.576;
22;44.906;164397;1209578;79.1;0.215;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 44.906";
23;46.798;464863;6594169;55.1;0.856;;Cpd 23: 46.798;
24;49.943;504523;6795475;74.09;0.796;;Cpd 24: 49.943;
25;50.867;379079;4872278;67.1;0.528;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 50.867";
26;53.608;347639;4930439;79.1;0.893;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 53.608";
27;55.364;989869;12802794;74.09;0.419;;Cpd 27: 55.364;
28;55.636;529351;8121459;79.1;0.474;;Cpd 28: 55.636;
29;57.519;450291;6706850;55.1;0.918;;Cpd 29: 57.519;
30;60.578;762705;10223307;74.08;0.579;;Cpd 30: 60.578;
31;61.51;383201;5408653;67.1;0.692;C15 H26 O2;"Cpd 31: Methyl 12,13-tetradecadienoate; C15 H26 O2; 61.510";
32;65.079;20602;278071;149;0.494;;Cpd 32: 65.079;
33;65.838;912984;14310915;74.09;0.981;;Cpd 33: 65.838;
34;67.886;417275;6425890;55.1;1.014;;Cpd 34: 67.886;
35;73.212;230752;3602964;79.09;1.014;C15 H22;"Cpd 35: 1,8-Cyclopentadecadiyne; C15 H22; 73.212";

