#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.198;26309;272773;83.98;0.338;;Cpd 1: 6.198;
2;6.759;338680;2632601;91.1;0.449;C8 H10;"Cpd 2: p-Xylene; C8 H10; 6.759";
3;9.698;88014;652480;74.08;0.38;;Cpd 3: 9.698;
4;14.924;401544;2973583;74.1;0.498;;Cpd 4: 14.924;
5;18.222;244670;1778196;74.1;0.472;;Cpd 5: 18.222;
6;21.783;572871;4189528;74.1;0.49;;Cpd 6: 21.783;
7;25.456;297137;2182791;74.09;0.477;;Cpd 7: 25.456;
8;29.157;669394;4873267;74.1;0.482;;Cpd 8: 29.157;
9;31.466;301608;2231688;55.1;0.51;C17 H32 O2;"Cpd 9: n-Propyl 9-tetradecenoate; C17 H32 O2; 31.466";
10;32.793;342519;2418444;74.09;0.449;;Cpd 10: 32.793;
11;35.077;327168;2349172;55.1;0.478;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 35.077";
12;36.363;1102039;8149519;74.1;0.486;;Cpd 12: 36.363;
13;38.11;328460;2391601;55.1;0.5;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 38.110";
14;39.763;370702;2652091;74.1;0.482;;Cpd 14: 39.763;
15;41.49;351935;2585340;55.1;0.503;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 41.490";
16;43.11;786369;5929344;74.1;0.49;C19 H38 O2;"Cpd 16: Methyl stearate; C19 H38 O2; 43.110";
17;44.046;362653;2662968;55.1;0.419;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 44.046";
18;44.508;724008;5429859;55.1;0.449;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 44.508";
19;45.86;337106;2461518;67.1;0.482;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 45.860";
20;46.89;326872;2379222;67.1;0.463;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 46.890";
21;48.531;291344;2154567;79.09;0.517;C13 H20 N2;"Cpd 21: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 48.531";
22;49.368;829005;6252923;74.1;0.374;;Cpd 22: 49.368;
23;49.693;269805;1966938;79.1;0.363;C19 H34 O2;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 49.693";
24;50.637;388648;2873640;55.1;0.506;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 50.637";
25;52.282;440709;3219055;74.09;0.491;;Cpd 25: 52.282;
26;52.917;328752;2471303;67.1;0.527;C19 H34 O2;"Cpd 26: Methyl 11,12-octadecadienoate; C19 H34 O2; 52.917";
27;54.45;296693;2237949;79.1;0.507;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 54.450";
28;55.184;840275;6328994;74.1;0.396;;Cpd 28: 55.184;
29;55.542;541078;3926626;79.1;0.338;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 55.542";
30;56.383;405011;3101428;55.1;0.519;;Cpd 30: 56.383;
31;57.888;433217;3245675;74.09;0.379;;Cpd 31: 57.888;
32;58.242;222446;1477141;79.1;0.251;C13 H20 N2;"Cpd 32: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 58.242";
33;58.531;328768;2417659;67.1;0.412;C15 H26 O2;"Cpd 33: Methyl 12,13-tetradecadienoate; C15 H26 O2; 58.531";
34;60.596;821098;7036647;74.1;0.528;;Cpd 34: 60.596;
35;61.738;413062;3244805;55.1;0.503;;Cpd 35: 61.738;
36;64.784;223959;1758029;79.1;0.505;C15 H22;"Cpd 36: 1,8-Cyclopentadecadiyne; C15 H22; 64.784";

