#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.984;396139;2642758;91.1;0.432;C8 H10;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 7.984";
2;11.43;122341;639007;74.09;0.287;;Cpd 2: 11.430;
3;15.726;586270;2897823;74.1;0.342;;Cpd 3: 15.726;
4;17.918;368001;1745270;74.1;0.33;;Cpd 4: 17.918;
5;20.07;868426;3950133;74.1;0.317;;Cpd 5: 20.070;
6;22.139;476164;2123397;74.1;0.313;;Cpd 6: 22.139;
7;24.134;1066210;4615859;74.1;0.296;;Cpd 7: 24.134;
8;25.4;480689;2143928;55.1;0.338;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 25.400";
9;26.035;544343;2326605;74.1;0.293;;Cpd 9: 26.035;
10;27.271;513967;2225460;55.1;0.312;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 27.271";
11;27.869;1684307;7343499;74.1;0.301;;Cpd 11: 27.869;
12;28.825;525778;2258948;55.1;0.305;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 28.825";
13;29.592;579753;2499522;74.1;0.313;;Cpd 13: 29.592;
14;30.536;563520;2427259;55.1;0.305;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 30.536";
15;31.28;1245582;5405679;74.1;0.297;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 31.280";
16;31.789;575862;2431251;55.1;0.24;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 31.789";
17;32.048;1149857;4898858;55.1;0.303;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 32.049";
18;32.708;527822;2272375;67.1;0.326;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 32.708";
19;33.297;498218;2188098;67.1;0.313;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 33.297";
20;34.171;433070;1866226;79.1;0.23;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 34.171";
21;34.41;1311604;5681546;74.1;0.284;;Cpd 21: 34.410;
22;34.744;406465;1664692;79.1;0.201;C19 H32 O2;"Cpd 22: 17-Octadecen-14-ynoic acid, methyl ester; C19 H32 O2; 34.744";
23;35.124;609866;2669089;55.1;0.281;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 35.124";
24;35.865;711335;3016918;74.09;0.28;;Cpd 24: 35.865;
25;36.315;517170;2297798;67.1;0.294;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 36.315";
26;37.131;468140;1978525;79.1;0.169;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 37.131";
27;37.312;1397166;6485707;74.09;0.301;C23 H46 O2;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 37.312";
28;37.675;490181;1597866;79.1;0.097;C19 H34 O2;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 37.675";
29;37.716;501477;2185416;79.1;0.206;C19 H32 O3;"Cpd 29: Methyl 2-hydroxy-octadeca-9,12,15-trienoate; C19 H32 O3; 37.716";
30;37.984;645311;2850164;55.1;0.28;C23 H44 O2;"Cpd 30: Methyl 11-docosenoate; C23 H44 O2; 37.984";
31;38.656;717508;3188220;74.09;0.293;;Cpd 31: 38.656;
32;39.101;920280;4212053;67.1;0.313;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 39.101";
33;40.008;1386995;6668566;74.1;0.309;C25 H50 O2;"Cpd 33: Tetracosanoic acid, methyl ester; C25 H50 O2; 40.008";
34;40.643;664015;3110451;55.1;0.313;;Cpd 34: 40.643;
35;42.382;340879;1622239;79.1;0.325;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 42.382";

