#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.919;36399;160327;83.99;0.165;C D Cl3;"Cpd 1: Methane-d, trichloro-; C D Cl3; 5.919";
2;6.307;43227;364265;83.99;0.343;;Cpd 2: 6.307;
3;6.946;548848;3314948;74.09;0.333;;Cpd 3: 6.946;
4;9.744;891279;5230333;74.09;0.42;;Cpd 4: 9.744;
5;13.545;1244014;6575025;74.1;0.366;;Cpd 5: 13.545;
6;15.606;688831;3511462;74.09;0.317;;Cpd 6: 15.606;
7;17.663;1575878;7790686;74.1;0.326;;Cpd 7: 17.663;
8;19.678;861239;4170943;74.09;0.334;;Cpd 8: 19.678;
9;21.636;1921822;9210108;74.1;0.33;;Cpd 9: 21.636;
10;22.902;865026;4253570;55.1;0.334;C15 H28 O2;"Cpd 10: Methyl myristoleate; C15 H28 O2; 22.902";
11;23.52;993578;4720518;74.09;0.307;;Cpd 11: 23.520;
12;24.757;932726;4491538;55.1;0.313;C16 H30 O2;"Cpd 12: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 24.757";
13;25.337;3232270;15219010;74.1;0.301;;Cpd 13: 25.337;
14;26.298;964592;4661324;55.1;0.33;C17 H32 O2;"Cpd 14: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 26.298";
15;27.061;1129629;5251003;74.09;0.309;;Cpd 15: 27.061;
16;28.005;1032086;4878208;55.1;0.305;C18 H34 O2;"Cpd 16: Methyl 8-heptadecenoate; C18 H34 O2; 28.005";
17;28.734;2475732;11668518;74.1;0.322;C19 H38 O2;"Cpd 17: Methyl stearate; C19 H38 O2; 28.734";
18;29.25;1124970;5369715;55.1;0.26;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 29.250";
19;29.509;2306941;11228806;55.1;0.309;C19 H36 O2;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 29.509";
20;30.173;1010618;4380068;67.1;0.164;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 30.173";
21;30.326;2464495;12081179;74.1;0.28;;Cpd 21: 30.326;
22;30.762;974123;4723561;67.1;0.313;C19 H34 O2;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 30.762";
23;31.632;855061;4150932;79.1;0.227;C17 H28 O2;"Cpd 23: Methyl 6,9,12-hexadecatrienoate; C17 H28 O2; 31.632";
24;31.86;2678828;12686170;74.1;0.317;;Cpd 24: 31.860;
25;32.209;824650;3922666;79.1;0.3;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 32.209";
26;32.58;1178771;5843969;55.1;0.334;C21 H40 O2;"Cpd 26: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 32.580";
27;33.318;1294646;6262446;74.09;0.317;;Cpd 27: 33.318;
28;33.769;1010253;5089075;67.1;0.338;C19 H34 O2;"Cpd 28: Methyl 10,11-octadecadienoate; C19 H34 O2; 33.769";
29;34.584;887748;4113480;79.1;0.173;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 34.584";
30;34.752;2605378;13547716;74.09;0.309;C23 H46 O2;"Cpd 30: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 34.753";
31;35.173;1053435;7618540;79.1;0.25;C19 H30 O2;"Cpd 31: (6Z,9Z,12Z,15Z)-Methyl octadeca-6,9,12,15-tetraenoate; C19 H30 O2; 35.173";
32;35.433;1111073;5431956;55.1;0.32;C23 H44 O2;"Cpd 32: Methyl 11-docosenoate; C23 H44 O2; 35.433";
33;36.104;1158499;5964746;74.08;0.317;;Cpd 33: 36.105;
34;36.561;1711936;9333921;67.1;0.346;C19 H34 O2;"Cpd 34: Methyl 9,10-octadecadienoate; C19 H34 O2; 36.561";
35;37.44;2251873;11830006;74.1;0.326;;Cpd 35: 37.440;
36;38.092;1004810;5350843;55.1;0.253;;Cpd 36: 38.092;
37;38.289;101397;651984;149;0.296;;Cpd 37: 38.289;
38;39.843;593438;3352032;79.1;0.379;C13 H18 O;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 39.843";

