#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.645;80289;618847;84;0.274;;Cpd 1: 5.645;
2;6.069;532455;3148108;74.09;0.311;;Cpd 2: 6.069;
3;7.941;907962;5002387;74.1;0.374;;Cpd 3: 7.941;
4;10.641;1341200;6293561;74.1;0.341;;Cpd 4: 10.641;
5;12.166;757982;3302453;74.09;0.305;;Cpd 5: 12.166;
6;13.734;1715106;7110612;74.1;0.293;;Cpd 6: 13.734;
7;15.294;917859;3672275;74.09;0.28;;Cpd 7: 15.294;
8;16.826;1968831;7715402;74.1;0.243;;Cpd 8: 16.826;
9;17.846;907477;3558097;55.1;0.272;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 17.846";
10;18.307;1025841;3913570;74.1;0.266;C16 H32 O2;"Cpd 10: Methyl 13-methyltetradecanoate; C16 H32 O2; 18.307";
11;19.309;945573;3715172;55.1;0.268;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 19.309";
12;19.746;3294792;12577130;74.1;0.26;;Cpd 12: 19.746;
13;20.533;966499;3851494;55.1;0.276;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 20.533";
14;21.114;1132160;4316961;74.1;0.268;;Cpd 14: 21.114;
15;21.889;1064143;4214745;55.1;0.272;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 21.889";
16;22.446;2501889;9591973;74.09;0.26;C37 H77 N O2;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 22.446";
17;22.87;1143200;4430684;55.1;0.214;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 22.870";
18;23.085;2322512;9264573;55.1;0.276;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.085";
19;23.608;1035505;3573560;67.1;0.124;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 23.608";
20;23.711;2605043;10296766;74.1;0.231;;Cpd 20: 23.711;
21;24.099;979228;3804690;67.1;0.256;C19 H34 O2;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.099";
22;24.808;872504;3201863;79.1;0.14;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 24.808";
23;24.935;2886229;11364373;74.1;0.264;;Cpd 23: 24.935;
24;25.265;842523;3287185;79.1;0.237;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.265";
25;25.534;1241453;4939063;55.1;0.273;C21 H40 O2;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 25.534";
26;26.102;1412091;5618416;74.1;0.279;;Cpd 26: 26.102;
27;26.496;1080517;4333935;67.1;0.25;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 26.496";
28;27.161;954570;3014774;79.1;0.103;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 27.161";
29;27.248;3067688;13053497;74.1;0.231;;Cpd 29: 27.248;
30;27.59;989358;2980027;79.1;0.086;C19 H34 O2;"Cpd 30: Methyl 8,9-octadecadienoate; C19 H34 O2; 27.590";
31;27.648;1071829;4432742;79.1;0.132;C19 H34 O2;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 27.648";
32;27.81;1349068;5667405;55.1;0.264;;Cpd 32: 27.810;
33;28.324;1438758;6023113;74.09;0.276;;Cpd 33: 28.324;
34;28.715;1193545;3618220;67.1;0.099;C19 H34 O2;"Cpd 34: Methyl 9,10-octadecadienoate; C19 H34 O2; 28.715";
35;28.761;1126678;4411465;79.1;0.247;C17 H28;"Cpd 35: 1,8,11,14-Heptadecatetraene, (Z,Z,Z)-; C17 H28; 28.761";
36;29.391;2898262;12305582;74.1;0.284;;Cpd 36: 29.391;
37;29.93;1281707;5651581;55.1;0.278;;Cpd 37: 29.930;
38;30.24;45028;139459;149;0.103;;Cpd 38: 30.240;
39;31.386;713318;3234291;79.1;0.292;C13 H18 O;"Cpd 39: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 31.386";

