#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.927;300926;2156452;91.1;0.383;C8 H10;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 5.927";
2;7.671;81781;543233;74.07;0.317;;Cpd 2: 7.671;
3;10.816;396595;2431801;74.1;0.443;;Cpd 3: 10.816;
4;12.844;248120;1416547;74.1;0.337;;Cpd 4: 12.844;
5;15.07;601840;3305425;74.1;0.377;;Cpd 5: 15.070;
6;17.403;322328;1725989;74.1;0.368;;Cpd 6: 17.403;
7;19.786;717466;3773678;74.09;0.35;;Cpd 7: 19.786;
8;21.348;332548;1747163;55.1;0.365;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 21.348";
9;22.147;365574;1891563;74.1;0.342;;Cpd 9: 22.147;
10;23.706;344254;1814938;55.1;0.375;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 23.706";
11;24.485;1177754;6161003;74.1;0.363;;Cpd 11: 24.485;
12;25.705;353806;1843193;55.1;0.341;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 25.705";
13;26.731;407579;2084594;74.09;0.354;;Cpd 13: 26.731;
14;27.935;389109;2029852;55.1;0.375;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 27.935";
15;28.936;895875;4658302;74.1;0.33;C19 H38 O2;"Cpd 15: Methyl stearate; C19 H38 O2; 28.936";
16;29.596;412656;2108579;55.1;0.296;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 29.596";
17;29.926;810108;4246177;55.1;0.35;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 29.926";
18;30.812;379388;1996082;67.1;0.356;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 30.812";
19;31.546;357531;1898706;67.1;0.363;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 31.546";
20;32.687;317808;1681142;79.1;0.316;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 32.687";
21;33.083;982757;5185151;74.1;0.364;;Cpd 21: 33.083;
22;33.446;298688;1542643;79.1;0.306;C12 H20;"Cpd 22: Cyclododecyne; C12 H20; 33.446";
23;33.998;446092;2366914;55.1;0.358;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 33.998";
24;35.02;522261;2732029;74.08;0.37;;Cpd 24: 35.020;
25;35.552;386039;2081480;67.1;0.354;C19 H34 O2;"Cpd 25: Methyl 11,12-octadecadienoate; C19 H34 O2; 35.552";
26;36.611;345648;1804573;79.1;0.287;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 36.611";
27;36.954;1032173;5663027;74.1;0.344;;Cpd 27: 36.954;
28;37.362;495282;3554290;79.1;0.363;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 37.362";
29;37.807;479675;2613828;55.1;0.363;;Cpd 29: 37.807;
30;38.747;553838;2978358;74.09;0.35;;Cpd 30: 38.747;
31;39.266;502559;3993465;67.1;0.447;C19 H34 O2;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 39.266";
32;40.548;1057762;6402792;74.1;0.375;C25 H50 O2;"Cpd 32: Tetracosanoic acid, methyl ester; C25 H50 O2; 40.548";
33;41.364;528194;2968391;55.1;0.379;;Cpd 33: 41.364;
34;43.561;276326;1613819;79.1;0.381;C22 H32 O2;"Cpd 34: Doconexent; C22 H32 O2; 43.561";

