#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.654;110608;583840;84;0.201;;Cpd 1: 6.654;
2;7.644;34816;176898;71.1;0.169;;Cpd 2: 7.644;
3;8.608;753062;4469357;74.1;0.419;;Cpd 3: 8.608;
4;10.735;10154;134655;84;0.441;;Cpd 4: 10.735;
5;12.062;979834;4995482;74.1;0.363;;Cpd 5: 12.062;
6;15.838;1206891;5682798;74.1;0.317;;Cpd 6: 15.838;
7;17.672;615435;2807458;74.1;0.3;;Cpd 7: 17.672;
8;19.432;1322393;5794732;74.1;0.28;;Cpd 8: 19.432;
9;21.11;678337;2937553;74.1;0.296;;Cpd 9: 21.110;
10;22.715;1535184;6361032;74.1;0.284;;Cpd 10: 22.715;
11;23.752;665976;2877120;55.1;0.322;C15 H28 O2;"Cpd 11: Methyl myristoleate; C15 H28 O2; 23.752";
12;24.239;785436;3278017;74.1;0.301;;Cpd 12: 24.239;
13;25.253;725150;3060085;55.1;0.297;C16 H30 O2;"Cpd 13: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 25.253";
14;25.702;2583798;10651259;74.1;0.284;;Cpd 14: 25.702;
15;26.493;745089;3196743;55.1;0.305;C17 H32 O2;"Cpd 15: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 26.493";
16;27.087;869734;3604086;74.1;0.272;;Cpd 16: 27.087;
17;27.862;795780;3503875;55.1;0.296;C18 H34 O2;"Cpd 17: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 27.862";
18;28.422;1969761;8075906;74.1;0.268;C19 H38 O2;"Cpd 18: Methyl stearate; C19 H38 O2; 28.422";
19;28.851;861787;3623309;55.1;0.214;C19 H36 O2;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 28.851";
20;29.065;1831834;7811703;55.1;0.272;C19 H36 O2;"Cpd 20: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 29.065";
21;29.593;747591;2669339;67.1;0.124;C19 H34 O2;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 29.593";
22;29.692;2028804;8898734;74.1;0.276;;Cpd 22: 29.692;
23;30.084;719605;3022759;67.1;0.261;C19 H34 O2;"Cpd 23: Methyl 9,10-octadecadienoate; C19 H34 O2; 30.084";
24;30.793;613839;2398623;79.1;0.14;C19 H32 O2;"Cpd 24: Methyl .gamma.-linolenate; C19 H32 O2; 30.793";
25;30.92;2245063;9594710;74.1;0.268;;Cpd 25: 30.920;
26;31.254;606703;2498073;79.1;0.214;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 31.254";
27;31.522;947349;4013630;55.1;0.27;C21 H40 O2;"Cpd 27: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 31.522";
28;32.087;1054927;4595518;74.1;0.297;;Cpd 28: 32.087;
29;32.483;761548;3377020;67.1;0.288;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 32.483";
30;33.15;667788;1992789;79.1;0.099;C19 H34 O2;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 33.150";
31;33.229;2384914;10979537;74.1;0.28;;Cpd 31: 33.229;
32;33.583;690494;2062417;79.1;0.089;C19 H34 O2;"Cpd 32: Methyl 8,9-octadecadienoate; C19 H34 O2; 33.583";
33;33.633;787319;3560191;79.1;0.132;C19 H34 O2;"Cpd 33: Methyl 7,8-octadecadienoate; C19 H34 O2; 33.633";
34;33.8;994096;4667798;55.1;0.268;;Cpd 34: 33.800;
35;34.312;1019634;4729675;74.1;0.301;;Cpd 35: 34.312;
36;34.713;809862;2423234;67.1;0.09;C19 H34 O2;"Cpd 36: Methyl 9,10-octadecadienoate; C19 H34 O2; 34.713";
37;34.75;847040;3898452;79.1;0.297;C19 H34 O2;"Cpd 37: Methyl 8,9-octadecadienoate; C19 H34 O2; 34.750";
38;35.376;2097684;9854384;74.1;0.309;;Cpd 38: 35.376;
39;35.916;883810;4313390;55.1;0.324;;Cpd 39: 35.916;
40;36.238;41105;152602;149;0.148;;Cpd 40: 36.238;
41;37.379;414249;2147569;79.1;0.332;C13 H18 O;"Cpd 41: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 37.379";

