#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.987;1123706;6144844;74.09;0.317;;Cpd 1: 5.987;
2;6.547;635742;3218460;74.08;0.268;;Cpd 2: 6.547;
3;7.213;1487576;7053811;74.1;0.292;;Cpd 3: 7.213;
4;7.953;876041;3652762;74.09;0.218;;Cpd 4: 7.953;
5;8.761;2108495;8066650;74.1;0.292;;Cpd 5: 8.761;
6;9.391;1017793;3745155;55.1;0.201;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 9.391";
7;9.614;1171841;4006893;74.1;0.194;;Cpd 7: 9.614;
8;10.263;1177310;3893197;55.1;0.21;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 10.263";
9;10.484;4114145;13080456;74.1;0.237;;Cpd 9: 10.484;
10;11.028;1278303;4125330;55.1;0.241;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 11.028";
11;11.362;1473967;4503523;74.09;0.22;;Cpd 11: 11.362;
12;11.906;1413216;4382715;55.1;0.214;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 11.906";
13;12.235;3266069;9917378;74.1;0.222;C37 H77 N O2;"Cpd 13: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 12.235";
14;12.54;1522587;4587938;55.1;0.16;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 12.540";
15;12.702;3086679;9467737;55.1;0.21;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 12.702";
16;13.089;3575752;14120533;74.1;0.25;;Cpd 16: 13.089;
17;13.41;1335366;4067979;67.1;0.227;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 13.410";
18;13.925;4579064;14709426;74.1;0.235;;Cpd 18: 13.925;
19;14.23;1160521;3466902;79.1;0.139;C19 H34 O2;"Cpd 19: Methyl 8,9-octadecadienoate; C19 H34 O2; 14.230";
20;14.375;1634288;5076640;55.1;0.202;C21 H40 O2;"Cpd 20: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 14.375";
21;14.742;1814970;5532360;74.1;0.209;;Cpd 21: 14.742;
22;15.059;1424961;4393058;67.1;0.202;C15 H26 O2;"Cpd 22: Methyl 12,13-tetradecadienoate; C15 H26 O2; 15.059";
23;15.541;5041295;15750600;74.1;0.214;;Cpd 23: 15.541;
24;15.838;1300562;3408069;79.1;0.089;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 15.838";
25;15.904;1307512;3610243;79.1;0.058;C19 H34 O2;"Cpd 25: Methyl 7,8-octadecadienoate; C19 H34 O2; 15.904";
26;15.962;1846559;6377961;55.1;0.186;;Cpd 26: 15.962;
27;16.3;1760710;5648398;74.1;0.206;;Cpd 27: 16.300;
28;16.613;1461041;4215490;67.1;0.102;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 16.613";
29;16.702;1166840;4103445;79.1;0.185;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 16.702";
30;17.054;3419604;11517481;74.09;0.239;;Cpd 30: 17.054;
31;17.458;1526402;5292420;55.1;0.229;;Cpd 31: 17.458;
32;17.874;67734;216481;149;0.132;;Cpd 32: 17.874;
33;18.653;776993;3164310;79.1;0.283;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 18.653";

