#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.42;34434;299410;84;0.319;;Cpd 1: 6.420;
2;6.997;485098;3280509;74.1;0.351;;Cpd 2: 6.997;
3;9.227;913538;3883462;74.1;0.305;;Cpd 3: 9.227;
4;11.786;1367636;4966149;74.1;0.251;;Cpd 4: 11.786;
5;13.06;760492;2624359;74.1;0.243;;Cpd 5: 13.060;
6;14.293;1730397;5812695;74.1;0.235;;Cpd 6: 14.293;
7;15.48;926383;3052643;74.1;0.221;;Cpd 7: 15.480;
8;16.615;2068172;6628890;74.1;0.238;;Cpd 8: 16.615;
9;17.376;919505;3040396;55.1;0.214;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 17.376";
10;17.693;1073748;3402395;74.1;0.239;;Cpd 10: 17.693;
11;18.435;989886;3196971;55.1;0.239;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 18.435";
12;18.732;3534735;11023868;74.1;0.239;;Cpd 12: 18.732;
13;19.317;1037599;3380245;55.1;0.23;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 19.317";
14;19.719;1213787;3776110;74.1;0.202;;Cpd 14: 19.719;
15;20.292;1123599;3591074;55.1;0.216;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 20.292";
16;20.669;2698972;8348673;74.1;0.214;C37 H77 N O2;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 20.669";
17;20.983;1221137;3802863;55.1;0.159;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 20.983";
18;21.147;2479633;8081754;55.1;0.214;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 21.147";
19;21.514;1072968;2627238;67.1;0.078;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 21.514";
20;21.572;2831260;9356707;74.1;0.19;;Cpd 20: 21.572;
21;21.885;1019357;3264715;67.1;0.205;C19 H34 O2;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 21.885";
22;22.442;3260680;12626114;74.1;0.272;;Cpd 22: 22.442;
23;22.73;869343;2693201;79.1;0.148;C19 H34 O2;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 22.730";
24;22.891;1340591;4331999;55.1;0.214;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 22.891";
25;23.275;1494574;4884925;74.1;0.214;;Cpd 25: 23.275;
26;23.588;1116371;3736698;67.1;0.239;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 23.588";
27;24.085;4129069;13709915;74.1;0.217;;Cpd 27: 24.085;
28;24.379;990211;2627053;79.1;0.08;C19 H34 O2;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 24.379";
29;24.437;1026549;3033016;79.1;0.062;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 24.437";
30;24.507;1521665;5585596;55.1;0.214;;Cpd 30: 24.507;
31;24.853;1538902;5143633;74.1;0.214;;Cpd 31: 24.853;
32;25.166;1175524;3451653;67.1;0.098;C15 H26 O2;"Cpd 32: Methyl 12,13-tetradecadienoate; C15 H26 O2; 25.166";
33;25.249;887802;3341101;79.1;0.206;C13 H20 N2;"Cpd 33: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 25.249";
34;25.612;3056369;10342383;74.1;0.213;;Cpd 34: 25.612;
35;26.018;1316590;4868660;55.1;0.21;;Cpd 35: 26.018;
36;26.424;54920;180299;149;0.136;;Cpd 36: 26.424;
37;27.215;557550;2507140;79.1;0.292;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 27.215";

