#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.001;909398;5112646;74.09;0.335;;Cpd 1: 7.001;
2;9.228;1302068;6545784;74.1;0.346;;Cpd 2: 9.228;
3;10.57;775478;3534220;74.09;0.324;;Cpd 3: 10.570;
4;12.001;1800943;7604980;74.1;0.284;;Cpd 4: 12.001;
5;13.464;983895;3963840;74.09;0.276;;Cpd 5: 13.464;
6;14.931;2163526;8412850;74.1;0.272;;Cpd 6: 14.931;
7;15.929;971164;3865001;55.1;0.272;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 15.929";
8;16.374;1127282;4309608;74.1;0.276;C16 H32 O2;"Cpd 8: Methyl 13-methyltetradecanoate; C16 H32 O2; 16.374";
9;17.364;1045346;4104560;55.1;0.272;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 17.364";
10;17.788;3679032;13919515;74.1;0.26;;Cpd 10: 17.788;
11;18.57;1082581;4248111;55.1;0.254;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 18.570";
12;19.14;1282012;4787394;74.09;0.267;;Cpd 12: 19.140;
13;19.912;1195966;4685305;55.1;0.272;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 19.912";
14;20.462;2796192;10629391;74.1;0.251;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 20.462";
15;20.887;1267808;4938857;55.1;0.214;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 20.887";
16;21.102;2595034;10277744;55.1;0.28;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 21.102";
17;21.621;1163164;3921970;67.1;0.12;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 21.621";
18;21.724;2867034;11390442;74.09;0.235;;Cpd 18: 21.724;
19;22.112;1104542;4252434;67.1;0.243;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.112";
20;22.821;971398;3546378;79.1;0.136;C19 H34 O2;"Cpd 20: Methyl 7,8-octadecadienoate; C19 H34 O2; 22.821";
21;22.945;3066956;12268998;74.1;0.243;;Cpd 21: 22.945;
22;23.274;946086;3600187;79.1;0.205;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 23.274";
23;23.541;1346116;5106030;55.1;0.229;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 23.541";
24;24.107;1553471;6003302;74.09;0.251;;Cpd 24: 24.107;
25;24.501;1183232;4763158;67.1;0.249;C19 H34 O2;"Cpd 25: Methyl 10,11-octadecadienoate; C19 H34 O2; 24.501";
26;25.166;1065769;3344155;79.1;0.107;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 25.166";
27;25.249;3279815;13676540;74.1;0.256;;Cpd 27: 25.249;
28;25.591;1102959;3315205;79.1;0.088;C19 H34 O2;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.591";
29;25.653;1174664;4772122;79.1;0.128;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 25.653";
30;25.813;1427909;6007436;55.1;0.268;C23 H44 O2;"Cpd 30: Methyl 11-docosenoate; C23 H44 O2; 25.813";
31;26.325;1487752;6128440;74.1;0.276;;Cpd 31: 26.325;
32;26.72;1284666;3964315;67.1;0.097;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 26.720";
33;26.757;1183424;4495228;79.1;0.226;C13 H20 N2;"Cpd 33: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 26.757";
34;27.396;2859308;12124965;74.1;0.268;;Cpd 34: 27.396;
35;27.93;1308617;5764813;55.1;0.275;;Cpd 35: 27.930;
36;28.245;75986;382609;149;0.223;;Cpd 36: 28.245;
37;29.391;777570;3445368;79.1;0.276;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 29.391";

