#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.226;490434;3151937;74.08;0.325;;Cpd 1: 6.226;
2;8.377;805379;4958660;74.1;0.394;;Cpd 2: 8.377;
3;11.596;1144434;6229045;74.1;0.371;;Cpd 3: 11.596;
4;13.456;644031;3248267;74.1;0.328;;Cpd 4: 13.456;
5;15.381;1425216;7000458;74.1;0.342;;Cpd 5: 15.381;
6;17.314;754941;3573348;74.1;0.312;;Cpd 6: 17.314;
7;19.218;1624105;7586749;74.1;0.317;;Cpd 7: 19.218;
8;20.463;736816;3485454;55.1;0.325;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 20.463";
9;21.065;818782;3788756;74.1;0.303;;Cpd 9: 21.065;
10;22.293;770133;3616763;55.1;0.3;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 22.293";
11;22.861;2676048;12239874;74.1;0.297;;Cpd 11: 22.861;
12;23.822;789907;3707190;55.1;0.313;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 23.822";
13;24.577;906320;4144051;74.1;0.312;;Cpd 13: 24.577;
14;25.516;843299;4055333;55.1;0.334;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 25.516";
15;26.239;2005257;9233065;74.1;0.313;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 26.239";
16;26.757;901745;4040860;55.1;0.242;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 26.757";
17;27.017;1850508;8520598;55.1;0.311;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 27.017";
18;27.676;809395;3484991;67.1;0.16;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 27.676";
19;27.825;2053215;9704608;74.09;0.297;;Cpd 19: 27.825;
20;28.266;800918;3757753;67.1;0.334;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 28.266";
21;29.14;683713;3154136;79.1;0.214;C19 H34 O2;"Cpd 21: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.140";
22;29.354;2250164;10483615;74.1;0.334;;Cpd 22: 29.354;
23;29.713;669960;3105822;79.1;0.281;C19 H34 O2;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 29.713";
24;30.082;984234;4647282;55.1;0.321;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 30.082";
25;30.813;1133439;5356031;74.1;0.326;;Cpd 25: 30.813;
26;31.271;833063;3932830;67.1;0.291;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 31.271";
27;32.087;750217;3357787;79.1;0.169;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 32.087";
28;32.252;2415053;11841212;74.1;0.28;C23 H46 O2;"Cpd 28: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 32.252";
29;32.676;925295;6967382;79.1;0.295;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 32.676";
30;32.932;1029805;4882258;55.1;0.293;C23 H44 O2;"Cpd 30: Methyl 11-docosenoate; C23 H44 O2; 32.932";
31;33.6;1142721;5714812;74.09;0.33;;Cpd 31: 33.600;
32;34.057;1521731;8092892;67.1;0.37;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 34.057";
33;34.939;2323850;11873040;74.1;0.326;;Cpd 33: 34.939;
34;35.591;1046135;5307233;55.1;0.251;;Cpd 34: 35.591;
35;35.788;82576;485903;149;0.271;;Cpd 35: 35.788;
36;37.347;549724;2988780;79.1;0.325;C13 H18 O;"Cpd 36: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 37.347";

