#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.184;625576;3376901;74.1;0.308;;Cpd 1: 6.184;
2;7.846;1188826;4930668;74.1;0.285;;Cpd 2: 7.846;
3;9.902;1834169;6245857;74.1;0.247;;Cpd 3: 9.902;
4;10.965;1027190;3318703;74.1;0.231;;Cpd 4: 10.965;
5;12.017;2337633;7130328;74.1;0.214;;Cpd 5: 12.017;
6;13.035;1250750;3682731;74.1;0.209;;Cpd 6: 13.035;
7;14.015;2757089;8060145;74.1;0.214;;Cpd 7: 14.015;
8;14.683;1253244;3710978;55.1;0.206;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 14.683";
9;14.955;1453975;4126667;74.1;0.202;;Cpd 9: 14.955;
10;15.607;1344474;3896143;55.1;0.21;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.607";
11;15.859;4735560;13333269;74.1;0.199;;Cpd 11: 15.859;
12;16.377;1418807;4144349;55.1;0.184;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.377";
13;16.715;1672906;4698311;74.1;0.21;;Cpd 13: 16.715;
14;17.222;1564153;4444777;55.1;0.214;C18 H34 O2;"Cpd 14: Methyl 8-heptadecenoate; C18 H34 O2; 17.222";
15;17.548;3761905;10350006;74.1;0.182;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 17.548";
16;17.825;1682427;4789060;55.1;0.147;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.825";
17;17.968;3470575;10103164;55.1;0.206;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.968";
18;18.331;4030030;15230310;74.1;0.247;;Cpd 18: 18.331;
19;18.619;1430402;4135820;67.1;0.183;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.619";
20;19.094;4979118;16071675;74.1;0.218;;Cpd 20: 19.094;
21;19.362;1236295;3446589;79.1;0.127;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 19.362";
22;19.491;1930460;5676471;55.1;0.202;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 19.491";
23;19.819;2213743;6381671;74.1;0.185;;Cpd 23: 19.819;
24;20.106;1620952;4756360;67.1;0.179;C19 H34 O2;"Cpd 24: Methyl 10,11-octadecadienoate; C19 H34 O2; 20.106";
25;20.532;6022898;18150021;74.1;0.214;;Cpd 25: 20.532;
26;20.8;1446724;3669692;79.1;0.091;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.800";
27;20.858;1503794;3122955;79.1;0.041;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 20.858";
28;20.899;2402449;7961789;55.1;0.173;;Cpd 28: 20.899;
29;21.196;2274075;6723769;74.1;0.201;;Cpd 29: 21.196;
30;21.484;1715206;4809511;67.1;0.103;C19 H34 O2;"Cpd 30: Methyl 9,10-octadecadienoate; C19 H34 O2; 21.484";
31;21.571;1214765;4170013;79.1;0.213;C13 H20 N2;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 21.571";
32;21.88;4184696;13788659;74.1;0.218;;Cpd 32: 21.880;
33;22.259;1839054;6560755;55.1;0.239;;Cpd 33: 22.259;
34;23.405;768922;3388983;79.1;0.292;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 23.405";

