#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.318;1736282;6386033;74.1;0.256;;Cpd 1: 7.318;
2;8.983;2755741;7995560;74.1;0.202;;Cpd 2: 8.983;
3;9.841;1585470;4287935;74.1;0.183;;Cpd 3: 9.841;
4;10.681;3546235;9200102;74.1;0.185;;Cpd 4: 10.681;
5;11.494;1936999;4868820;74.1;0.181;;Cpd 5: 11.494;
6;12.277;4178434;10326486;74.1;0.185;;Cpd 6: 12.277;
7;12.817;1934233;4891856;55.1;0.177;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 12.817";
8;13.023;2207705;5394276;74.1;0.173;;Cpd 8: 13.023;
9;13.555;2043434;4975629;55.1;0.18;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 13.555";
10;13.748;6855230;16657482;74.1;0.161;;Cpd 10: 13.748;
11;14.165;2120207;5217248;55.1;0.172;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 14.165";
12;14.429;2429331;5827165;74.1;0.177;;Cpd 12: 14.429;
13;14.841;2312280;5629825;55.1;0.181;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 14.841";
14;15.092;5327333;12874743;74.1;0.18;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 15.092";
15;15.315;2399899;5830650;55.1;0.119;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.315";
16;15.438;4863662;11830858;55.1;0.153;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.438";
17;15.715;5794300;18025142;74.1;0.195;;Cpd 17: 15.715;
18;15.958;2106096;5170240;67.1;0.173;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 15.958";
19;16.325;7725960;18903708;74.1;0.177;;Cpd 19: 16.325;
20;16.555;1810875;4158138;79.1;0.09;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.555";
21;16.646;2686050;6650233;55.1;0.168;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 16.646";
22;16.898;2989304;7181151;74.1;0.168;;Cpd 22: 16.898;
23;17.141;2243556;5677659;67.1;0.168;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 17.141";
24;17.479;6252878;20910708;74.1;0.239;;Cpd 24: 17.479;
25;17.722;1871450;4285748;79.1;0.078;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.722";
26;17.788;3827332;13154918;55.1;0.218;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.788";
27;18.039;2627812;7641498;74.1;0.202;;Cpd 27: 18.039;
28;18.308;1982580;5566953;67.1;0.111;C19 H34 O2;"Cpd 28: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.308";
29;18.41;1419022;4613568;79.1;0.192;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 18.410";
30;18.641;4673579;15012103;74.1;0.218;;Cpd 30: 18.641;
31;18.983;2059621;7166620;55.1;0.239;;Cpd 31: 18.983;
32;19.466;79408;270832;149;0.147;;Cpd 32: 19.466;
33;20.063;882234;3751757;79.1;0.284;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 20.063";

