#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.197;69292;351192;84;0.181;;Cpd 1: 6.197;
2;7.05;27772;273971;84;0.338;;Cpd 2: 7.050;
3;7.912;458663;3642027;74.1;0.407;;Cpd 3: 7.912;
4;11.403;704267;4236765;74.1;0.4;;Cpd 4: 11.403;
5;15.69;955209;5341339;74.1;0.379;;Cpd 5: 15.690;
6;17.883;526768;2844850;74.1;0.363;;Cpd 6: 17.883;
7;20.026;1186354;6182077;74.1;0.363;;Cpd 7: 20.026;
8;22.1;637665;3264951;74.1;0.334;;Cpd 8: 22.100;
9;24.086;1459211;7217168;74.1;0.313;;Cpd 9: 24.086;
10;25.356;637803;3282929;55.1;0.354;C15 H28 O2;"Cpd 10: Methyl myristoleate; C15 H28 O2; 25.356";
11;25.983;766590;3766515;74.1;0.329;;Cpd 11: 25.983;
12;27.223;692744;3543696;55.1;0.363;C16 H30 O2;"Cpd 12: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 27.223";
13;27.809;2532515;12479571;74.1;0.346;;Cpd 13: 27.809;
14;28.773;740604;3718204;55.1;0.334;C17 H32 O2;"Cpd 14: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 28.773";
15;29.536;850083;4233870;74.1;0.354;;Cpd 15: 29.536;
16;30.484;801875;4046476;55.1;0.35;C18 H34 O2;"Cpd 16: Methyl 8-heptadecenoate; C18 H34 O2; 30.484";
17;31.213;1911092;9507680;74.1;0.346;C37 H77 N O2;"Cpd 17: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 31.213";
18;31.733;848089;4252545;55.1;0.256;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 31.733";
19;31.993;1796505;9237929;55.1;0.346;C19 H36 O2;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 31.993";
20;32.66;740609;3363458;67.1;0.165;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 32.660";
21;32.804;1964987;10022855;74.1;0.322;;Cpd 21: 32.804;
22;33.25;706102;3468873;67.1;0.292;C19 H34 O2;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 33.250";
23;34.119;585710;2722854;79.1;0.207;C19 H34 O2;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 34.119";
24;34.338;2097685;9980257;74.1;0.309;;Cpd 24: 34.338;
25;34.696;596449;2955866;79.1;0.294;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 34.696";
26;35.063;908559;4725799;55.1;0.35;C21 H40 O2;"Cpd 26: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 35.063";
27;35.801;1009456;5203996;74.1;0.338;;Cpd 27: 35.801;
28;36.254;736317;3866815;67.1;0.342;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 36.255";
29;37.071;633342;3031518;79.1;0.169;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 37.071";
30;37.231;2200119;11655861;74.1;0.33;C23 H46 O2;"Cpd 30: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 37.231";
31;37.66;841440;6504254;79.1;0.292;C19 H34 O2;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 37.660";
32;37.916;840275;3868132;55.1;0.249;C23 H44 O2;"Cpd 32: Methyl 11-docosenoate; C23 H44 O2; 37.916";
33;38.583;960019;5293917;74.1;0.35;;Cpd 33: 38.583;
34;39.049;1265957;7391453;67.1;0.371;C19 H34 O2;"Cpd 34: Methyl 8,9-octadecadienoate; C19 H34 O2; 39.049";
35;39.919;1978153;10858284;74.1;0.363;;Cpd 35: 39.919;
36;40.574;813155;4068637;55.1;0.251;;Cpd 36: 40.574;
37;42.339;404838;2446366;79.1;0.373;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 42.339";

