#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.876;657776;3175347;91.1;0.313;C8 H10;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 6.876";
2;8.788;234631;823544;74.08;0.259;;Cpd 2: 8.788;
3;11.047;1182729;3538558;74.1;0.218;;Cpd 3: 11.047;
4;12.164;778979;2216727;74.1;0.214;;Cpd 4: 12.164;
5;13.248;1837849;5024723;74.1;0.19;;Cpd 5: 13.248;
6;14.283;1016535;2731441;74.1;0.209;;Cpd 6: 14.283;
7;15.28;2272484;5991026;74.1;0.19;;Cpd 7: 15.280;
8;15.948;1052151;2779561;55.1;0.202;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 15.948";
9;16.224;1192719;3041655;74.1;0.185;;Cpd 9: 16.224;
10;16.88;1104412;2940078;55.1;0.19;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 16.880";
11;17.143;3665951;9647347;74.1;0.173;;Cpd 11: 17.143;
12;17.65;1139671;3070500;55.1;0.21;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 17.650";
13;17.997;1297370;3303930;74.1;0.19;;Cpd 13: 17.997;
14;18.5;1239783;3212034;55.1;0.206;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 18.500";
15;18.838;2628196;6940151;74.1;0.185;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 18.838";
16;19.11;1215905;3300113;55.1;0.143;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.110";
17;19.254;2511103;6645698;55.1;0.181;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.254";
18;19.57;1191851;3057819;67.1;0.185;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.570";
19;19.897;1100708;2900969;67.1;0.2;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.897";
20;20.387;2842701;9694516;74.1;0.206;;Cpd 20: 20.387;
21;20.532;46105;147762;74.05;0.078;;Cpd 21: 20.532;
22;20.639;948267;2475656;79.1;0.14;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.639";
23;20.775;1246426;3349141;55.1;0.181;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 20.775";
24;21.105;1299996;3317186;74.1;0.18;;Cpd 24: 21.105;
25;21.389;1070403;2833845;67.1;0.177;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 21.389";
26;21.822;3411028;9217532;74.1;0.193;;Cpd 26: 21.822;
27;22.082;949599;2231503;79.1;0.075;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 22.082";
28;22.135;920671;2169457;79.1;0.049;C13 H20 N2;"Cpd 28: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 22.135";
29;22.185;1197777;3373059;55.1;0.163;;Cpd 29: 22.185;
30;22.486;1149022;2974908;74.09;0.176;;Cpd 30: 22.486;
31;22.766;943272;2391476;67.1;0.092;C19 H34 O2;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.766";
32;22.852;752717;2225266;79.1;0.173;C13 H20 N2;"Cpd 32: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 22.852";
33;23.174;2021867;5956050;74.1;0.194;C25 H50 O2;"Cpd 33: Tetracosanoic acid, methyl ester; C25 H50 O2; 23.174";
34;23.549;933631;2903277;55.1;0.218;;Cpd 34: 23.549;
35;24.695;485943;1752897;79.1;0.235;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 24.695";

