#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.465;492929;2873236;74.09;0.257;;Cpd 1: 5.465;
2;6.973;717150;5201824;74.1;0.433;;Cpd 2: 6.973;
3;9.859;832008;6555288;74.09;0.576;;Cpd 3: 9.859;
4;11.953;439431;3416898;74.09;0.556;;Cpd 4: 11.953;
5;14.459;970271;7585341;74.09;0.506;;Cpd 5: 14.459;
6;17.286;514494;3947169;74.09;0.503;;Cpd 6: 17.286;
7;20.353;1159843;8901741;74.1;0.511;;Cpd 7: 20.353;
8;22.435;496330;3983031;55.1;0.519;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 22.435";
9;23.544;589040;4592430;74.1;0.532;;Cpd 9: 23.544;
10;25.675;528119;4233147;55.1;0.536;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 25.675";
11;26.804;1972482;15465800;74.1;0.511;;Cpd 11: 26.804;
12;28.502;550589;4449769;55.1;0.523;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 28.502";
13;30.023;654463;5103014;74.1;0.502;;Cpd 13: 30.023;
14;31.713;597902;4847267;55.1;0.561;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 31.713";
15;33.218;1429097;11586498;74.1;0.54;;Cpd 15: 33.218;
16;34.158;633186;4922008;55.1;0.416;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 34.158";
17;34.607;1316551;10496863;55.1;0.512;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 34.607";
18;35.942;533931;3963598;67.1;0.346;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 35.942";
19;36.315;1298015;10076121;74.1;0.476;C20 H40 O2;"Cpd 19: Nonadecanoic acid, methyl ester; C20 H40 O2; 36.315";
20;36.965;525662;4383910;67.1;0.515;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 36.965";
21;38.593;458419;3837201;79.1;0.551;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 38.593";
22;39.339;1444823;11427896;74.1;0.425;;Cpd 22: 39.339;
23;39.722;388835;2622742;79.1;0.279;C19 H34 O2;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 39.722";
24;40.633;633789;5307967;55.1;0.536;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 40.633";
25;42.237;667587;5474607;74.09;0.54;;Cpd 25: 42.237;
26;42.9;527748;4446382;67.1;0.544;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 42.900";
27;44.425;451612;3856952;79.1;0.543;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 44.425";
28;45.089;1333797;10688306;74.1;0.439;C23 H46 O2;"Cpd 28: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 45.089";
29;45.518;888694;7290154;79.1;0.407;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 45.518";
30;46.313;589423;5118574;55.1;0.588;C23 H44 O2;"Cpd 30: Methyl 11-docosenoate; C23 H44 O2; 46.313";
31;47.789;598146;4700400;74.09;0.406;;Cpd 31: 47.789;
32;48.201;361953;2753343;79.1;0.263;C13 H20 N2;"Cpd 32: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 48.201";
33;48.457;491149;3986282;67.1;0.359;C19 H34 O2;"Cpd 33: Methyl 9,10-octadecadienoate; C19 H34 O2; 48.457";
34;50.472;1197305;10405732;74.1;0.552;;Cpd 34: 50.472;
35;51.016;25089;170824;149;0.238;;Cpd 35: 51.016;
36;51.639;516263;4863455;55.1;0.61;;Cpd 36: 51.639;
37;54.71;268384;2511800;79.09;0.643;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 54.710";

