#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.403;64827;510604;74.06;0.327;;Cpd 1: 6.403;
2;8.913;253419;2237255;74.09;0.429;;Cpd 2: 8.913;
3;10.949;145073;1373320;74.08;0.63;;Cpd 3: 10.949;
4;13.62;319212;3069089;74.1;0.66;;Cpd 4: 13.621;
5;17.025;163046;1579969;74.08;0.654;;Cpd 5: 17.025;
6;21.143;338413;3490199;74.09;0.688;;Cpd 6: 21.143;
7;24.132;147140;1543006;55.1;0.535;;Cpd 7: 24.132;
8;25.875;160734;1705933;74.07;0.705;C16 H32 O2;"Cpd 8: Methyl 13-methyltetradecanoate; C16 H32 O2; 25.875";
9;29.177;150525;1628667;55.1;0.75;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 29.177";
10;31.122;496644;5210916;74.1;0.493;;Cpd 10: 31.122;
11;33.872;148892;1654971;55.1;0.647;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 33.872";
12;36.633;163872;1862096;74.08;0.757;;Cpd 12: 36.633;
13;39.502;154435;1770692;55.1;0.725;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 39.502";
14;42.384;353702;4232541;74.09;0.8;C19 H38 O2;"Cpd 14: Methyl stearate; C19 H38 O2; 42.384";
15;44.008;157608;1839461;55.1;0.584;;Cpd 15: 44.008;
16;44.766;325465;3956386;55.1;0.799;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 44.766";
17;47.281;145822;1694641;67.1;0.644;C19 H34 O2;"Cpd 17: Methyl 11,12-octadecadienoate; C19 H34 O2; 47.281";
18;49.012;136703;1615393;67.09;0.599;C19 H34 O2;"Cpd 18: Methyl 11,12-octadecadienoate; C19 H34 O2; 49.012";
19;51.959;119792;1472084;79.09;0.758;C13 H20 N2;"Cpd 19: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 51.959";
20;53.913;379333;6383910;74.09;1.01;;Cpd 20: 53.913;
21;56.18;162926;1848972;55.1;0.481;;Cpd 21: 56.180;
22;59.539;193829;2342646;74.08;0.775;;Cpd 22: 59.539;
23;60.401;145850;1805224;67.09;0.787;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 60.401";
24;63.2;121826;1365914;79.09;0.444;C19 H34 O2;"Cpd 24: Methyl 7,8-octadecadienoate; C19 H34 O2; 63.200";
25;65.158;482705;8373865;74.09;0.814;;Cpd 25: 65.158;
26;67.297;179372;2287494;55.1;0.833;;Cpd 26: 67.297;
27;70.475;234794;4047572;74.1;0.859;;Cpd 27: 70.475;
28;71.357;149583;1967204;67.09;0.804;C19 H34 O2;"Cpd 28: Methyl 11,12-octadecadienoate; C19 H34 O2; 71.357";
29;75.842;368559;4893993;74.09;0.614;;Cpd 29: 75.842;
30;77.87;185676;2438260;55.1;0.903;;Cpd 30: 77.870;
31;83.15;97093;1222702;79.09;0.739;C13 H18 O;"Cpd 31: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 83.150";

