#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.414;543775;4188352;74.1;0.377;;Cpd 1: 6.414;
2;8.929;826356;6103150;74.1;0.499;;Cpd 2: 8.929;
3;12.902;1114347;7514442;74.1;0.465;;Cpd 3: 12.902;
4;15.281;603376;3929656;74.1;0.425;;Cpd 4: 15.281;
5;17.779;1318045;8429552;74.1;0.428;;Cpd 5: 17.779;
6;20.31;694114;4387522;74.1;0.42;C11 H22 O2;"Cpd 6: Methyl 8-methyl-nonanoate; C11 H22 O2; 20.310";
7;22.824;1540516;9618682;74.1;0.408;;Cpd 7: 22.824;
8;24.44;680932;4377776;55.1;0.431;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 24.440";
9;25.272;795857;4944169;74.1;0.429;;Cpd 9: 25.272;
10;26.868;722069;4613794;55.1;0.437;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 26.868";
11;27.663;2579149;16088552;74.1;0.416;;Cpd 11: 27.663;
12;28.9;756276;4792207;55.1;0.429;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 28.900";
13;29.947;863528;5339086;74.1;0.411;;Cpd 13: 29.947;
14;31.159;804028;5128208;55.1;0.429;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 31.159";
15;32.167;1906053;11927173;74.1;0.396;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 32.167";
16;32.832;833221;5010285;55.1;0.3;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 32.832";
17;33.16;1739219;10637427;55.1;0.396;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 33.160";
18;34.052;751500;4402527;67.1;0.23;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 34.052";
19;34.279;1933428;12299648;74.1;0.404;;Cpd 19: 34.279;
20;34.798;720628;4659833;67.1;0.437;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 34.798";
21;35.936;609591;3838269;79.1;0.36;C19 H34 O2;"Cpd 21: Methyl 7,8-octadecadienoate; C19 H34 O2; 35.936";
22;36.332;2063085;12591933;74.1;0.373;;Cpd 22: 36.332;
23;36.703;598636;3781784;79.1;0.322;C20 H34 O2;"Cpd 23: 9,12,15-Octadecatrienoic acid, ethyl ester, (Z,Z,Z)-; C20 H34 O2; 36.703";
24;37.247;903962;5922796;55.1;0.445;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 37.247";
25;38.277;1010088;6444832;74.1;0.412;;Cpd 25: 38.277;
26;38.809;745834;4986674;67.1;0.453;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 38.809";
27;39.872;618507;3748396;79.1;0.283;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 39.872";
28;40.194;2100013;13036256;74.1;0.385;C23 H46 O2;"Cpd 28: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 40.194";
29;40.627;1020863;8301974;79.1;0.401;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 40.627";
30;41.064;935942;6229962;55.1;0.437;C23 H44 O2;"Cpd 30: Methyl 11-docosenoate; C23 H44 O2; 41.064";
31;41.996;998187;6519526;74.1;0.407;;Cpd 31: 41.996;
32;42.523;1053938;9145048;67.1;0.498;C19 H34 O2;"Cpd 32: Methyl 8,9-octadecadienoate; C19 H34 O2; 42.523";
33;43.784;2006336;13822513;74.1;0.449;;Cpd 33: 43.784;
34;44.613;924954;6691726;55.1;0.466;;Cpd 34: 44.613;
35;46.834;421253;3154119;79.1;0.474;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 46.834";

