#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.589;25004;127482;84;0.157;;Cpd 1: 6.589;
2;7.244;439941;3132029;74.1;0.347;;Cpd 2: 7.244;
3;9.783;774488;3531964;74.1;0.301;;Cpd 3: 9.783;
4;12.739;1039439;4205396;74.1;0.279;;Cpd 4: 12.739;
5;14.223;536251;2097316;74.1;0.273;;Cpd 5: 14.223;
6;15.661;1128611;4254074;74.1;0.267;;Cpd 6: 15.661;
7;17.046;563210;2075634;74.1;0.243;;Cpd 7: 17.046;
8;18.373;1225261;4403759;74.1;0.256;;Cpd 8: 18.373;
9;19.251;539272;1977971;55.1;0.247;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 19.251";
10;19.635;631336;2230168;74.1;0.243;;Cpd 10: 19.635;
11;20.492;575092;2057455;55.1;0.243;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 20.492";
12;20.847;2125906;7464905;74.1;0.247;;Cpd 12: 20.847;
13;21.523;599840;2150329;55.1;0.235;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 21.523";
14;21.997;732672;2596248;74.1;0.256;;Cpd 14: 21.997;
15;22.656;671809;2477190;55.1;0.264;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 22.656";
16;23.105;1717754;5982589;74.1;0.235;C19 H38 O2;"Cpd 16: Methyl stearate; C19 H38 O2; 23.105";
17;23.472;766971;2669170;55.1;0.177;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.472";
18;23.654;1582985;5792078;55.1;0.264;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.654";
19;24.091;671755;1893920;67.1;0.097;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.091";
20;24.164;1851641;6877439;74.1;0.214;;Cpd 20: 24.164;
21;24.511;638253;2214239;67.1;0.206;C19 H34 O2;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.511";
22;25.113;552568;1530989;79.1;0.09;C19 H34 O2;"Cpd 22: Methyl 7,8-octadecadienoate; C19 H34 O2; 25.113";
23;25.183;2151950;7966133;74.1;0.223;;Cpd 23: 25.183;
24;25.492;529656;1832050;79.1;0.176;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.492";
25;25.694;889600;3189515;55.1;0.249;C21 H40 O2;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 25.694";
26;26.156;1047643;3872568;74.1;0.243;;Cpd 26: 26.156;
27;26.506;735234;2687510;67.1;0.233;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 26.506";
28;27.1;2693915;11112953;74.1;0.267;;Cpd 28: 27.100;
29;27.425;658564;1926930;79.1;0.082;C19 H34 O2;"Cpd 29: Methyl 8,9-octadecadienoate; C19 H34 O2; 27.425";
30;27.483;686821;2469449;79.1;0.087;C19 H34 O2;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 27.483";
31;27.586;1054363;4205180;55.1;0.243;;Cpd 31: 27.586;
32;28.003;1127643;4317739;74.1;0.243;;Cpd 32: 28.003;
33;28.349;831036;2636633;67.1;0.099;C19 H34 O2;"Cpd 33: Methyl 9,10-octadecadienoate; C19 H34 O2; 28.349";
34;28.419;651535;2802425;79.1;0.256;C13 H20 N2;"Cpd 34: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 28.419";
35;28.889;2353109;9042808;74.1;0.25;;Cpd 35: 28.889;
36;29.349;1020204;4135809;55.1;0.247;;Cpd 36: 29.349;
37;29.721;35390;113735;149;0.11;;Cpd 37: 29.721;
38;30.628;439055;1984133;79.1;0.272;C13 H18 O;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 30.628";

