#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;4.978;1928762;12934673;84;0.276;;Cpd 1: 4.978;
2;5.659;1217621;8248436;74.1;0.272;;Cpd 2: 5.659;
3;6.066;827858;4275415;74.1;0.27;;Cpd 3: 6.066;
4;6.561;1968563;9016591;74.1;0.327;;Cpd 4: 6.561;
5;7.112;1122475;4581794;74.1;0.212;;Cpd 5: 7.112;
6;7.698;2702953;9639057;74.1;0.243;;Cpd 6: 7.698;
7;8.156;1506966;5757022;55.1;0.198;;Cpd 7: 8.156;
8;8.305;1535875;4686145;74.1;0.218;;Cpd 8: 8.305;
9;8.781;1521722;4396989;55.1;0.147;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 8.781";
10;8.927;5166138;14296817;74.1;0.185;;Cpd 10: 8.927;
11;9.323;1655760;4350093;55.1;0.176;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 9.323";
12;9.545;1873333;4828013;74.1;0.168;;Cpd 12: 9.545;
13;9.941;1783260;4167945;55.1;0.085;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 9.941";
14;10.011;461330;1457104;73.1;0.094;;Cpd 14: 10.011;
15;10.159;4094692;9878022;74.1;0.173;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 10.159";
16;10.382;1862333;4419707;55.1;0.11;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 10.382";
17;10.502;3911549;9517111;55.1;0.169;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 10.502";
18;10.757;5007386;14343457;74.1;0.194;;Cpd 18: 10.757;
19;11.009;1657591;4045726;67.1;0.164;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 11.009";
20;11.347;4983252;14740776;74.1;0.148;;Cpd 20: 11.347;
21;11.47;744774;1668527;73.1;0.099;;Cpd 21: 11.470;
22;11.59;1433686;3400605;79.1;0.091;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 11.590";
23;11.668;2068160;5341850;55.1;0.165;;Cpd 23: 11.668;
24;11.911;2193391;5338779;74.1;0.168;;Cpd 24: 11.911;
25;12.159;1719613;4293423;67.1;0.168;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 12.159";
26;12.48;4349358;15335829;74.1;0.258;;Cpd 26: 12.480;
27;12.736;1352932;2462508;79.1;0.051;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 12.736";
28;12.798;3006829;9506370;55.1;0.164;;Cpd 28: 12.798;
29;13.041;1821636;4975682;74.1;0.183;;Cpd 29: 13.041;
30;13.309;1419580;3979311;67.1;0.12;C15 H26 O2;"Cpd 30: Methyl 12,13-tetradecadienoate; C15 H26 O2; 13.309";
31;13.42;1021953;3168401;79.1;0.168;C13 H20 N2;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 13.420";
32;13.634;3320793;10454256;74.1;0.207;;Cpd 32: 13.634;
33;13.987;1360722;4562261;55.1;0.151;;Cpd 33: 13.987;
34;14.117;457056;1515605;73.1;0.168;;Cpd 34: 14.117;
35;14.483;70831;218187;149;0.135;;Cpd 35: 14.483;
36;15.065;554093;2290887;79.1;0.288;;Cpd 36: 15.065;

