#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.288;82571;463026;74.08;0.295;;Cpd 1: 6.288;
2;8.048;408195;2041069;74.09;0.346;;Cpd 2: 8.048;
3;9.181;271572;1218956;74.09;0.277;;Cpd 3: 9.181;
4;10.438;691976;2903360;74.1;0.292;;Cpd 4: 10.438;
5;11.774;407285;1575507;74.08;0.275;;Cpd 5: 11.774;
6;13.151;956575;3507816;74.1;0.251;;Cpd 6: 13.151;
7;14.107;448619;1645280;55.1;0.268;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 14.107";
8;14.527;507228;1799971;74.1;0.256;;Cpd 8: 14.527;
9;15.488;493251;1747159;55.1;0.243;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.488";
10;15.896;1672897;5881449;74.1;0.256;;Cpd 10: 15.896;
11;16.667;512421;1780843;55.1;0.234;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.667";
12;17.219;583780;2033621;74.09;0.272;;Cpd 12: 17.219;
13;17.986;560357;2009889;55.1;0.255;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 17.986";
14;18.53;1284803;4523548;74.1;0.235;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 18.530";
15;18.95;600412;2093144;55.1;0.204;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 18.950";
16;19.165;1209267;4233541;55.1;0.251;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.165";
17;19.68;558622;1949157;67.1;0.222;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.680";
18;20.162;529858;1875838;67.1;0.239;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.162";
19;20.871;474438;1594787;79.1;0.13;C19 H32 O2;"Cpd 19: Methyl .gamma.-linolenate; C19 H32 O2; 20.871";
20;20.999;1437567;5266063;74.1;0.227;;Cpd 20: 20.999;
21;21.32;455717;1590253;79.1;0.222;C12 H20;"Cpd 21: Cyclododecyne; C12 H20; 21.320";
22;21.588;660958;2337799;55.1;0.251;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 21.588";
23;22.153;755238;2641545;74.09;0.242;;Cpd 23: 22.153;
24;22.545;579176;2082898;67.1;0.239;C15 H26 O2;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 22.545";
25;23.208;531337;1640736;79.1;0.103;C19 H34 O2;"Cpd 25: Methyl 7,8-octadecadienoate; C19 H34 O2; 23.208";
26;23.303;1501699;5796724;74.1;0.214;;Cpd 26: 23.303;
27;23.633;535364;1660973;79.1;0.097;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 23.633";
28;23.695;516942;1870852;79.1;0.124;C13 H20 N2;"Cpd 28: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 23.695";
29;23.855;686742;2565507;55.1;0.239;;Cpd 29: 23.855;
30;24.375;761718;2736818;74.1;0.227;;Cpd 30: 24.375;
31;24.762;641556;3921455;67.1;0.4;C19 H34 O2;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.762";
32;25.451;1455635;5646653;74.1;0.246;C25 H50 O2;"Cpd 32: Tetracosanoic acid, methyl ester; C25 H50 O2; 25.451";
33;25.974;714329;2674969;55.1;0.251;;Cpd 33: 25.974;
34;27.425;416023;1605214;79.1;0.264;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 27.425";

