#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.006;1221174;7397444;74.06;0.263;;Cpd 1: 5.006;
2;5.29;597612;3379426;74.05;0.254;;Cpd 2: 5.290;
3;5.628;1353166;7334250;74.07;0.295;;Cpd 3: 5.628;
4;6.028;790821;3821382;74.07;0.259;;Cpd 4: 6.028;
5;6.486;1849102;8210378;74.09;0.246;;Cpd 5: 6.486;
6;6.886;930646;3582605;55.1;0.128;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 6.886";
7;6.999;1097000;4503601;74.08;0.198;;Cpd 7: 6.999;
8;7.434;1067417;3878531;55.1;0.131;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 7.434";
9;7.552;3562792;13742246;74.1;0.231;;Cpd 9: 7.552;
10;7.932;1181255;4151672;55.1;0.183;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 7.932";
11;8.126;1367830;4619987;74.09;0.235;;Cpd 11: 8.126;
12;8.518;1405725;4518416;55.1;0.198;C18 H34 O2;"Cpd 12: Methyl 8-heptadecenoate; C18 H34 O2; 8.518";
13;8.72;3295064;9783660;74.1;0.202;C37 H77 N O2;"Cpd 13: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 8.720";
14;8.947;1545401;4498003;55.1;0.123;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 8.947";
15;9.07;3244976;9529401;55.1;0.202;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 9.070";
16;9.322;4729269;14070578;74.1;0.211;;Cpd 16: 9.322;
17;9.595;1467950;4215565;67.1;0.198;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 9.595";
18;9.928;3913644;14603309;74.1;0.263;;Cpd 18: 9.928;
19;10.2;1331945;3273074;79.1;0.085;C19 H34 O2;"Cpd 19: Methyl 8,9-octadecadienoate; C19 H34 O2; 10.200";
20;10.274;1835456;5369195;55.1;0.19;C21 H40 O2;"Cpd 20: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 10.274";
21;10.525;1848727;5319606;74.09;0.205;;Cpd 21: 10.525;
22;10.793;1533621;4262738;67.1;0.187;C15 H26 O2;"Cpd 22: Methyl 12,13-tetradecadienoate; C15 H26 O2; 10.793";
23;11.119;3907227;9483171;74.1;0.087;C23 H46 O2;"Cpd 23: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 11.119";
24;11.164;1482302;2837467;74.08;0.051;;Cpd 24: 11.164;
25;11.391;1372212;3143570;79.1;0.069;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 11.391";
26;11.457;2730623;7013466;55.1;0.102;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 11.457";
27;11.708;1527310;4860303;74.09;0.212;;Cpd 27: 11.708;
28;11.989;1335588;3875544;67.1;0.111;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 11.989";
29;12.103;1131375;3673501;79.1;0.181;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 12.103";
30;12.331;2968466;10355740;74.09;0.214;;Cpd 30: 12.331;
31;12.693;1210358;4986030;55.1;0.251;;Cpd 31: 12.693;
32;13.196;67019;213991;149;0.124;;Cpd 32: 13.196;
33;13.802;654407;2889454;79.1;0.283;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 13.802";

