#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.268;853010;5470608;74.1;0.329;;Cpd 1: 6.268;
2;8.027;1226653;6980942;74.1;0.361;;Cpd 2: 8.027;
3;9.157;714359;3787000;74.1;0.37;;Cpd 3: 9.157;
4;10.41;1723627;8140222;74.1;0.334;;Cpd 4: 10.411;
5;11.742;947912;4222484;74.1;0.301;;Cpd 5: 11.742;
6;13.11;2140834;8934779;74.1;0.28;;Cpd 6: 13.110;
7;14.071;978446;4199374;55.1;0.305;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 14.071";
8;14.487;1123884;4562158;74.1;0.279;C16 H32 O2;"Cpd 8: Methyl 13-methyltetradecanoate; C16 H32 O2; 14.487";
9;15.452;1033401;4320034;55.1;0.284;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.452";
10;15.852;3651338;14658904;74.1;0.284;;Cpd 10: 15.852;
11;16.626;1065967;4363633;55.1;0.264;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.626";
12;17.175;1251375;5051796;74.1;0.297;;Cpd 12: 17.175;
13;17.941;1156351;4863759;55.1;0.275;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 17.941";
14;18.477;2762512;11113768;74.1;0.276;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 18.477";
15;18.902;1249810;5091406;55.1;0.218;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 18.902";
16;19.12;2568908;10656348;55.1;0.256;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.120";
17;19.631;1113274;3823223;67.1;0.12;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.631";
18;19.726;2888259;12058850;74.1;0.256;;Cpd 18: 19.726;
19;20.118;1059913;4420227;67.1;0.296;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.118";
20;20.823;932841;3484164;79.1;0.132;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.823";
21;20.938;3146537;13171285;74.1;0.256;;Cpd 21: 20.938;
22;21.28;900308;3636038;79.1;0.23;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 21.280";
23;21.536;1372870;5652068;55.1;0.292;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 21.536";
24;22.096;1592799;6528776;74.1;0.276;;Cpd 24: 22.096;
25;22.496;1164709;4972661;67.1;0.28;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 22.496";
26;23.164;1027475;2945753;79.1;0.102;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 23.164";
27;23.242;3429146;15623661;74.1;0.239;;Cpd 27: 23.242;
28;23.588;1057998;3368518;79.1;0.099;C19 H34 O2;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 23.588";
29;23.646;1070862;4301399;79.1;0.124;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 23.646";
30;23.803;1466040;6117649;55.1;0.268;;Cpd 30: 23.803;
31;24.313;1639631;7012971;74.1;0.28;;Cpd 31: 24.313;
32;24.706;1295550;4105313;67.1;0.102;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.706";
33;24.751;1095415;4312513;79.1;0.185;C19 H34 O2;"Cpd 33: Methyl 7,8-octadecadienoate; C19 H34 O2; 24.751";
34;25.382;3262933;14346472;74.1;0.289;;Cpd 34: 25.382;
35;25.916;1477491;6597064;55.1;0.271;;Cpd 35: 25.916;
36;26.231;73207;376248;149;0.246;;Cpd 36: 26.231;
37;27.377;748451;3503267;79.1;0.301;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 27.377";

