#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.32;346022;2150348;74.09;0.321;C11 H22 O2;"Cpd 1: Decanoic acid, methyl ester; C11 H22 O2; 6.320";
2;7.026;229099;1300951;74.08;0.284;C12 H24 O2;"Cpd 2: Undecanoic acid, methyl ester; C12 H24 O2; 7.026";
3;7.87;566174;3044457;74.09;0.369;C13 H26 O2;"Cpd 3: Dodecanoic acid, methyl ester; C13 H26 O2; 7.870";
4;8.847;331760;1620264;74.09;0.27;C14 H28 O2;"Cpd 4: Tridecanoic acid, methyl ester; C14 H28 O2; 8.847";
5;9.922;823324;3626049;74.09;0.315;C15 H30 O2;"Cpd 5: Methyl tetradecanoate; C15 H30 O2; 9.922";
6;10.748;389444;1646554;55.1;0.288;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 10.748";
7;11.068;459267;1850839;74.09;0.306;C16 H32 O2;"Cpd 7: Pentadecanoic acid, methyl ester; C16 H32 O2; 11.068";
8;11.939;448952;1737336;55.1;0.253;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 11.939";
9;12.268;1601485;5987254;74.1;0.271;C17 H34 O2;"Cpd 9: Hexadecanoic acid, methyl ester; C17 H34 O2; 12.268";
10;12.987;490346;1852670;55.1;0.265;C15 H29 B O;"Cpd 10: 13-Borabicyclo[7.3.0]tridecane, 13-propoxy-, (Z)- or (E)-; C15 H29 B O; 12.987";
11;13.476;561971;2008748;74.09;0.233;C18 H36 O2;"Cpd 11: Heptadecanoic acid, methyl ester; C18 H36 O2; 13.476";
12;14.204;536261;1896980;55.1;0.22;C18 H34 O2;"Cpd 12: cis-10-Heptadecenoic acid, methyl ester; C18 H34 O2; 14.204";
13;14.688;1234944;4381480;74.1;0.239;C19 H38 O2;"Cpd 13: Methyl stearate; C19 H38 O2; 14.688";
14;15.097;569207;2026799;55.1;0.213;C19 H36 O2;"Cpd 14: 6-Octadecenoic acid, methyl ester, (Z)-; C19 H36 O2; 15.097";
15;15.31;1149093;4099393;55.1;0.24;C19 H36 O2;"Cpd 15: 6-Octadecenoic acid, methyl ester, (Z)-; C19 H36 O2; 15.310";
16;15.799;528526;1828470;67.1;0.233;C19 H34 O2;"Cpd 16: Methyl 9,10-octadecadienoate; C19 H34 O2; 15.799";
17;16.279;504809;1780056;67.1;0.234;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 16.279";
18;16.967;450453;1452524;79.09;0.119;C13 H20 N2;"Cpd 18: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 16.967";
19;17.056;1338965;4889923;74.1;0.213;C21 H42 O2;"Cpd 19: Eicosanoic acid, methyl ester; C21 H42 O2; 17.056";
20;17.407;431456;1518970;79.1;0.221;C12 H20;"Cpd 20: Cyclododecyne; C12 H20; 17.407";
21;17.647;593867;2085853;55.1;0.227;C21 H40 O2;"Cpd 21: 11-Eicosenoic acid, methyl ester; C21 H40 O2; 17.647";
22;18.189;663125;2331589;74.1;0.253;C22 H44 O2;"Cpd 22: Heneicosanoic acid, methyl ester; C22 H44 O2; 18.189";
23;18.588;507710;1830410;67.1;0.235;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 18.588";
24;19.25;485639;1249684;79.1;0.084;C12 H20;"Cpd 24: Cyclododecyne; C12 H20; 19.250";
25;19.317;1388371;5345579;74.1;0.213;C23 H46 O2;"Cpd 25: Docosanoic acid, methyl ester; C23 H46 O2; 19.317";
26;19.663;467366;1424653;79.1;0.098;C12 H20;"Cpd 26: Cyclododecyne; C12 H20; 19.663";
27;19.726;463414;1739088;79.09;0.12;C13 H20 N2;"Cpd 27: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 19.726";
28;19.877;605365;2243669;55.1;0.227;;Cpd 28: 19.877;
29;20.379;672071;2423092;74.09;0.267;C24 H48 O2;"Cpd 29: Tricosanoic acid, methyl ester; C24 H48 O2; 20.379";
30;20.774;525369;1574470;67.1;0.092;C19 H34 O2;"Cpd 30: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.774";
31;20.832;455269;1762963;79.1;0.222;C13 H20 N2;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 20.832";
32;21.445;1294480;4872871;74.1;0.253;C25 H50 O2;"Cpd 32: Tetracosanoic acid, methyl ester; C25 H50 O2; 21.445";
33;21.973;599844;2267049;55.1;0.262;;Cpd 33: 21.973;
34;23.426;351367;1340191;79.1;0.258;C15 H22;"Cpd 34: 1,8-Cyclopentadecadiyne; C15 H22; 23.426";

