#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.6;634367;5218971;74.1;0.369;;Cpd 1: 5.600;
2;7.047;763655;6702708;74.1;0.618;;Cpd 2: 7.047;
3;8.168;403402;3546120;74.1;0.629;;Cpd 3: 8.168;
4;9.595;871940;7547654;74.1;0.606;;Cpd 4: 9.595;
5;11.351;459621;3833587;74.1;0.594;;Cpd 5: 11.351;
6;13.44;1017519;8254910;74.1;0.552;;Cpd 6: 13.440;
7;15.04;451735;3725076;55.1;0.544;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 15.040";
8;15.81;509687;4063014;74.1;0.519;;Cpd 8: 15.811;
9;17.571;467327;3784380;55.1;0.514;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 17.571";
10;18.405;1662754;13109841;74.1;0.517;;Cpd 10: 18.405;
11;19.9;476484;3911877;55.1;0.543;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 19.900";
12;21.132;541917;4301649;74.1;0.519;;Cpd 12: 21.132;
13;22.686;504289;4121407;55.1;0.509;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 22.686";
14;23.959;1194991;9762955;74.1;0.528;C19 H38 O2;"Cpd 14: Methyl stearate; C19 H38 O2; 23.959";
15;24.854;529475;4140450;55.1;0.403;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 24.854";
16;25.287;1099716;9090116;55.1;0.515;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 25.287";
17;26.499;463400;3607927;67.1;0.306;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 26.499";
18;26.808;1213502;10134430;74.1;0.507;;Cpd 18: 26.808;
19;27.496;447122;3784906;67.1;0.523;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 27.496";
20;29.054;374813;3216858;79.1;0.548;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 29.054";
21;29.648;1299604;10423496;74.1;0.474;;Cpd 21: 29.648;
22;30.118;352191;2760083;79.1;0.331;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 30.118";
23;30.93;559694;4891282;55.1;0.561;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 30.930";
24;32.439;646597;5378357;74.1;0.515;;Cpd 24: 32.439;
25;33.123;464608;4082828;67.1;0.601;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 33.123";
26;34.623;395795;3462141;79.1;0.502;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 34.623";
27;35.208;1334396;11190414;74.1;0.48;;Cpd 27: 35.209;
28;35.695;754193;6824937;79.1;0.479;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 35.695";
29;36.433;592146;5355677;55.1;0.589;C23 H44 O2;"Cpd 29: Methyl 11-docosenoate; C23 H44 O2; 36.433";
30;37.863;634242;5291125;74.1;0.477;;Cpd 30: 37.863;
31;38.333;279402;1977808;79.1;0.222;C21 H36 O2;"Cpd 31: cis-5,8,11-Eicosatrienoic acid, methyl ester; C21 H36 O2; 38.333";
32;38.539;521597;4850979;67.1;0.528;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 38.539";
33;40.501;1296165;11741175;74.1;0.585;;Cpd 33: 40.501;
34;41.68;578095;5477675;55.1;0.577;;Cpd 34: 41.680;
35;44.759;270821;2680365;79.1;0.635;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 44.759";

