#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.69;489219;2978951;74.09;0.311;;Cpd 1: 5.690;
2;6.819;14147;152327;83.99;0.35;;Cpd 2: 6.819;
3;7.293;773285;4820587;74.1;0.437;;Cpd 3: 7.293;
4;9.898;1047826;5877469;74.1;0.394;;Cpd 4: 9.898;
5;11.51;592645;3075560;74.1;0.374;;Cpd 5: 11.510;
6;13.253;1358790;6699293;74.1;0.326;;Cpd 6: 13.253;
7;15.055;743830;3511440;74.09;0.322;;Cpd 7: 15.055;
8;16.869;1637477;7614460;74.1;0.317;;Cpd 8: 16.869;
9;18.085;750350;3484245;55.1;0.309;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 18.085";
10;18.658;859256;3915888;74.1;0.305;;Cpd 10: 18.658;
11;19.865;791682;3707175;55.1;0.33;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 19.865";
12;20.417;2817946;12755512;74.1;0.297;;Cpd 12: 20.417;
13;21.37;826217;3831333;55.1;0.304;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 21.370";
14;22.108;955505;4339994;74.1;0.313;;Cpd 14: 22.108;
15;23.047;893260;4211225;55.1;0.322;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 23.047";
16;23.758;2113063;9704331;74.1;0.313;C19 H38 O2;"Cpd 16: Methyl stearate; C19 H38 O2; 23.758";
17;24.276;950336;4206436;55.1;0.234;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 24.276";
18;24.536;1968747;8947446;55.1;0.307;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 24.536";
19;25.191;857088;3613289;67.1;0.152;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 25.191";
20;25.336;2141421;10201528;74.1;0.297;;Cpd 20: 25.336;
21;25.78;835226;3914594;67.1;0.313;C19 H34 O2;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 25.780";
22;26.65;723231;3405093;79.1;0.214;C19 H34 O2;"Cpd 22: Methyl 7,8-octadecadienoate; C19 H34 O2; 26.650";
23;26.864;2330267;10854920;74.1;0.317;;Cpd 23: 26.864;
24;27.223;707262;3308589;79.1;0.301;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 27.223";
25;27.586;1026424;4938385;55.1;0.33;C21 H40 O2;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 27.586";
26;28.319;1139079;5369365;74.09;0.313;;Cpd 26: 28.319;
27;28.773;870394;4275966;67.1;0.342;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 28.773";
28;29.589;767981;3432097;79.1;0.169;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.589";
29;29.75;2396261;11728155;74.1;0.305;C23 H46 O2;"Cpd 29: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 29.750";
30;30.178;965132;7320633;79.1;0.293;C19 H34 O2;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 30.178";
31;30.434;1031604;5182879;55.1;0.326;C23 H44 O2;"Cpd 31: Methyl 11-docosenoate; C23 H44 O2; 30.434";
32;31.102;1081633;5392515;74.1;0.317;;Cpd 32: 31.102;
33;31.561;1512241;7938516;67.1;0.357;C19 H34 O2;"Cpd 33: Methyl 9,10-octadecadienoate; C19 H34 O2; 31.561";
34;32.438;2166519;11014794;74.1;0.322;;Cpd 34: 32.438;
35;33.089;971706;4965084;55.1;0.25;;Cpd 35: 33.089;
36;33.286;85398;550018;149;0.268;;Cpd 36: 33.286;
37;34.845;534787;2854331;79.1;0.331;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 34.845";

