#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.92;530776;3253674;74.1;0.291;;Cpd 1: 5.920;
2;7.577;1001464;5376667;74.1;0.399;;Cpd 2: 7.577;
3;9.902;1544978;6734166;74.1;0.305;;Cpd 3: 9.902;
4;11.2;878344;3544511;74.1;0.235;;Cpd 4: 11.200;
5;12.515;2031483;7722786;74.1;0.256;;Cpd 5: 12.515;
6;13.822;1094610;4020376;74.1;0.247;;Cpd 6: 13.822;
7;15.102;2389623;8648519;74.1;0.256;;Cpd 7: 15.102;
8;15.965;1089706;4002948;55.1;0.247;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 15.965";
9;16.336;1264441;4475127;74.1;0.239;;Cpd 9: 16.336;
10;17.185;1166122;4206112;55.1;0.239;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 17.185";
11;17.535;4130667;14577461;74.1;0.251;;Cpd 11: 17.535;
12;18.203;1216142;4514593;55.1;0.272;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 18.203";
13;18.673;1433559;5052908;74.1;0.239;;Cpd 13: 18.673;
14;19.333;1336289;4913365;55.1;0.247;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 19.333";
15;19.785;3183861;11279949;74.1;0.227;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 19.785";
16;20.145;1438017;5143798;55.1;0.184;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 20.145";
17;20.33;2983867;10888253;55.1;0.247;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 20.330";
18;20.759;1295864;3803018;67.1;0.099;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.759";
19;20.837;3353198;12423180;74.1;0.223;;Cpd 19: 20.837;
20;21.182;1215901;4443303;67.1;0.244;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 21.182";
21;21.781;1063318;2983279;79.1;0.095;C12 H20 O;"Cpd 21: Tricyclo[4.2.2.2(2,5)]dodecan-3-ol; C12 H20 O; 21.781";
22;21.855;3751872;14334865;74.1;0.227;;Cpd 22: 21.855;
23;22.163;1029600;3521550;79.1;0.181;C19 H34 O2;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 22.163";
24;22.362;1595480;5776498;55.1;0.264;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 22.362";
25;22.824;1840855;6650964;74.1;0.247;;Cpd 25: 22.824;
26;23.174;1341421;4843743;67.1;0.229;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 23.174";
27;23.776;4187688;18643888;74.1;0.279;;Cpd 27: 23.776;
28;24.089;1192761;3348782;79.1;0.078;C19 H34 O2;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 24.089";
29;24.151;1253131;4492370;79.1;0.087;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 24.151";
30;24.254;1755189;6977167;55.1;0.251;;Cpd 30: 24.254;
31;24.671;1841998;6977854;74.1;0.247;;Cpd 31: 24.671;
32;25.017;1420267;4351388;67.1;0.1;C19 H34 O2;"Cpd 32: Methyl 9,10-octadecadienoate; C19 H34 O2; 25.017";
33;25.087;1165040;4838786;79.1;0.206;C13 H20 N2;"Cpd 33: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 25.087";
34;25.561;3659425;14247904;74.1;0.251;;Cpd 34: 25.561;
35;26.018;1635540;6576874;55.1;0.244;;Cpd 35: 26.018;
36;26.377;71949;270540;149;0.157;;Cpd 36: 26.377;
37;27.288;768243;3464706;79.1;0.293;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 27.288";

