#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;4.977;1396437;9377022;84;0.387;;Cpd 1: 4.977;
2;5.723;987235;6490654;74.09;0.355;;Cpd 2: 5.723;
3;6.255;541177;3348567;74.09;0.295;;Cpd 3: 6.255;
4;6.906;1243346;7271984;74.1;0.348;;Cpd 4: 6.906;
5;7.686;700582;3802336;74.09;0.343;;Cpd 5: 7.686;
6;8.579;1594988;7959561;74.1;0.355;;Cpd 6: 8.579;
7;9.297;787952;3683299;55.1;0.239;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 9.297";
8;9.565;877216;3912956;74.09;0.269;;Cpd 8: 9.565;
9;10.344;877731;3754309;55.1;0.249;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 10.344";
10;10.62;3050286;12517593;74.1;0.272;;Cpd 10: 10.620;
11;11.292;937264;3948223;55.1;0.299;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 11.292";
12;11.72;1064772;4196836;74.09;0.247;;Cpd 12: 11.720;
13;12.414;1039890;4108751;55.1;0.28;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 12.414";
14;12.85;2387615;9197073;74.1;0.254;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 12.850";
15;13.249;1114663;4309631;55.1;0.21;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 13.249";
16;13.454;2287263;9011735;55.1;0.276;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 13.454";
17;13.98;2569495;13322431;74.1;0.338;;Cpd 17: 13.980;
18;14.388;987612;3801852;67.1;0.258;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 14.388";
19;15.109;2908152;13973217;74.1;0.326;;Cpd 19: 15.109;
20;15.48;855826;3301245;79.1;0.214;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 15.480";
21;15.699;1209120;4717997;55.1;0.272;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 15.699";
22;16.214;1331024;5266626;74.1;0.292;;Cpd 22: 16.214;
23;16.625;1052092;4196241;67.1;0.251;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 16.625";
24;17.314;3128192;15113653;74.1;0.317;;Cpd 24: 17.314;
25;17.685;969606;3026401;79.1;0.095;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.685";
26;17.751;1015296;4103096;79.1;0.107;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 17.751";
27;17.881;1303701;5563989;55.1;0.26;;Cpd 27: 17.881;
28;18.37;1330174;5555902;74.09;0.278;;Cpd 28: 18.370;
29;18.769;1095091;3550985;67.1;0.111;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 18.769";
30;18.84;941575;4022282;79.1;0.234;C12 H18 O;"Cpd 30: (7R,8S)-cis-anti-cis-7,8-Epoxytricyclo[7.3.0.0(2,6)]dodecane; C12 H18 O; 18.840";
31;19.421;2657455;11281123;74.1;0.264;;Cpd 31: 19.421;
32;19.957;1192072;5262073;55.1;0.271;;Cpd 32: 19.957;
33;20.311;52550;199152;149;0.143;;Cpd 33: 20.311;
34;21.416;711552;3123022;79.1;0.272;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 21.416";

