#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.389;112526;546797;74.06;0.226;;Cpd 1: 6.389;
2;7.931;632981;2433049;74.09;0.28;;Cpd 2: 7.931;
3;8.825;429800;1413071;74.1;0.188;;Cpd 3: 8.825;
4;9.753;1119865;3264797;74.1;0.206;;Cpd 4: 9.753;
5;10.688;644933;1744810;74.1;0.197;;Cpd 5: 10.688;
6;11.62;1459998;3817304;74.1;0.206;;Cpd 6: 11.620;
7;12.271;677484;1771173;55.1;0.177;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 12.271";
8;12.527;755823;1910384;74.1;0.19;;Cpd 8: 12.527;
9;13.17;738677;1877842;55.1;0.172;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 13.170";
10;13.413;2471659;6231540;74.1;0.181;;Cpd 10: 13.413;
11;13.924;762968;1964962;55.1;0.202;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 13.924";
12;14.258;852294;2121444;74.1;0.177;;Cpd 12: 14.258;
13;14.761;832631;2088840;55.1;0.206;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 14.761";
14;15.087;1845184;4691324;74.1;0.185;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 15.087";
15;15.363;868137;2187192;55.1;0.142;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.363";
16;15.507;1729720;4436819;55.1;0.181;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.507";
17;15.82;819948;2066734;67.1;0.173;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 15.820";
18;16.15;790382;1975127;67.1;0.173;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 16.150";
19;16.632;2268155;6992416;74.09;0.204;;Cpd 19: 16.632;
20;16.892;671585;1613773;79.1;0.122;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.892";
21;17.02;936089;2382618;55.1;0.194;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 17.020";
22;17.354;1080032;2667979;74.09;0.179;;Cpd 22: 17.354;
23;17.634;843141;2118893;67.1;0.176;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 17.634";
24;18.067;2997880;7779727;74.1;0.19;;Cpd 24: 18.067;
25;18.331;749422;1684960;79.1;0.072;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.331";
26;18.388;714530;1629107;79.1;0.049;C13 H20 N2;"Cpd 26: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 18.388";
27;18.434;1055912;3000164;55.1;0.173;;Cpd 27: 18.434;
28;18.734;1113804;2854987;74.1;0.18;;Cpd 28: 18.734;
29;19.015;862160;2147450;67.1;0.097;C19 H34 O2;"Cpd 29: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.015";
30;19.101;586784;1530906;79.1;0.128;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 19.101";
31;19.423;2012460;5975521;74.1;0.201;C25 H50 O2;"Cpd 31: Tetracosanoic acid, methyl ester; C25 H50 O2; 19.423";
32;19.798;936821;2851630;55.1;0.214;;Cpd 32: 19.798;
33;20.94;454868;1596390;79.1;0.229;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 20.940";

