#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.333;558635;3782327;91.1;0.401;C8 H10;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 7.333";
2;10.618;155671;920104;74.09;0.305;;Cpd 2: 10.619;
3;15.429;701527;4107071;74.1;0.412;;Cpd 3: 15.429;
4;18.1;431487;2465179;74.1;0.404;;Cpd 4: 18.100;
5;20.812;1014941;5629630;74.1;0.383;;Cpd 5: 20.812;
6;23.475;547497;2995846;74.1;0.396;;Cpd 6: 23.475;
7;26.088;1221207;6555455;74.1;0.359;;Cpd 7: 26.088;
8;27.721;552364;3027233;55.1;0.375;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 27.721";
9;28.59;618758;3312820;74.1;0.359;C16 H32 O2;"Cpd 9: Methyl 13-methyltetradecanoate; C16 H32 O2; 28.590";
10;30.194;590601;3187480;55.1;0.379;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 30.194";
11;31.03;1909177;10651599;74.1;0.379;;Cpd 11: 31.031;
12;32.259;605940;3234517;55.1;0.344;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 32.259";
13;33.322;680178;3558856;74.1;0.333;;Cpd 13: 33.322;
14;34.53;632219;3448253;55.1;0.379;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 34.530";
15;35.569;1366017;7662865;74.1;0.375;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 35.569";
16;36.224;637853;3405794;55.1;0.293;C18 H34 O2;"Cpd 16: 9-Octadecenoic acid, (E)-; C18 H34 O2; 36.224";
17;36.558;1275672;6885641;55.1;0.334;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 36.558";
18;37.444;592386;3181983;67.1;0.363;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 37.444";
19;38.186;564138;3082542;67.1;0.379;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 38.186";
20;39.324;491589;2677409;79.1;0.353;C19 H32 O2;"Cpd 20: Methyl .gamma.-linolenate; C19 H32 O2; 39.324";
21;39.748;1333324;7436735;74.1;0.358;;Cpd 21: 39.748;
22;40.091;467865;2590703;79.1;0.366;C12 H20;"Cpd 22: Cyclododecyne; C12 H20; 40.091";
23;40.651;630702;3397038;55.1;0.373;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 40.651";
24;41.686;672206;3633440;74.09;0.355;;Cpd 24: 41.686;
25;42.213;527554;2950904;67.1;0.358;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 42.213";
26;43.269;472897;2511500;79.1;0.287;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 43.269";
27;43.619;1244478;7110220;74.1;0.375;C23 H46 O2;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 43.619";
28;44.015;680121;5057855;79.1;0.44;C21 H32 O3;"Cpd 28: (3R,4R,5R)-3-[(11E)-Hexadeca-11,15-dien-9-ynyl]-4-hydroxy-5-methyloxolan-2-one; C21 H32 O3; 44.015";
29;44.476;589972;3346212;55.1;0.359;;Cpd 29: 44.476;
30;45.412;633450;3502151;74.1;0.359;;Cpd 30: 45.412;
31;45.931;592192;4986076;67.1;0.434;C19 H34 O2;"Cpd 31: Methyl 8,9-octadecadienoate; C19 H34 O2; 45.931";
32;47.213;1153910;7155809;74.1;0.387;C25 H50 O2;"Cpd 32: Tetracosanoic acid, methyl ester; C25 H50 O2; 47.213";
33;48.034;570608;3350960;55.1;0.363;C27 H52 O2;"Cpd 33: cis-15-Tetracosenoic acid, propyl ester; C27 H52 O2; 48.034";
34;50.227;309029;1779762;79.1;0.349;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 50.227";

