#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.787;689616;3137886;74.1;0.279;;Cpd 1: 6.787;
2;8.773;1303665;4885675;74.1;0.268;;Cpd 2: 8.773;
3;11.028;1908448;6042041;74.1;0.218;;Cpd 3: 11.028;
4;12.145;1041807;3197551;74.1;0.214;;Cpd 4: 12.145;
5;13.228;2305578;6831909;74.1;0.194;;Cpd 5: 13.228;
6;14.264;1236358;3566598;74.1;0.209;;Cpd 6: 14.264;
7;15.256;2724949;7623610;74.1;0.181;;Cpd 7: 15.256;
8;15.925;1237878;3595758;55.1;0.21;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 15.925";
9;16.201;1412648;3900923;74.1;0.185;;Cpd 9: 16.201;
10;16.857;1327999;3667573;55.1;0.181;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 16.857";
11;17.108;4485646;12358050;74.1;0.214;;Cpd 11: 17.108;
12;17.627;1341434;3814990;55.1;0.184;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 17.627";
13;17.965;1508855;4090596;74.1;0.191;;Cpd 13: 17.965;
14;18.472;1445885;4033290;55.1;0.198;C18 H34 O2;"Cpd 14: Methyl 8-heptadecenoate; C18 H34 O2; 18.472";
15;18.8;3410468;9216450;74.1;0.208;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 18.800";
16;19.074;1506939;4177540;55.1;0.14;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.074";
17;19.223;3187397;8849085;55.1;0.181;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.223";
18;19.54;1412492;2587567;67.1;0.066;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.540";
19;19.585;3579075;10672676;74.1;0.185;;Cpd 19: 19.585;
20;19.87;1324659;3721926;67.1;0.194;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.870";
21;20.348;4381349;13857378;74.1;0.214;;Cpd 21: 20.348;
22;20.616;1129126;2980299;79.1;0.121;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.616";
23;20.744;1652450;4676274;55.1;0.198;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 20.744";
24;21.073;1837296;5328132;74.1;0.205;;Cpd 24: 21.073;
25;21.358;1397768;4106695;67.1;0.198;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 21.358";
26;21.786;5171853;15271957;74.1;0.214;;Cpd 26: 21.787;
27;22.054;1277771;3158457;79.1;0.078;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 22.054";
28;22.112;1338015;3039540;79.1;0.045;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 22.112";
29;22.153;1965323;6469370;55.1;0.198;;Cpd 29: 22.153;
30;22.454;1818655;5668417;74.1;0.21;;Cpd 30: 22.454;
31;22.739;1443154;4006505;67.1;0.1;C19 H34 O2;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.739";
32;22.825;1107753;3735920;79.1;0.206;C13 H20 N2;"Cpd 32: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 22.825";
33;23.134;3500000;11466421;74.1;0.211;;Cpd 33: 23.134;
34;23.514;1474684;5473762;55.1;0.251;;Cpd 34: 23.514;
35;23.951;61287;189226;149;0.128;;Cpd 35: 23.951;
36;24.664;662878;2846236;79.1;0.26;C13 H18 O;"Cpd 36: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 24.664";

