#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.528;469557;3293378;91.1;0.37;C8 H10;"Cpd 1: p-Xylene; C8 H10; 6.528";
2;8.944;128211;815721;74.08;0.345;;Cpd 2: 8.944;
3;12.942;634874;3635659;74.1;0.403;;Cpd 3: 12.942;
4;15.32;397983;2225492;74.1;0.392;;Cpd 4: 15.320;
5;17.83;939033;5104123;74.1;0.359;;Cpd 5: 17.830;
6;20.361;518232;2773199;74.1;0.374;;Cpd 6: 20.361;
7;22.888;1143243;6058885;74.1;0.338;;Cpd 7: 22.888;
8;24.496;519050;2815530;55.1;0.353;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 24.496";
9;25.337;580701;3052514;74.1;0.354;;Cpd 9: 25.337;
10;26.928;553973;2937072;55.1;0.356;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 26.928";
11;27.74;1772213;9610789;74.1;0.35;;Cpd 11: 27.740;
12;28.964;554168;2961347;55.1;0.35;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 28.964";
13;30.015;612938;3197488;74.09;0.333;;Cpd 13: 30.015;
14;31.227;586850;3131325;55.1;0.35;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 31.227";
15;32.249;1241913;6773042;74.1;0.375;C19 H38 O2;"Cpd 15: Methyl stearate; C19 H38 O2; 32.249";
16;32.909;578177;3171275;55.1;0.317;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 32.909";
17;33.234;1186241;6438159;55.1;0.363;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 33.234";
18;34.125;547302;2913898;67.1;0.359;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 34.125";
19;34.867;521361;2817065;67.1;0.363;C19 H34 O2;"Cpd 19: Methyl 9-cis,11-trans-octadecadienoate; C19 H34 O2; 34.867";
20;36;460193;2516370;79.1;0.373;C19 H32 O2;"Cpd 20: Methyl .gamma.-linolenate; C19 H32 O2; 36.000";
21;36.416;1136314;6125186;74.1;0.35;;Cpd 21: 36.416;
22;36.767;427885;2214848;79.1;0.275;C12 H20;"Cpd 22: Cyclododecyne; C12 H20; 36.767";
23;37.323;541372;2935130;55.1;0.359;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 37.323";
24;38.354;553020;2927010;74.1;0.359;;Cpd 24: 38.354;
25;38.877;465183;2560965;67.1;0.365;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 38.877";
26;39.941;431858;2242021;79.1;0.298;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 39.941";
27;40.279;1017121;5538076;74.09;0.353;C23 H46 O2;"Cpd 27: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 40.279";
28;40.687;603272;4448049;79.1;0.403;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 40.687";
29;41.14;482043;2670794;55.1;0.357;;Cpd 29: 41.140;
30;42.076;495944;2736201;74.09;0.357;;Cpd 30: 42.076;
31;42.595;520052;4297568;67.1;0.438;C19 H34 O2;"Cpd 31: Methyl 8,9-octadecadienoate; C19 H34 O2; 42.595";
32;43.873;926150;5558509;74.1;0.383;C25 H50 O2;"Cpd 32: Tetracosanoic acid, methyl ester; C25 H50 O2; 43.873";
33;44.693;456175;2615891;55.1;0.375;C25 H48 O2;"Cpd 33: 15-Tetracosenoic acid, methyl ester; C25 H48 O2; 44.693";
34;46.899;285700;1642448;79.1;0.367;C15 H22;"Cpd 34: 1,8-Cyclopentadecadiyne; C15 H22; 46.899";

