#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.601;696949;2851893;74.1;0.215;;Cpd 1: 6.601;
2;8.395;1312414;4510186;74.1;0.235;;Cpd 2: 8.395;
3;10.406;1903664;5498446;74.1;0.21;;Cpd 3: 10.406;
4;11.399;1070355;2929821;74.1;0.175;;Cpd 4: 11.399;
5;12.36;2438546;6449178;74.1;0.177;;Cpd 5: 12.360;
6;13.279;1311383;3399976;74.1;0.202;;Cpd 6: 13.279;
7;14.161;2905371;7359099;74.1;0.181;;Cpd 7: 14.161;
8;14.763;1306119;3382512;55.1;0.181;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 14.763";
9;15.002;1483456;3737981;74.1;0.178;;Cpd 9: 15.002;
10;15.587;1397851;3525310;55.1;0.185;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.587";
11;15.806;4765369;11840060;74.1;0.185;;Cpd 11: 15.806;
12;16.271;1399743;3629291;55.1;0.175;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.271";
13;16.568;1551986;3856623;74.1;0.176;;Cpd 13: 16.568;
14;17.021;1440071;3741876;55.1;0.194;C18 H34 O2;"Cpd 14: Methyl 8-heptadecenoate; C18 H34 O2; 17.021";
15;17.306;3357227;8364982;74.1;0.186;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 17.306";
16;17.553;1483365;3784199;55.1;0.132;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.553";
17;17.685;3103041;8122293;55.1;0.202;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.685";
18;18.003;3488276;11662418;74.1;0.211;;Cpd 18: 18.003;
19;18.266;1255665;3239765;67.1;0.169;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.266";
20;18.679;4705507;12330254;74.1;0.181;;Cpd 20: 18.679;
21;18.93;1023096;2378181;79.1;0.099;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.930";
22;19.037;1545851;3974716;55.1;0.169;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 19.037";
23;19.322;1748688;4728245;74.1;0.196;;Cpd 23: 19.322;
24;19.587;1314821;3534989;67.1;0.172;C15 H26 O2;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 19.587";
25;19.956;4494384;13528776;74.1;0.206;;Cpd 25: 19.956;
26;20.208;1119842;2627703;79.1;0.071;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.208";
27;20.29;2033816;8280916;55.1;0.206;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 20.290";
28;20.558;1657810;4993435;74.1;0.192;;Cpd 28: 20.558;
29;20.834;1224444;3442563;67.1;0.099;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 20.834";
30;20.933;891923;2933058;79.1;0.177;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 20.933";
31;21.193;3138490;10303728;74.1;0.231;;Cpd 31: 21.193;
32;21.561;1259673;4549467;55.1;0.22;;Cpd 32: 21.561;
33;22.03;55120;179515;149;0.119;;Cpd 33: 22.030;
34;22.673;506399;2182708;79.1;0.271;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 22.673";

