#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.858;1033342;7069308;74.1;0.369;;Cpd 1: 5.858;
2;6.455;572370;3855956;74.09;0.47;;Cpd 2: 6.455;
3;7.202;1283233;8238976;74.09;0.47;;Cpd 3: 7.202;
4;8.096;712845;4209856;74.09;0.331;;Cpd 4: 8.096;
5;9.147;1633003;9144134;74.1;0.379;;Cpd 5: 9.147;
6;9.992;788631;4258732;55.1;0.306;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 9.992";
7;10.318;883106;4575428;74.09;0.334;;Cpd 7: 10.318;
8;11.245;890039;4451384;55.1;0.321;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 11.245";
9;11.591;3082396;14978823;74.1;0.33;;Cpd 9: 11.591;
10;12.395;940079;4697691;55.1;0.338;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 12.395";
11;12.931;1081645;5093777;74.1;0.326;;Cpd 11: 12.931;
12;13.763;1025278;4809009;55.1;0.285;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 13.763";
13;14.316;2420304;11120527;74.1;0.322;C19 H38 O2;"Cpd 13: Methyl stearate; C19 H38 O2; 14.316";
14;14.798;1120558;5180440;55.1;0.243;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 14.798";
15;15.045;2288809;10806129;55.1;0.317;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.045";
16;15.622;1033022;3868716;67.1;0.128;C19 H34 O2;"Cpd 16: Methyl 9,10-octadecadienoate; C19 H34 O2; 15.622";
17;15.713;2511189;11932457;74.1;0.272;;Cpd 17: 15.713;
18;16.183;988451;4605530;67.1;0.309;C19 H34 O2;"Cpd 18: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.183";
19;16.991;870620;3538321;79.1;0.14;C19 H34 O2;"Cpd 19: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.991";
20;17.115;2673050;12773682;74.1;0.293;;Cpd 20: 17.115;
21;17.523;848158;3885948;79.1;0.263;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.523";
22;17.823;1172604;5433672;55.1;0.312;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 17.823";
23;18.487;1265926;5963878;74.1;0.313;;Cpd 23: 18.487;
24;18.957;1026092;4922215;67.1;0.341;C19 H34 O2;"Cpd 24: Methyl 10,11-octadecadienoate; C19 H34 O2; 18.957";
25;19.753;911706;3504526;79.1;0.132;C19 H34 O2;"Cpd 25: Methyl 7,8-octadecadienoate; C19 H34 O2; 19.753";
26;19.86;2639172;13439396;74.1;0.297;;Cpd 26: 19.860;
27;20.264;940924;3211487;79.1;0.1;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.264";
28;20.33;1045512;5200810;79.1;0.173;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 20.330";
29;20.54;1178986;5893688;55.1;0.301;C23 H44 O2;"Cpd 29: Methyl 11-docosenoate; C23 H44 O2; 20.540";
30;21.172;1226757;6016899;74.09;0.313;;Cpd 30: 21.172;
31;21.661;1366153;9272252;67.1;0.41;C19 H34 O2;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 21.661";
32;22.486;2387166;12142934;74.1;0.326;;Cpd 32: 22.486;
33;23.137;1088005;5694049;55.1;0.296;;Cpd 33: 23.137;
34;23.405;73556;456715;149;0.247;;Cpd 34: 23.405;
35;24.885;665638;3461113;79.1;0.332;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 24.885";

