#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.94;203697;1610022;84;0.289;;Cpd 1: 5.940;
2;6.757;24907;346684;84;0.383;;Cpd 2: 6.757;
3;7.606;431878;3541632;74.1;0.436;;Cpd 3: 7.606;
4;11.785;605606;5171786;74.1;0.601;;Cpd 4: 11.785;
5;18.323;716319;6394608;74.1;0.577;;Cpd 5: 18.323;
6;22.119;372798;3319587;74.1;0.581;;Cpd 6: 22.119;
7;26.047;819342;7444367;74.1;0.594;;Cpd 7: 26.047;
8;29.976;423884;3697851;74.1;0.542;;Cpd 8: 29.976;
9;33.821;954792;8388874;74.1;0.581;;Cpd 9: 33.821;
10;36.196;391878;3241854;55.1;0.365;C15 H28 O2;"Cpd 10: Methyl myristoleate; C15 H28 O2; 36.196";
11;37.56;487703;4289511;74.1;0.548;;Cpd 11: 37.560;
12;39.877;434385;3933464;55.1;0.585;C16 H30 O2;"Cpd 12: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 39.877";
13;41.171;1639521;14467883;74.1;0.577;;Cpd 13: 41.171;
14;42.947;454796;4123171;55.1;0.602;C17 H32 O2;"Cpd 14: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 42.947";
15;44.613;536309;4539652;74.1;0.517;;Cpd 15: 44.613;
16;46.365;472781;3741784;55.1;0.335;C18 H34 O2;"Cpd 16: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 46.365";
17;47.968;1229837;10872255;74.1;0.585;;Cpd 17: 47.968;
18;48.924;521689;4470684;55.1;0.415;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 48.924";
19;49.37;1109511;9910353;55.1;0.585;C19 H36 O2;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 49.370";
20;50.742;448411;3636521;67.1;0.385;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 50.742";
21;51.15;1191792;9690303;74.1;0.393;;Cpd 21: 51.150;
22;51.773;433193;3806054;67.1;0.472;C19 H34 O2;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 51.773";
23;53.43;371342;3469514;79.1;0.639;C19 H32 O2;"Cpd 23: Methyl .gamma.-linolenate; C19 H32 O2; 53.430";
24;54.238;1369307;11623045;74.1;0.398;;Cpd 24: 54.238;
25;54.588;334866;2646155;79.1;0.343;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 54.588";
26;55.532;589830;5371994;55.1;0.577;C21 H40 O2;"Cpd 26: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 55.532";
27;57.16;661822;5897355;74.1;0.615;;Cpd 27: 57.160;
28;57.82;465122;4129828;67.1;0.467;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 57.820";
29;59.357;388567;3682596;79.1;0.557;C19 H34 O2;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 59.357";
30;60.044;1367538;11569732;74.1;0.426;C23 H46 O2;"Cpd 30: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 60.044";
31;60.454;773827;6387536;79.1;0.335;C19 H34 O2;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 60.454";
32;61.274;607006;5796725;55.1;0.602;C23 H44 O2;"Cpd 32: Methyl 11-docosenoate; C23 H44 O2; 61.274";
33;62.758;650952;5691860;74.1;0.403;;Cpd 33: 62.758;
34;63.153;186720;979644;79.1;0.159;C13 H20 N2;"Cpd 34: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 63.153";
35;63.421;435965;3399514;67.1;0.351;C19 H34 O2;"Cpd 35: Methyl 9,10-octadecadienoate; C19 H34 O2; 63.421";
36;65.445;1318430;12082533;74.1;0.563;;Cpd 36: 65.445;
37;66.616;585033;5820814;55.1;0.639;;Cpd 37: 66.616;
38;69.707;254271;2612216;79.1;0.639;C13 H18 O;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 69.707";

