#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.382;1144861;5771546;74.09;0.298;;Cpd 1: 6.382;
2;7.92;1787729;7169499;74.09;0.293;;Cpd 2: 7.920;
3;8.811;1089979;3781741;74.08;0.239;;Cpd 3: 8.811;
4;9.738;2577652;8079686;74.1;0.218;;Cpd 4: 9.738;
5;10.673;1411656;4109515;74.09;0.205;;Cpd 5: 10.673;
6;11.603;3078380;8491057;74.1;0.19;;Cpd 6: 11.603;
7;12.252;1418763;3997186;55.1;0.209;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 12.252";
8;12.508;1575036;4197375;74.1;0.2;;Cpd 8: 12.508;
9;13.151;1482839;4063513;55.1;0.208;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 13.151";
10;13.394;4930394;13107672;74.09;0.19;;Cpd 10: 13.394;
11;13.905;1501942;4160231;55.1;0.21;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 13.905";
12;14.239;1643076;4371920;74.1;0.184;;Cpd 12: 14.239;
13;14.742;1557040;4236538;55.1;0.201;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 14.742";
14;15.059;3531085;9433653;74.1;0.21;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 15.059";
15;15.338;1605629;4324681;55.1;0.138;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.338";
16;15.484;3335001;9107838;55.1;0.185;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.484";
17;15.801;1549400;2692936;67.1;0.066;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 15.801";
18;15.842;3668569;10767636;74.1;0.185;;Cpd 18: 15.842;
19;16.13;1432593;3866832;67.1;0.177;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 16.130";
20;16.6;4677152;14111748;74.1;0.222;;Cpd 20: 16.600;
21;16.869;1224856;3256090;79.1;0.126;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.869";
22;16.996;1706242;4506797;55.1;0.174;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 16.996";
23;17.326;1929759;5294861;74.1;0.179;;Cpd 23: 17.326;
24;17.611;1537972;4276340;67.1;0.21;C15 H26 O2;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 17.611";
25;18.035;5373024;15465810;74.09;0.21;;Cpd 25: 18.035;
26;18.303;1376298;3428029;79.1;0.082;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.303";
27;18.365;1428440;2892704;79.1;0.041;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 18.365";
28;18.406;2067956;6739895;55.1;0.181;;Cpd 28: 18.406;
29;18.705;1876922;5546276;74.09;0.184;;Cpd 29: 18.705;
30;18.987;1543848;4165030;67.1;0.103;C15 H26 O2;"Cpd 30: Methyl 12,13-tetradecadienoate; C15 H26 O2; 18.987";
31;19.078;1123438;3239263;79.1;0.153;C13 H20 N2;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 19.078";
32;19.383;3610099;11386563;74.1;0.214;;Cpd 32: 19.383;
33;19.762;1549610;5422949;55.1;0.227;;Cpd 33: 19.762;
34;20.199;66646;207999;149;0.135;;Cpd 34: 20.199;
35;20.912;764119;3091331;79.09;0.268;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 20.912";

