#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.606;1103352;7267796;74.09;0.337;;Cpd 1: 5.606;
2;6.088;616554;3773210;74.09;0.285;;Cpd 2: 6.088;
3;6.666;1418174;8208844;74.09;0.34;;Cpd 3: 6.666;
4;7.35;821048;4231249;74.09;0.299;;Cpd 4: 7.350;
5;8.127;1896594;8822951;74.1;0.344;;Cpd 5: 8.127;
6;8.755;943509;4162385;55.1;0.227;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 8.755";
7;8.97;1074212;4553140;74.1;0.317;;Cpd 7: 8.970;
8;9.65;1053812;4150974;55.1;0.21;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 9.650";
9;9.876;3677325;13665850;74.1;0.266;;Cpd 9: 9.876;
10;10.458;1150802;4346986;55.1;0.274;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 10.458";
11;10.809;1318527;4695229;74.1;0.247;;Cpd 11: 10.809;
12;11.406;1283780;4630732;55.1;0.248;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 11.406";
13;11.76;2978128;10244598;74.1;0.243;C37 H77 N O2;"Cpd 13: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 11.760";
14;12.102;1399217;4765679;55.1;0.181;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 12.102";
15;12.28;2847108;9939869;55.1;0.243;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 12.280";
16;12.712;3266740;14575045;74.1;0.286;;Cpd 16: 12.712;
17;13.074;1236315;4266404;67.1;0.24;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 13.074";
18;13.656;4096616;15094129;74.1;0.256;;Cpd 18: 13.656;
19;13.997;1076732;3641909;79.1;0.16;C19 H34 O2;"Cpd 19: Methyl 8,9-octadecadienoate; C19 H34 O2; 13.997";
20;14.163;1492878;5175161;55.1;0.243;C21 H40 O2;"Cpd 20: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 14.163";
21;14.584;1630689;5624962;74.09;0.241;;Cpd 21: 14.584;
22;14.942;1326079;4602598;67.1;0.247;C19 H34 O2;"Cpd 22: Methyl 10,11-octadecadienoate; C19 H34 O2; 14.942";
23;15.499;4514618;16039021;74.1;0.243;;Cpd 23: 15.499;
24;15.837;1203923;3575164;79.1;0.099;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 15.837";
25;15.903;1218222;3872187;79.1;0.07;C19 H34 O2;"Cpd 25: Methyl 7,8-octadecadienoate; C19 H34 O2; 15.903";
26;15.981;1640746;6409134;55.1;0.243;;Cpd 26: 15.981;
27;16.377;1590577;5777822;74.09;0.26;;Cpd 27: 16.377;
28;16.732;1314522;4106224;67.1;0.106;C19 H34 O2;"Cpd 28: Methyl 9,10-octadecadienoate; C19 H34 O2; 16.732";
29;16.818;1058197;3888075;79.1;0.194;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 16.818";
30;17.255;3105244;11655281;74.1;0.247;;Cpd 30: 17.255;
31;17.712;1412971;5505404;55.1;0.246;;Cpd 31: 17.712;
32;18.104;70916;242252;149;0.141;;Cpd 32: 18.104;
33;18.982;804068;3326793;79.1;0.265;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 18.982";

