#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.307;59333;748429;84;0.519;C D Cl3;"Cpd 1: Methane-d, trichloro-; C D Cl3; 6.307";
2;9.815;196561;2064509;91.1;0.63;C8 H10;"Cpd 2: 1-Cycloocten-5-yne, (Z)-; C8 H10; 9.815";
3;17.914;41864;464812;74.06;0.503;;Cpd 3: 17.914;
4;31.002;168254;2212947;74.08;0.744;;Cpd 4: 31.002;
5;38.693;96078;1269346;74.08;0.836;;Cpd 5: 38.693;
6;46.636;229648;3112882;74.09;0.886;;Cpd 6: 46.636;
7;54.555;121741;1614370;74.08;0.793;;Cpd 7: 54.555;
8;62.3;283355;3728986;74.09;0.861;;Cpd 8: 62.300;
9;66.76;122026;1609559;55.1;0.698;;Cpd 9: 66.760;
10;69.798;142455;1621613;74.09;0.47;C16 H32 O2;"Cpd 10: Methyl 13-methyltetradecanoate; C16 H32 O2; 69.798";
11;74.146;138430;1796757;55.1;0.871;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 74.146";
12;77.065;494033;6628898;74.1;0.853;;Cpd 12: 77.065;
13;80.313;142086;1800178;55.09;0.646;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 80.313";
14;83.957;174362;2185413;74.09;0.808;;Cpd 14: 83.957;
15;87.118;159678;2034729;55.1;0.721;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 87.118";
16;90.684;387124;5128801;74.09;0.837;;Cpd 16: 90.684;
17;92.386;172300;2204771;55.1;0.663;;Cpd 17: 92.386;
18;93.165;340459;4205289;55.1;0.554;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 93.165";
19;95.993;156184;1996837;67.1;0.804;C19 H34 O2;"Cpd 19: Methyl 11,12-octadecadienoate; C19 H34 O2; 95.993";
20;97.782;151364;1859300;67.1;0.634;C19 H34 O2;"Cpd 20: Methyl 11,12-octadecadienoate; C19 H34 O2; 97.782";
21;100.923;126305;1648746;79.09;0.826;C12 H20;"Cpd 21: Cyclododecyne; C12 H20; 100.923";
22;103.252;541381;7331463;74.1;0.779;;Cpd 22: 103.252;
23;105.51;192387;2492732;55.1;0.807;;Cpd 23: 105.511;
24;109.109;222493;2821701;74.09;0.75;;Cpd 24: 109.109;
25;109.896;156592;2083323;67.09;0.868;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 109.896";
26;112.765;138348;1819262;79.09;0.82;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 112.765";
27;114.921;613082;10343233;74.1;1.001;;Cpd 27: 114.921;
28;117.044;205178;2663577;55.1;0.711;;Cpd 28: 117.044;
29;120.049;104428;1169401;79.09;0.323;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 120.049";
30;120.333;232441;3226065;74.09;0.651;;Cpd 30: 120.333;
31;121.149;158426;1822149;67.1;0.447;C19 H34 O2;"Cpd 31: Methyl 11,12-octadecadienoate; C19 H34 O2; 121.149";
32;125.758;397970;5513715;74.09;0.604;;Cpd 32: 125.758;
33;127.79;192697;2300744;55.1;0.481;;Cpd 33: 127.790;
34;133.045;95242;1296550;79.08;0.757;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 133.045";

