#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.103;919451;6497585;74.04;0.305;;Cpd 1: 5.103;
2;6.014;858402;6310355;74.05;0.359;;Cpd 2: 6.014;
3;6.694;433230;3048542;74.04;0.322;;Cpd 3: 6.694;
4;7.556;912171;6343239;74.06;0.357;;Cpd 4: 7.556;
5;8.619;462069;3355968;74.06;0.519;;Cpd 5: 8.619;
6;9.889;1015542;6444368;74.08;0.341;;Cpd 6: 9.889;
7;10.911;483757;3101169;55.1;0.36;;Cpd 7: 10.911;
8;11.331;548325;3424035;74.07;0.408;;Cpd 8: 11.331;
9;12.477;533695;3258719;55.1;0.37;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 12.477";
10;12.935;1887611;11262646;74.09;0.419;;Cpd 10: 12.935;
11;13.937;666243;5018501;73.1;0.437;;Cpd 11: 13.937;
12;14.646;638228;3697886;74.08;0.387;;Cpd 12: 14.646;
13;15.684;606815;3589963;55.1;0.416;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 15.684";
14;16.434;1500149;8438790;74.09;0.383;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 16.434";
15;17.045;663298;3647422;55.1;0.293;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.045";
16;17.347;1376827;7760936;55.1;0.383;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.347";
17;18.112;566904;2816411;67.1;0.161;C19 H34 O2;"Cpd 17: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.112";
18;18.252;1494223;8217701;74.09;0.19;;Cpd 18: 18.252;
19;18.43;289347;1582019;73.1;0.177;;Cpd 19: 18.430;
20;18.813;546560;3112196;67.1;0.337;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.813";
21;19.856;488618;2787108;79.1;0.227;C19 H34 O2;"Cpd 21: Methyl 7,8-octadecadienoate; C19 H34 O2; 19.856";
22;20.091;1669954;9570531;74.09;0.379;;Cpd 22: 20.091;
23;20.548;466197;2714364;79.1;0.379;C19 H34 O2;"Cpd 23: Methyl 7,8-octadecadienoate; C19 H34 O2; 20.548";
24;20.993;721254;4247082;55.1;0.37;C21 H40 O2;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 20.993";
25;21.908;803909;4662438;74.08;0.366;;Cpd 25: 21.908;
26;22.469;577006;3298042;67.1;0.231;C15 H26 O2;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 22.469";
27;22.65;347946;1311736;73.1;0.181;;Cpd 27: 22.650;
28;23.491;496800;2849948;79.09;0.23;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 23.491";
29;23.717;1682389;10204972;74.09;0.383;;Cpd 29: 23.717;
30;24.229;652573;5754638;79.1;0.383;C19 H34 O2;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 24.229";
31;24.592;701913;4194321;55.1;0.356;;Cpd 31: 24.592;
32;25.466;768361;4769649;74.09;0.395;;Cpd 32: 25.466;
33;26.01;986833;6389421;67.1;0.427;C19 H34 O2;"Cpd 33: Methyl 9,10-octadecadienoate; C19 H34 O2; 26.010";
34;26.682;275203;1572688;73.1;0.354;;Cpd 34: 26.682;
35;27.209;1501224;9525620;74.09;0.392;;Cpd 35: 27.209;
36;28.042;652839;4571048;55.1;0.441;;Cpd 36: 28.042;
37;30.255;265656;1577882;79.09;0.257;C13 H18 O;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 30.255";
38;30.49;201017;1212873;73.09;0.329;;Cpd 38: 30.490;
39;34.105;145181;1137503;73.09;0.396;;Cpd 39: 34.105;

