#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.155;830979;5149164;74.1;0.328;;Cpd 1: 5.155;
2;5.98;1005325;5599327;74.1;0.327;;Cpd 2: 5.980;
3;6.54;569878;2903460;74.1;0.265;;Cpd 3: 6.540;
4;7.204;1358636;6445371;74.1;0.34;;Cpd 4: 7.204;
5;7.946;786810;3258142;74.1;0.233;;Cpd 5: 7.946;
6;8.754;1843633;7086483;74.1;0.259;;Cpd 6: 8.754;
7;9.38;887768;3253693;55.1;0.216;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 9.380";
8;9.603;1041508;3558384;74.1;0.232;;Cpd 8: 9.603;
9;10.254;1001417;3350297;55.1;0.2;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 10.254";
10;10.477;3590090;11709583;74.1;0.214;;Cpd 10: 10.477;
11;11.017;1086904;3629020;55.1;0.239;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 11.017";
12;11.351;1287872;4011775;74.1;0.205;;Cpd 12: 11.351;
13;11.895;1222605;3920097;55.1;0.238;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 11.895";
14;12.224;2962199;9216588;74.1;0.218;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 12.224";
15;12.532;1349602;4157965;55.1;0.156;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 12.532";
16;12.69;2765130;8827750;55.1;0.235;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 12.690";
17;13.082;3287256;13223980;74.1;0.254;;Cpd 17: 13.082;
18;13.403;1148971;3689453;67.1;0.206;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 13.403";
19;13.919;4296726;13683329;74.1;0.213;;Cpd 19: 13.919;
20;14.224;991730;3015943;79.1;0.14;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 14.224";
21;14.365;1523551;4800162;55.1;0.206;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 14.365";
22;14.731;1742226;5489437;74.1;0.206;;Cpd 22: 14.731;
23;15.048;1287598;4073140;67.1;0.223;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 15.048";
24;15.531;4827663;15583520;74.1;0.218;;Cpd 24: 15.531;
25;15.831;1170540;3016241;79.1;0.087;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 15.831";
26;15.893;1165936;3290812;79.1;0.058;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 15.893";
27;15.947;1813317;6523399;55.1;0.231;;Cpd 27: 15.947;
28;16.289;1805610;5881179;74.1;0.209;;Cpd 28: 16.289;
29;16.604;1404514;4161656;67.1;0.111;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 16.604";
30;16.693;956890;3266190;79.1;0.19;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 16.693";
31;17.043;3647652;12213969;74.1;0.218;;Cpd 31: 17.043;
32;17.448;1600430;5734755;55.1;0.231;;Cpd 32: 17.448;
33;18.646;658538;2839544;79.1;0.268;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 18.646";

