#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.186;882430;6948017;74.08;0.392;;Cpd 1: 5.186;
2;6.212;937528;7438020;74.09;0.39;;Cpd 2: 6.212;
3;6.991;476627;3774635;74.09;0.327;;Cpd 3: 6.991;
4;8.022;1014764;8523685;74.09;0.585;;Cpd 4: 8.022;
5;9.32;520517;4367459;74.08;0.589;;Cpd 5: 9.320;
6;10.92;1152978;9418010;74.1;0.561;;Cpd 6: 10.920;
7;12.222;531762;4307008;55.1;0.515;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 12.222";
8;12.807;592586;4687055;74.09;0.522;;Cpd 8: 12.807;
9;14.291;571591;4471512;55.1;0.536;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 14.291";
10;14.951;2005488;15377341;74.1;0.54;;Cpd 10: 14.951;
11;16.27;593840;4624222;55.1;0.548;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.270";
12;17.3;672950;5058129;74.09;0.523;;Cpd 12: 17.300;
13;18.718;630050;4937281;55.1;0.519;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 18.718";
14;19.819;1463251;11165261;74.1;0.515;;Cpd 14: 19.819;
15;20.66;651139;4821053;55.1;0.379;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 20.660";
16;21.064;1357662;10474301;55.1;0.532;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 21.064";
17;22.181;584347;4144626;67.1;0.256;C19 H34 O2;"Cpd 17: Methyl 10,11-octadecadienoate; C19 H34 O2; 22.181";
18;22.436;1434316;11340289;74.1;0.474;;Cpd 18: 22.436;
19;23.129;561268;4477043;67.1;0.544;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 23.129";
20;24.6;487360;3806574;79.1;0.443;C15 H24;"Cpd 20: Cycloheptane, 4-methylene-1-methyl-2-(2-methyl-1-propen-1-yl)-1-vinyl-; C15 H24; 24.600";
21;25.095;1484514;11515509;74.1;0.519;;Cpd 21: 25.095;
22;25.598;441319;3101010;79.1;0.34;C12 H20;"Cpd 22: Cyclododecyne; C12 H20; 25.598";
23;26.348;661650;5321805;55.1;0.516;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 26.348";
24;27.754;694269;5533947;74.09;0.528;;Cpd 24: 27.754;
25;28.463;551146;4541983;67.1;0.519;C15 H26 O2;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 28.463";
26;29.918;479916;3886023;79.1;0.453;C19 H34 O2;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 29.918";
27;30.429;1373090;11038627;74.1;0.503;;Cpd 27: 30.429;
28;30.961;852019;7417257;79.1;0.387;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 30.961";
29;31.653;620023;5201903;55.1;0.54;;Cpd 29: 31.653;
30;33.022;618199;5080842;74.09;0.498;;Cpd 30: 33.022;
31;33.545;392237;2797414;79.1;0.214;C18 H28 O2;"Cpd 31: Methyl 10,12-heptadecadiynoate; C18 H28 O2; 33.545";
32;33.722;562143;5067203;67.1;0.507;C19 H34 O2;"Cpd 32: Methyl 10,11-octadecadienoate; C19 H34 O2; 33.722";
33;35.623;1208435;10376843;74.09;0.552;;Cpd 33: 35.623;
34;36.364;31126;227473;149;0.267;;Cpd 34: 36.364;
35;36.789;525363;4805434;55.1;0.602;;Cpd 35: 36.789;
36;39.872;289982;2577803;79.1;0.534;C13 H18 O;"Cpd 36: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 39.872";

