#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.564;957291;4896507;74.1;0.309;;Cpd 1: 6.564;
2;8.275;1478213;6216253;74.09;0.297;;Cpd 2: 8.275;
3;9.276;889337;3297496;74.09;0.266;;Cpd 3: 9.276;
4;10.327;2080562;7025893;74.1;0.243;;Cpd 4: 10.327;
5;11.391;1150878;3653707;74.1;0.231;;Cpd 5: 11.391;
6;12.453;2565118;7773518;74.1;0.218;;Cpd 6: 12.453;
7;13.189;1171912;3628341;55.1;0.213;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 13.189";
8;13.488;1324195;3903800;74.1;0.209;;Cpd 8: 13.488;
9;14.214;1233334;3761030;55.1;0.214;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 14.214";
10;14.498;4281710;12595722;74.1;0.198;;Cpd 10: 14.498;
11;15.076;1290861;3926997;55.1;0.21;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 15.076";
12;15.463;1476438;4347048;74.1;0.206;;Cpd 12: 15.463;
13;16.032;1398535;4145219;55.1;0.21;C18 H34 O2;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 16.032";
14;16.407;3275488;9690988;74.1;0.223;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 16.407";
15;16.72;1497858;4442539;55.1;0.155;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 16.720";
16;16.881;3084844;9333030;55.1;0.214;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 16.881";
17;17.248;1395728;3106018;67.1;0.075;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 17.248";
18;17.301;3480725;10986004;74.1;0.19;;Cpd 18: 17.301;
19;17.615;1321716;3983218;67.1;0.204;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 17.615";
20;18.171;3974016;14875448;74.1;0.251;;Cpd 20: 18.171;
21;18.46;1148102;3394364;79.1;0.156;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.460";
22;18.616;1671465;5208283;55.1;0.21;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 18.616";
23;19;1931602;5801074;74.09;0.21;;Cpd 23: 19.000;
24;19.315;1446926;4441448;67.1;0.183;C15 H26 O2;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 19.315";
25;19.812;5137251;16571975;74.1;0.223;;Cpd 25: 19.812;
26;20.104;1338985;3468000;79.1;0.084;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.104";
27;20.162;1347044;3970165;79.1;0.066;C19 H34 O2;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 20.162";
28;20.232;1951505;6484348;55.1;0.185;;Cpd 28: 20.232;
29;20.578;1955382;6213271;74.08;0.214;;Cpd 29: 20.578;
30;20.892;1572343;4464099;67.1;0.098;C19 H34 O2;"Cpd 30: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.892";
31;20.97;1206373;4168306;79.1;0.21;C13 H20 N2;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 20.970";
32;21.341;3935078;12808120;74.1;0.223;;Cpd 32: 21.341;
33;21.741;1743727;5955923;55.1;0.23;;Cpd 33: 21.741;
34;22.141;66748;200300;149;0.11;;Cpd 34: 22.141;
35;22.936;828442;3389850;79.1;0.263;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 22.936";

