#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;0.252;53894;513467;94.06;0.367;;Cpd 1: 0.252;
2;9.233;11495;42849;74.06;0.157;;Cpd 2: 9.233;
3;11.781;86464;309249;74.1;0.226;;Cpd 3: 11.781;
4;13.059;87834;301036;74.1;0.206;;Cpd 4: 13.059;
5;14.291;267646;892833;74.1;0.231;;Cpd 5: 14.291;
6;15.478;156837;499034;74.1;0.187;;Cpd 6: 15.478;
7;16.612;395087;1262322;74.1;0.214;;Cpd 7: 16.612;
8;17.378;132061;425094;55.1;0.173;;Cpd 8: 17.379;
9;17.692;216364;667012;74.1;0.191;;Cpd 9: 17.692;
10;18.434;150272;482105;55.1;0.193;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 18.434";
11;18.726;816764;2542581;74.1;0.234;;Cpd 11: 18.726;
12;19.316;181036;554483;55.1;0.182;;Cpd 12: 19.316;
13;19.716;270112;841622;74.1;0.198;;Cpd 13: 19.716;
14;20.293;195695;582263;55.1;0.158;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 20.293";
15;20.482;16514;49300;74.07;0.101;;Cpd 15: 20.482;
16;20.66;607510;1899276;74.1;0.218;;Cpd 16: 20.660;
17;20.981;219550;683521;55.1;0.154;;Cpd 17: 20.981;
18;21.138;457608;1523969;55.1;0.231;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 21.138";
19;21.566;576239;1970757;74.1;0.227;;Cpd 19: 21.566;
20;21.888;24122;66264;81.07;0.096;C15 H26 O2;"Cpd 20: Methyl 12,13-tetradecadienoate; C15 H26 O2; 21.888";
21;22.432;542298;1822040;74.1;0.236;;Cpd 21: 22.432;
22;22.885;186079;638274;55.1;0.242;;Cpd 22: 22.885;
23;23.269;207785;688596;74.1;0.201;;Cpd 23: 23.269;
24;23.586;23005;68808;67.09;0.132;;Cpd 24: 23.586;
25;24.073;371210;1346381;74.1;0.213;;Cpd 25: 24.073;
26;24.505;123494;442402;55.1;0.177;;Cpd 26: 24.505;
27;24.848;122382;479107;74.09;0.247;;Cpd 27: 24.848;
28;25.161;16054;48913;366.11;0.124;;Cpd 28: 25.161;
29;25.598;170479;755678;74.1;0.267;;Cpd 29: 25.598;
30;26.014;58139;247620;366.1;0.185;;Cpd 30: 26.014;
31;26.331;13170;36296;366.11;0.074;;Cpd 31: 26.331;
32;26.418;29811;99576;149.01;0.111;;Cpd 32: 26.418;

