#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.343;1683960;9520537;74.1;0.254;;Cpd 1: 5.343;
2;6.25;2623921;12045778;74.1;0.283;;Cpd 2: 6.250;
3;6.832;1590428;6306011;74.1;0.233;;Cpd 3: 6.832;
4;7.48;3896723;13605181;74.1;0.266;;Cpd 4: 7.480;
5;8.171;2323357;7096590;74.1;0.227;;Cpd 5: 8.171;
6;8.897;5391536;15004625;74.1;0.209;;Cpd 6: 8.897;
7;9.441;2602809;7175228;55.1;0.19;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 9.441";
8;9.63;2922887;7763158;74.1;0.202;;Cpd 8: 9.630;
9;10.179;2839425;7381043;55.1;0.181;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 10.179";
10;10.368;9071448;23421897;74.1;0.19;;Cpd 10: 10.368;
11;10.813;2932067;7336712;55.1;0.189;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 10.813";
12;11.085;3158723;7780292;74.1;0.174;;Cpd 12: 11.085;
13;11.531;3037472;7686902;55.1;0.185;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 11.531";
14;11.794;6368630;16425588;74.1;0.185;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 11.794";
15;12.042;3081860;7616143;55.1;0.125;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 12.042";
16;12.174;6303704;15814808;55.1;0.181;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 12.174";
17;12.479;6686693;22639369;74.1;0.213;;Cpd 17: 12.479;
18;12.742;2782775;6908949;67.1;0.174;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 12.742";
19;13.142;8928290;22751634;74.1;0.181;;Cpd 19: 13.142;
20;13.394;2453525;5837153;79.1;0.106;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 13.394";
21;13.497;3092417;7911867;55.1;0.173;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 13.497";
22;13.777;3257735;8189607;74.1;0.177;;Cpd 22: 13.777;
23;14.041;2704967;6901392;67.1;0.171;C19 H34 O2;"Cpd 23: Methyl 10,11-octadecadienoate; C19 H34 O2; 14.041";
24;14.408;7539173;23213117;74.1;0.231;;Cpd 24: 14.408;
25;14.659;2404542;5553932;79.1;0.079;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 14.659";
26;14.737;3766779;14499781;55.1;0.202;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 14.737";
27;15.01;2756891;7649808;74.1;0.177;;Cpd 27: 15.010;
28;15.282;2367910;6299771;67.1;0.105;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 15.282";
29;15.38;1947167;6069288;79.1;0.194;C13 H20 N2;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 15.380";
30;15.644;4866243;15284392;74.1;0.216;;Cpd 30: 15.644;
31;16.003;2160452;7270183;55.1;0.223;;Cpd 31: 16.003;
32;16.473;120065;382900;149;0.153;;Cpd 32: 16.473;
33;17.111;1160088;4643787;79.1;0.242;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 17.111";

