#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;7.303;143498;648075;74.09;0.245;;Cpd 1: 7.303;
2;9.343;790749;2828060;74.1;0.268;;Cpd 2: 9.343;
3;10.469;524110;1701096;74.09;0.229;;Cpd 3: 10.469;
4;11.609;1258686;3849514;74.1;0.222;;Cpd 4: 11.609;
5;12.736;700721;2055740;74.1;0.223;;Cpd 5: 12.736;
6;13.836;1559289;4365323;74.1;0.214;;Cpd 6: 13.836;
7;14.582;727702;2075821;55.1;0.214;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 14.582";
8;14.896;789583;2214207;74.1;0.214;;Cpd 8: 14.896;
9;15.629;759582;2147170;55.1;0.202;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.629";
10;15.926;2451957;6934108;74.1;0.215;;Cpd 10: 15.926;
11;16.507;769593;2210023;55.1;0.213;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.507";
12;16.903;854430;2347110;74.1;0.19;;Cpd 12: 16.903;
13;17.472;823500;2280162;55.1;0.201;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 17.472";
14;17.855;1801099;5111245;74.1;0.21;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 17.855";
15;18.164;837234;2396307;55.1;0.162;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 18.164";
16;18.329;1699332;4828495;55.1;0.214;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 18.329";
17;18.692;799820;2222077;67.1;0.188;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 18.692";
18;19.063;756168;2144192;67.1;0.188;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.063";
19;19.632;2041083;7628397;74.1;0.238;;Cpd 19: 19.632;
20;19.904;659859;1797124;79.1;0.157;C12 H20;"Cpd 20: Cyclododecyne; C12 H20; 19.904";
21;20.069;900224;2559920;55.1;0.202;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 20.069";
22;20.456;1003290;2865131;74.1;0.214;;Cpd 22: 20.456;
23;20.765;792757;2252506;67.1;0.202;C19 H34 O2;"Cpd 23: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.765";
24;21.272;2428461;8231274;74.1;0.231;;Cpd 24: 21.272;
25;21.557;721515;1825670;79.1;0.08;C19 H34 O2;"Cpd 25: Methyl 8,9-octadecadienoate; C19 H34 O2; 21.557";
26;21.614;696889;1925314;79.1;0.066;C13 H20 N2;"Cpd 26: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 21.614";
27;21.689;978773;2969790;55.1;0.181;;Cpd 27: 21.689;
28;22.039;1037250;2965110;74.1;0.185;;Cpd 28: 22.039;
29;22.344;836624;2194415;67.1;0.097;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 22.344";
30;22.418;618480;1977906;79.1;0.21;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 22.418";
31;22.806;1994503;6229648;74.1;0.227;C25 H50 O2;"Cpd 31: Tetracosanoic acid, methyl ester; C25 H50 O2; 22.806";
32;23.201;924735;2920521;55.1;0.21;;Cpd 32: 23.201;
33;24.393;466691;1693025;79.1;0.231;C13 H18 O;"Cpd 33: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 24.393";

