#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.855;97418;601073;74.07;0.276;;Cpd 1: 5.855;
2;7.384;460205;2685819;74.09;0.301;;Cpd 2: 7.384;
3;8.444;299092;1703446;74.09;0.425;;Cpd 3: 8.444;
4;9.692;749238;3944343;74.1;0.379;;Cpd 4: 9.692;
5;11.09;445043;2157789;74.09;0.363;;Cpd 5: 11.090;
6;12.598;1039233;4738165;74.1;0.313;;Cpd 6: 12.598;
7;13.687;498417;2216597;55.1;0.301;C15 H28 O2;"Cpd 7: Methyl myristoleate; C15 H28 O2; 13.687";
8;14.169;562122;2418267;74.1;0.297;;Cpd 8: 14.169;
9;15.286;546824;2339633;55.1;0.28;C16 H30 O2;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.286";
10;15.772;1860868;7756254;74.1;0.276;;Cpd 10: 15.772;
11;16.675;568939;2406569;55.1;0.309;C17 H32 O2;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.675";
12;17.355;634129;2573408;74.1;0.264;;Cpd 12: 17.355;
13;18.262;615993;2575750;55.1;0.272;C18 H34 O2;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 18.262";
14;18.934;1311594;5519037;74.1;0.289;C37 H77 N O2;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 18.934";
15;19.441;620383;2527070;55.1;0.243;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.441";
16;19.701;1244581;5143353;55.1;0.288;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 19.701";
17;20.331;589133;2413651;67.1;0.28;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.331";
18;20.912;564341;2317537;67.1;0.272;C19 H34 O2;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 20.912";
19;21.77;512289;2090524;79.1;0.19;C12 H20 O;"Cpd 19: Tricyclo[4.2.2.2(2,5)]dodecan-3-ol; C12 H20 O; 21.770";
20;21.968;1244984;5360528;74.1;0.272;;Cpd 20: 21.968;
21;22.326;462826;1917186;79.1;0.271;C12 H20;"Cpd 21: Cyclododecyne; C12 H20; 22.326";
22;22.681;593457;2463290;55.1;0.28;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 22.681";
23;23.406;619867;2561631;74.1;0.272;;Cpd 23: 23.406;
24;23.856;513872;2155475;67.1;0.278;C15 H26 O2;"Cpd 24: Methyl 12,13-tetradecadienoate; C15 H26 O2; 23.856";
25;24.668;476961;1901552;79.1;0.157;C19 H34 O2;"Cpd 25: Methyl 7,8-octadecadienoate; C19 H34 O2; 24.668";
26;24.828;1210115;5372905;74.1;0.264;C23 H46 O2;"Cpd 26: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 24.828";
27;25.203;489371;1686049;79.1;0.115;C12 H20;"Cpd 27: Cyclododecyne; C12 H20; 25.203";
28;25.261;512095;2187982;79.1;0.194;C13 H20 N2;"Cpd 28: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 25.261";
29;25.504;553503;2466271;55.1;0.284;C23 H44 O2;"Cpd 29: Methyl 11-docosenoate; C23 H44 O2; 25.504";
30;26.164;594837;2559158;74.09;0.304;;Cpd 30: 26.164;
31;26.621;857016;3999906;67.1;0.326;C19 H34 O2;"Cpd 31: Methyl 8,9-octadecadienoate; C19 H34 O2; 26.621";
32;27.508;1141609;5300381;74.1;0.309;C25 H50 O2;"Cpd 32: Tetracosanoic acid, methyl ester; C25 H50 O2; 27.508";
33;28.151;550656;2492707;55.1;0.292;;Cpd 33: 28.151;
34;29.89;339202;1532743;79.1;0.301;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 29.890";

