#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.624;39246;155087;84;0.103;;Cpd 1: 5.624;
2;5.805;472393;2941116;74.09;0.286;;Cpd 2: 5.805;
3;7.075;12094;162340;83.98;0.425;;Cpd 3: 7.075;
4;7.644;717689;4863632;74.1;0.367;;Cpd 4: 7.644;
5;10.789;939323;6126317;74.1;0.453;;Cpd 5: 10.789;
6;12.813;507898;3132866;74.1;0.4;;Cpd 6: 12.813;
7;15.03;1147137;6758812;74.1;0.372;;Cpd 7: 15.030;
8;17.359;588488;3436003;74.09;0.387;;Cpd 8: 17.359;
9;19.738;1332819;7579038;74.1;0.375;;Cpd 9: 19.738;
10;21.304;586099;3434798;55.1;0.394;C15 H28 O2;"Cpd 10: Methyl myristoleate; C15 H28 O2; 21.304";
11;22.095;676994;3857252;74.09;0.395;C16 H32 O2;"Cpd 11: Methyl 13-methyltetradecanoate; C16 H32 O2; 22.095";
12;23.662;620432;3625223;55.1;0.404;C16 H30 O2;"Cpd 12: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 23.662";
13;24.433;2244112;12838204;74.1;0.371;;Cpd 13: 24.433;
14;25.657;650185;3781636;55.1;0.375;C17 H32 O2;"Cpd 14: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 25.657";
15;26.679;748256;4309119;74.09;0.375;;Cpd 15: 26.679;
16;27.887;706346;4112813;55.1;0.383;C18 H34 O2;"Cpd 16: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 27.887";
17;28.876;1730089;9856441;74.1;0.353;C37 H77 N O2;"Cpd 17: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 28.876";
18;29.544;756324;4243630;55.1;0.307;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 29.544";
19;29.868;1563543;9111747;55.1;0.375;C19 H36 O2;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 29.868";
20;30.756;667860;3674197;67.1;0.223;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 30.756";
21;30.974;1689593;10134924;74.1;0.396;;Cpd 21: 30.974;
22;31.493;636891;3801260;67.1;0.41;C19 H34 O2;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 31.493";
23;32.631;552426;3234052;79.1;0.333;C19 H32 O2;"Cpd 23: Methyl .gamma.-linolenate; C19 H32 O2; 32.631";
24;33.017;1913921;11002757;74.1;0.37;;Cpd 24: 33.017;
25;33.394;557268;3155097;79.1;0.337;C18 H30 O2;"Cpd 25: Methyl 8,11,14-heptadecatrienoate; C18 H30 O2; 33.394";
26;33.938;830203;5047219;55.1;0.4;C21 H40 O2;"Cpd 26: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 33.938";
27;34.96;955149;5684263;74.1;0.4;;Cpd 27: 34.960;
28;35.496;701326;4183881;67.1;0.397;C15 H26 O2;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 35.496";
29;36.555;591311;3369750;79.1;0.292;C18 H30 O2;"Cpd 29: 9,12,15-Octadecatrienoic acid, (Z,Z,Z)-; C18 H30 O2; 36.555";
30;36.873;2040541;12070660;74.1;0.387;C23 H46 O2;"Cpd 30: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 36.873";
31;37.31;946899;7420577;79.1;0.393;C19 H34 O2;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 37.310";
32;37.746;870302;5357057;55.1;0.384;;Cpd 32: 37.746;
33;38.682;958822;5976358;74.1;0.387;;Cpd 33: 38.682;
34;39.202;983262;8223850;67.1;0.496;C19 H34 O2;"Cpd 34: Methyl 9,10-octadecadienoate; C19 H34 O2; 39.202";
35;40.467;1973515;12635172;74.1;0.396;;Cpd 35: 40.467;
36;41.296;891942;6059472;55.1;0.429;;Cpd 36: 41.296;
37;43.513;427700;2902819;79.1;0.453;C22 H32 O2;"Cpd 37: Doconexent; C22 H32 O2; 43.513";

