#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.517;39527;381732;84;0.363;;Cpd 1: 6.517;
2;7.235;554235;4072929;74.1;0.405;;Cpd 2: 7.235;
3;10.586;841589;5935416;74.1;0.482;;Cpd 3: 10.586;
4;15.392;1093759;7369887;74.1;0.441;;Cpd 4: 15.392;
5;18.059;593346;3947093;74.1;0.441;;Cpd 5: 18.059;
6;20.763;1315727;8650711;74.1;0.441;;Cpd 6: 20.763;
7;23.43;694094;4469098;74.1;0.404;;Cpd 7: 23.430;
8;26.027;1560007;9925763;74.1;0.441;;Cpd 8: 26.027;
9;27.671;689675;4476682;55.1;0.414;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 27.671";
10;28.533;815284;5154501;74.1;0.416;C16 H32 O2;"Cpd 10: Methyl 13-methyltetradecanoate; C16 H32 O2; 28.533";
11;30.14;736876;4759750;55.1;0.399;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 30.140";
12;30.953;2693635;16898318;74.1;0.42;;Cpd 12: 30.953;
13;32.197;793441;5003789;55.1;0.42;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 32.197";
14;33.248;916575;5671349;74.1;0.433;;Cpd 14: 33.248;
15;34.464;838585;5395838;55.1;0.449;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 34.464";
16;35.487;2031013;12544602;74.1;0.42;C37 H77 N O2;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 35.487";
17;36.15;900207;5635385;55.1;0.326;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 36.150";
18;36.481;1868857;12169675;55.1;0.416;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 36.481";
19;37.379;788188;4635495;67.1;0.235;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 37.379";
20;37.61;1995278;12693933;74.1;0.379;;Cpd 20: 37.610;
21;38.121;741097;4543521;67.1;0.356;C19 H34 O2;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 38.121";
22;39.258;644702;4012560;79.1;0.364;C19 H32 O2;"Cpd 22: Methyl .gamma.-linolenate; C19 H32 O2; 39.258";
23;39.658;2129366;12864775;74.1;0.379;;Cpd 23: 39.658;
24;40.029;612842;3550157;79.1;0.263;C19 H34 O2;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 40.029";
25;40.577;949961;6084866;55.1;0.425;C21 H40 O2;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 40.577";
26;41.608;1034303;6476952;74.1;0.404;;Cpd 26: 41.608;
27;42.144;765241;5095035;67.1;0.433;C15 H26 O2;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 42.144";
28;43.203;662051;4336819;79.1;0.305;C19 H34 O2;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 43.203";
29;43.525;2065762;13097548;74.1;0.414;C23 H46 O2;"Cpd 29: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 43.525";
30;43.956;1054137;8409076;79.1;0.383;C19 H34 O2;"Cpd 30: Methyl 7,8-octadecadienoate; C19 H34 O2; 43.956";
31;44.394;900140;5762496;55.1;0.39;C23 H44 O2;"Cpd 31: Methyl 11-docosenoate; C23 H44 O2; 44.394";
32;45.326;945896;6200230;74.1;0.427;;Cpd 32: 45.326;
33;45.853;1036290;9087806;67.1;0.511;C19 H34 O2;"Cpd 33: Methyl 9,10-octadecadienoate; C19 H34 O2; 45.853";
34;47.116;1855667;12732355;74.1;0.425;;Cpd 34: 47.116;
35;47.947;864602;6263810;55.1;0.47;;Cpd 35: 47.947;
36;50.169;406113;2989485;79.1;0.471;C13 H18 O;"Cpd 36: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 50.169";

