#Compound List: 6163 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;4.947;1312340;8806461;74.1;0.251;;Cpd 1: 4.947;
2;5.215;596067;3607760;74.1;0.23;;Cpd 2: 5.215;
3;5.528;1402772;8419585;74.1;0.358;;Cpd 3: 5.528;
4;5.899;824457;4513120;74.1;0.31;;Cpd 4: 5.899;
5;6.323;2006183;9659004;74.1;0.27;;Cpd 5: 6.323;
6;6.69;989866;3930153;55.1;0.111;C15 H28 O2;"Cpd 6: Methyl myristoleate; C15 H28 O2; 6.690";
7;6.785;1274270;5630497;74.1;0.214;;Cpd 7: 6.785;
8;7.185;1207727;4362431;55.1;0.111;C16 H30 O2;"Cpd 8: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 7.185";
9;7.288;4298944;16543924;74.1;0.272;;Cpd 9: 7.288;
10;7.643;1387671;4886951;55.1;0.173;C17 H32 O2;"Cpd 10: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 7.643";
11;7.815;1609823;5589688;74.1;0.235;;Cpd 11: 7.815;
12;8.177;1607168;5072032;55.1;0.162;C18 H34 O2;"Cpd 12: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 8.177";
13;8.351;3870642;11522628;74.1;0.197;C37 H77 N O2;"Cpd 13: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 8.351";
14;8.562;1887132;5404730;55.1;0.118;C19 H36 O2;"Cpd 14: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 8.562";
15;8.673;3879957;11298302;55.1;0.198;C19 H36 O2;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 8.673";
16;8.895;5836003;16486606;74.1;0.21;;Cpd 16: 8.895;
17;9.151;1685842;4813639;67.1;0.19;C19 H34 O2;"Cpd 17: Methyl 9,10-octadecadienoate; C19 H34 O2; 9.151";
18;9.444;4738667;11718567;74.1;0.093;;Cpd 18: 9.444;
19;9.489;2021489;5151418;74.1;0.165;;Cpd 19: 9.489;
20;9.699;1505752;3546058;79.1;0.082;C19 H34 O2;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 9.699";
21;9.757;2340364;6457605;55.1;0.181;C21 H40 O2;"Cpd 21: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 9.757";
22;9.98;2363382;6126511;74.1;0.172;;Cpd 22: 9.980;
23;10.234;1823408;4925103;67.1;0.177;C15 H26 O2;"Cpd 23: Methyl 12,13-tetradecadienoate; C15 H26 O2; 10.234";
24;10.524;4653836;11243322;74.1;0.091;C23 H46 O2;"Cpd 24: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 10.524";
25;10.581;1897947;5647152;74.1;0.14;;Cpd 25: 10.581;
26;10.796;1489148;3257513;79.1;0.062;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 10.796";
27;10.849;3526667;10939325;55.1;0.194;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 10.849";
28;11.076;2040202;5985273;74.1;0.198;;Cpd 28: 11.076;
29;11.352;1564140;4590742;67.1;0.122;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 11.352";
30;11.472;1156418;3595425;79.1;0.157;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 11.472";
31;11.661;3736333;12110104;74.1;0.214;;Cpd 31: 11.661;
32;12.012;1590274;5718221;55.1;0.228;;Cpd 32: 12.012;
33;12.535;80143;289155;149;0.152;;Cpd 33: 12.535;
34;13.1;687733;3064599;79.1;0.271;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 13.100";

