#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.45;697120;3040301;74.09;0.265;;Cpd 1: 6.450;
2;8.078;1389665;4731755;74.1;0.264;;Cpd 2: 8.078;
3;9.892;2108770;5878409;74.1;0.21;;Cpd 3: 9.892;
4;10.786;1184640;3133806;74.09;0.206;;Cpd 4: 10.786;
5;11.652;2642649;6691698;74.1;0.184;;Cpd 5: 11.652;
6;12.476;1407079;3480082;74.1;0.2;;Cpd 6: 12.476;
7;13.268;3038110;7274129;74.1;0.177;;Cpd 7: 13.268;
8;13.812;1400062;3418695;55.1;0.177;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 13.812";
9;14.022;1562478;3660308;74.1;0.175;;Cpd 9: 14.022;
10;14.55;1463933;3471080;55.1;0.17;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 14.550";
11;14.744;5035713;11745662;74.1;0.177;;Cpd 11: 14.744;
12;15.164;1522235;3667090;55.1;0.172;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 15.164";
13;15.428;1751672;4095391;74.1;0.177;;Cpd 13: 15.428;
14;15.84;1672501;4004422;55.1;0.173;C18 H34 O2;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 15.840";
15;16.091;3937870;9202607;74.1;0.181;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 16.091";
16;16.317;1779040;4210952;55.1;0.119;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 16.317";
17;16.438;3693407;8783289;55.1;0.173;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 16.438";
18;16.718;4334749;13277783;74.1;0.202;;Cpd 18: 16.718;
19;16.957;1537849;3711103;67.1;0.162;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 16.957";
20;17.324;5793123;13993792;74.09;0.175;;Cpd 20: 17.324;
21;17.558;1372523;3185212;79.1;0.098;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.558";
22;17.65;1980662;4978131;55.1;0.169;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 17.650";
23;17.901;2243030;5485798;74.09;0.169;;Cpd 23: 17.901;
24;18.144;1711467;4306338;67.1;0.177;C19 H34 O2;"Cpd 24: Methyl 10,11-octadecadienoate; C19 H34 O2; 18.144";
25;18.478;4884334;15878017;74.1;0.243;;Cpd 25: 18.478;
26;18.725;1434614;3191499;79.1;0.071;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.725";
27;18.791;2963303;9848879;55.1;0.194;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 18.791";
28;19.043;2047898;5857218;74.1;0.197;;Cpd 28: 19.043;
29;19.311;1594437;4331237;67.1;0.105;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 19.311";
30;19.413;1150192;3676925;79.1;0.198;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 19.413";
31;19.643;3814007;12213591;74.1;0.216;;Cpd 31: 19.643;
32;19.991;1655687;5729258;55.1;0.229;;Cpd 32: 19.991;
33;20.473;59027;180543;149;0.108;;Cpd 33: 20.473;
34;21.067;748388;3155982;79.1;0.289;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 21.067";

