#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;5.94;843434;4005696;74.09;0.289;;Cpd 1: 5.940;
2;7.317;1549960;5520000;74.1;0.25;;Cpd 2: 7.317;
3;8.986;2280195;6482463;74.1;0.186;;Cpd 3: 8.986;
4;9.839;1224217;3187737;74.1;0.193;;Cpd 4: 9.839;
5;10.68;2657755;6487104;74.1;0.178;;Cpd 5: 10.680;
6;11.495;1356538;3289297;74.09;0.152;;Cpd 6: 11.495;
7;12.275;3033170;7106967;74.1;0.173;;Cpd 7: 12.275;
8;12.82;1376648;3281307;55.1;0.181;C15 H28 O2;"Cpd 8: Methyl myristoleate; C15 H28 O2; 12.820";
9;13.026;1590517;3605926;74.09;0.169;C16 H32 O2;"Cpd 9: Methyl 13-methyltetradecanoate; C16 H32 O2; 13.026";
10;13.553;1449213;3383118;55.1;0.165;C16 H30 O2;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 13.553";
11;13.747;5037519;11745480;74.1;0.155;;Cpd 11: 13.747;
12;14.167;1523951;3612196;55.1;0.173;C17 H32 O2;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 14.167";
13;14.427;1767483;4117948;74.1;0.177;;Cpd 13: 14.427;
14;14.839;1675008;3925640;55.1;0.168;C18 H34 O2;"Cpd 14: Methyl 8-heptadecenoate; C18 H34 O2; 14.839";
15;15.091;3939891;9205715;74.1;0.18;C37 H77 N O2;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 15.091";
16;15.317;1772107;4126434;55.1;0.121;C19 H36 O2;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.317";
17;15.437;3667508;8698583;55.1;0.173;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 15.437";
18;15.717;4102532;12698354;74.1;0.205;;Cpd 18: 15.717;
19;15.956;1489295;3398862;67.1;0.126;C19 H34 O2;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 15.956";
20;16.323;5624557;13482111;74.1;0.177;;Cpd 20: 16.323;
21;16.558;1319079;2995789;79.1;0.094;C19 H34 O2;"Cpd 21: Methyl 8,9-octadecadienoate; C19 H34 O2; 16.558";
22;16.645;1910149;4769438;55.1;0.165;C21 H40 O2;"Cpd 22: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 16.645";
23;16.9;2111095;5115799;74.1;0.173;;Cpd 23: 16.900;
24;17.144;1567669;3942961;67.1;0.171;C19 H34 O2;"Cpd 24: Methyl 10,11-octadecadienoate; C19 H34 O2; 17.144";
25;17.477;4299945;14276578;74.1;0.239;;Cpd 25: 17.477;
26;17.721;1318278;2943850;79.1;0.074;C19 H34 O2;"Cpd 26: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.721";
27;17.791;2699324;8880265;55.1;0.194;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 17.791";
28;18.042;1701714;4923582;74.09;0.198;;Cpd 28: 18.042;
29;18.306;1330113;3699025;67.1;0.109;C15 H26 O2;"Cpd 29: Methyl 12,13-tetradecadienoate; C15 H26 O2; 18.306";
30;18.409;1043855;3231653;79.1;0.173;C13 H20 N2;"Cpd 30: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 18.409";
31;18.636;3062623;9781929;74.1;0.23;;Cpd 31: 18.636;
32;18.99;1270754;4550612;55.1;0.212;;Cpd 32: 18.990;
33;19.472;60205;188820;149;0.12;;Cpd 33: 19.472;
34;20.07;583965;2467989;79.1;0.267;C13 H18 O;"Cpd 34: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 20.070";

