#Compound List: 4326 found
#
Cpd;RT;Height;Area;Base Peak;Width;Formula;Label
1;6.682;54763;317364;71.1;0.234;;Cpd 1: 6.682;
2;7.275;791203;3213108;74.1;0.268;;Cpd 2: 7.275;
3;9.324;1516377;5032267;74.1;0.235;;Cpd 3: 9.324;
4;11.455;2140596;6364224;74.1;0.21;;Cpd 4: 11.455;
5;12.477;1222576;3423087;74.1;0.202;;Cpd 5: 12.477;
6;13.454;2754985;7470176;74.1;0.21;;Cpd 6: 13.454;
7;14.386;1511965;3970144;74.1;0.181;;Cpd 7: 14.386;
8;15.272;3379388;8713641;74.1;0.185;;Cpd 8: 15.272;
9;15.873;1556134;4096881;55.1;0.185;C15 H28 O2;"Cpd 9: Methyl myristoleate; C15 H28 O2; 15.873";
10;16.113;1792777;4508632;74.1;0.176;;Cpd 10: 16.113;
11;16.698;1678223;4285254;55.1;0.181;C16 H30 O2;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 16.698";
12;16.921;5812111;14696885;74.1;0.184;;Cpd 12: 16.921;
13;17.382;1776071;4566154;55.1;0.177;C17 H32 O2;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 17.382";
14;17.683;2030431;5150472;74.1;0.181;;Cpd 14: 17.683;
15;18.137;1929573;4952911;55.1;0.177;C18 H34 O2;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 18.137";
16;18.421;4503727;11418761;74.1;0.185;C37 H77 N O2;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 18.421";
17;18.668;2045963;5172059;55.1;0.127;C19 H36 O2;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 18.668";
18;18.8;4244003;10845199;55.1;0.177;C19 H36 O2;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 18.800";
19;19.118;4688721;16172051;74.1;0.212;;Cpd 19: 19.118;
20;19.38;1765470;4703467;67.1;0.181;C19 H34 O2;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 19.380";
21;19.794;6341567;16806682;74.1;0.185;;Cpd 21: 19.794;
22;20.041;1556540;3976573;79.1;0.111;C19 H34 O2;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 20.041";
23;20.152;2189917;5966143;55.1;0.173;C21 H40 O2;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 20.152";
24;20.437;2409799;6272004;74.1;0.172;;Cpd 24: 20.437;
25;20.7;1864605;5075363;67.1;0.177;C19 H34 O2;"Cpd 25: Methyl 10,11-octadecadienoate; C19 H34 O2; 20.700";
26;21.072;5961608;17665121;74.1;0.21;;Cpd 26: 21.072;
27;21.319;1632740;3770385;79.1;0.073;C19 H34 O2;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 21.319";
28;21.401;2710115;11289307;55.1;0.231;C19 H34 O2;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 21.401";
29;21.673;2125849;6312797;74.1;0.202;;Cpd 29: 21.673;
30;21.95;1705276;4730692;67.1;0.107;C15 H26 O2;"Cpd 30: Methyl 12,13-tetradecadienoate; C15 H26 O2; 21.950";
31;22.044;1334703;4475087;79.1;0.21;C13 H20 N2;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 22.044";
32;22.312;3837886;12579265;74.1;0.218;;Cpd 32: 22.312;
33;22.671;1653511;6180740;55.1;0.264;;Cpd 33: 22.671;
34;23.137;74528;244052;149;0.125;;Cpd 34: 23.137;
35;23.784;792069;3360359;79.1;0.268;C13 H18 O;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 23.784";

